  1     1            1s2  1  0 S  0.0  1          0.000       0.000000          0.000       0.000000
  2     2          1s.2s  3  0 S  1.0  3   19602076.000     178.627266   19600314.242     178.611206
  3     2          1s.2s  1  0 S  0.0  1   19745473.000     179.933995   19754823.230     180.019196
  4     3          1s.2p  3  1 P  0.0  1   19734297.610     179.832161   19732350.322     179.814407
  5     3          1s.2p  3  1 P  1.0  3   19737518.840     179.861515   19740777.872     179.891205
  6     3          1s.2p  3  1 P  2.0  5   19750576.040     179.980501   19757632.971     180.044800
  7     3          1s.2p  1  1 P  1.0  3   19846285.000     180.852662   19870004.210     181.068802
  8     4          1s.3s  3  0 S  1.0  3   23193163.000     211.351659   23190567.698     211.328003
  9     4          1s.3s  1  0 S  0.0  1   23231087.000     211.697248   23232707.121     211.712006
 10     5          1s.3p  3  1 P  0.0  1   23229571.000     211.683434   23227087.639     211.660797
 11     5          1s.3p  3  1 P  1.0  3   23230551.000     211.692364   23229897.380     211.686401
 12     5          1s.3p  3  1 P  2.0  5   23234429.000     211.727703   23235515.188     211.737595
 13     5          1s.3p  1  1 P  1.0  3   23260416.000     211.964514   23263609.254     211.993607
 14     6          1s.3d  3  2 D  1.0  3   23254611.000     211.911615   23257989.771     211.942398
 15     6          1s.3d  3  2 D  2.0  5   23254645.000     211.911925   23257989.771     211.942398
 16     6          1s.3d  3  2 D  3.0  7   23256165.000     211.925776   23260799.513     211.968002
 17     6          1s.3d  1  2 D  2.0  5   23257195.000     211.935162   23260799.513     211.968002
 18     7          1s.4s  3  0 S  1.0  3   24431101.000     222.632581   24426647.974     222.591995
 19     7          1s.4s  1  0 S  0.0  1   24446439.000     222.772351   24443504.748     222.745605
 20     8          1s.4p  3  1 P  0.0  1   24446163.000     222.769836   24443504.748     222.745605
 21     8          1s.4p  3  1 P  1.0  3   24446570.000     222.773545   24443504.748     222.745605
 22     8          1s.4p  3  1 P  2.0  5   24448199.000     222.788389   24446312.815     222.771194
 23     8          1s.4p  1  1 P  1.0  3   24458842.000     222.885376   24457550.106     222.873596
 24     9          1s.4d  3  2 D  1.0  3   24456527.000     222.864280   24454742.039     222.848007
 25     9          1s.4d  3  2 D  2.0  5          0.000       0.000000   24454742.039     222.848007
 26     9          1s.4d  3  2 D  3.0  7   24457176.000     222.870194   24454742.039     222.848007
 27     9          1s.4d  1  2 D  2.0  5   24457576.000     222.873839   24457550.106     222.873596
 28    10          1s.4f  3  3 F  2.0  5          0.000       0.000000   24457550.106     222.873596
 29    10          1s.4f  3  3 F  3.0  7          0.000       0.000000   24457550.106     222.873596
 30    10          1s.4f  3  3 F  4.0  9          0.000       0.000000   24457550.106     222.873596
 31    10          1s.4f  1  3 F  3.0  7          0.000       0.000000   24457550.106     222.873596
 32    11          1s.5s  3  0 S  1.0  3   24999972.000     227.816515   24994121.975     227.763199
 33    11          1s.5s  1  0 S  0.0  1   25007605.000     227.886072   25002549.525     227.839996
 34    12          1s.5p  3  1 P  0.0  1   25007589.000     227.885926   25002549.525     227.839996
 35    12          1s.5p  3  1 P  1.0  3   25007798.000     227.887831   25002549.525     227.839996
 36    12          1s.5p  3  1 P  2.0  5   25008632.000     227.895431   25005359.267     227.865601
 37    12          1s.5p  1  1 P  1.0  3   25014007.000     227.944411   25010977.075     227.916794
 38    13          1s.5d  3  2 D  1.0  3   25012870.000     227.934050   25008169.008     227.891205
 39    13          1s.5d  3  2 D  2.0  5          0.000       0.000000   25008169.008     227.891205
 40    13          1s.5d  3  2 D  3.0  7   25013202.000     227.937076   25010977.075     227.916794
 41    13          1s.5d  1  2 D  2.0  5   25013407.000     227.938944   25010977.075     227.916794
 42    14          1s.5f  3  3 F  2.0  5          0.000       0.000000   25010977.075     227.916794
 43    14          1s.5f  3  3 F  3.0  7          0.000       0.000000   25010977.075     227.916794
 44    14          1s.5f  3  3 F  4.0  9          0.000       0.000000   25010977.075     227.916794
 45    14          1s.5f  1  3 F  3.0  7          0.000       0.000000   25010977.075     227.916794
 46    15          1s.5g  3  4 G  3.0  7          0.000       0.000000   25010977.075     227.916794
 47    15          1s.5g  3  4 G  4.0  9          0.000       0.000000   25010977.075     227.916794
 48    15          1s.5g  3  4 G  5.0 11          0.000       0.000000   25010977.075     227.916794
 49    15          1s.5g  1  4 G  4.0  9          0.000       0.000000   25010977.075     227.916794
qq -1
%filename: s_15.elvlc
%observed energy levels: Martin,W.C., Sugar,J., Musgrove,A., Dalton,G.R., 1995,
     NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61.
%observed energy levels (1s2p 3P): Chen, M.H., Cheng, K.T., Johnson, W.R., 1993, Ph.Rev.A, 47, 3692
%theoretical energy levels: Sampson, D.H., Goett, S.J., Clark, R.E.H., 1983, ADNDT, 29, 467
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% K.P.Dere and E.Landi 2000
 -1


qq
    1    2         5.1015      0.000e+00      1.430e+06                1s2 1S0.0 -               1s.2s 3S1.0     
    1    3         0.0000      4.400e-13      2.014e+08                1s2 1S0.0 -               1s.2s 1S0.0     
    1    5         5.0665      6.770e-03      5.870e+11                1s2 1S0.0 -               1s.2p 3P1.0     
    1    6         5.0631      0.000e+00      1.190e+08                1s2 1S0.0 -               1s.2p 3P2.0     
    1    7         5.0387      7.506e-01      6.570e+13                1s2 1S0.0 -               1s.2p 1P1.0     
    1   11         4.3047      1.351e-03      1.620e+11                1s2 1S0.0 -               1s.3p 3P1.0     
    1   13         4.2992      1.442e-01      1.734e+13                1s2 1S0.0 -               1s.3p 1P1.0     
    1   21         4.0906      5.273e-04      7.003e+10                1s2 1S0.0 -               1s.4p 3P1.0     
    1   23         4.0885      5.265e-02      6.999e+12                1s2 1S0.0 -               1s.4p 1P1.0     
    1   35         3.9988      2.607e-04      3.623e+10                1s2 1S0.0 -               1s.5p 3P1.0     
    1   37         3.9978      2.527e-02      3.514e+12                1s2 1S0.0 -               1s.5p 1P1.0     
    2    4       756.3060      1.410e-01      1.890e+08              1s.2s 3S1.0 -               1s.2p 3P0.0     
    2    5       738.3188      1.440e-01      2.020e+08              1s.2s 3S1.0 -               1s.2p 3P1.0     
    2    6       673.4005      1.590e-01      2.660e+08              1s.2s 3S1.0 -               1s.2p 3P2.0     
    2   10        27.5673      1.208e-01      1.060e+12              1s.2s 3S1.0 -               1s.3p 3P0.0     
    2   11        27.5598      3.592e-01      1.051e+12              1s.2s 3S1.0 -               1s.3p 3P1.0     
    2   12        27.5304      6.054e-01      1.065e+12              1s.2s 3S1.0 -               1s.3p 3P2.0     
    2   13        27.3349      3.401e-03      1.011e+10              1s.2s 3S1.0 -               1s.3p 1P1.0     
    2   20        20.6438      3.035e-02      4.748e+11              1s.2s 3S1.0 -               1s.4p 3P0.0     
    2   21        20.6420      9.014e-02      4.701e+11              1s.2s 3S1.0 -               1s.4p 3P1.0     
    2   22        20.6351      1.518e-01      4.753e+11              1s.2s 3S1.0 -               1s.4p 3P2.0     
    2   23        20.5899      9.057e-04      4.747e+09              1s.2s 3S1.0 -               1s.4p 1P1.0     
    2   34        18.4997      1.233e-02      2.402e+11              1s.2s 3S1.0 -               1s.5p 3P0.0     
    2   35        18.4990      3.662e-02      2.378e+11              1s.2s 3S1.0 -               1s.5p 3P1.0     
    2   36        18.4961      6.169e-02      2.404e+11              1s.2s 3S1.0 -               1s.5p 3P2.0     
    2   37        18.4777      3.785e-04      2.464e+09              1s.2s 3S1.0 -               1s.5p 1P1.0     
    3   11        28.6938      3.226e-03      8.707e+09              1s.2s 1S0.0 -               1s.3p 3P1.0     
    3   13        28.4500      3.473e-01      9.535e+11              1s.2s 1S0.0 -               1s.3p 1P1.0     
    3   21        21.2717      8.743e-04      4.294e+09              1s.2s 1S0.0 -               1s.4p 3P1.0     
    3   23        21.2163      8.753e-02      4.321e+11              1s.2s 1S0.0 -               1s.4p 1P1.0     
    3   35        19.0030      3.671e-04      2.259e+09              1s.2s 1S0.0 -               1s.5p 3P1.0     
    3   37        18.9806      3.563e-02      2.198e+11              1s.2s 1S0.0 -               1s.5p 1P1.0     
    4    8        28.9113      1.508e-03      4.009e+09              1s.2p 3P0.0 -               1s.3s 3S1.0     
    4   14        28.4066      7.723e-02      2.127e+11              1s.2p 3P0.0 -               1s.3d 3D1.0     
    4   18        21.2911      3.380e-04      1.657e+09              1s.2p 3P0.0 -               1s.4s 3S1.0     
    4   24        21.1765      1.352e-02      6.700e+10              1s.2p 3P0.0 -               1s.4d 3D1.0     
    4   32        18.9910      1.346e-04      8.293e+08              1s.2p 3P0.0 -               1s.5s 3S1.0     
    4   38        18.9446      4.925e-03      3.049e+10              1s.2p 3P0.0 -               1s.5d 3D1.0     
    5    8        28.9382      1.358e-02      3.604e+10              1s.2p 3P1.0 -               1s.3s 3S1.0     
    5   14        28.4326      1.739e-01      4.780e+11              1s.2p 3P1.0 -               1s.3d 3D1.0     
    5   15        28.4324      5.218e-01      8.606e+11              1s.2p 3P1.0 -               1s.3d 3D2.0     
    5   18        21.3057      3.042e-03      1.489e+10              1s.2p 3P1.0 -               1s.4s 3S1.0     
    5   24        21.1909      3.044e-02      1.506e+11              1s.2p 3P1.0 -               1s.4d 3D1.0     
    5   25       -21.2136      9.135e-02      2.707e+11              1s.2p 3P1.0 -               1s.4d 3D2.0     
    5   32        19.0026      1.212e-03      7.459e+09              1s.2p 3P1.0 -               1s.5s 3S1.0     
    5   38        18.9561      1.109e-02      6.858e+10              1s.2p 3P1.0 -               1s.5d 3D1.0     
    5   39       -18.9848      3.328e-02      1.231e+11              1s.2p 3P1.0 -               1s.5d 3D2.0     
    6    8        29.0480      3.778e-02      9.950e+10              1s.2p 3P2.0 -               1s.3s 3S1.0     
