  1     1            1s2  1  0 S  0.0  1          0.000       0.000000          0.000       0.000000
  2     2          1s.2s  3  0 S  1.0  3    7299940.000      66.521950    7281070.705      66.349998
  3     2          1s.2s  1  0 S  0.0  1    7382680.000      67.275933    7377639.241      67.229996
  4     3          1s.2p  3  1 P  0.0  1    7378205.527      67.235159    7364471.299      67.110001
  5     3          1s.2p  3  1 P  1.0  3    7378506.427      67.237901    7365568.070      67.119995
  6     3          1s.2p  3  1 P  2.0  5    7380050.000      67.251966    7367763.285      67.139999
  7     3          1s.2p  1  1 P  1.0  3    7436560.000      67.766923    7441287.085      67.809998
  8     4          1s.3s  3  0 S  1.0  3    8623000.000      78.578560    8601210.475      78.379997
  9     4          1s.3s  1  0 S  0.0  1    8644880.000      78.777946    8626450.426      78.610001
 10     5          1s.3p  3  1 P  0.0  1    8644400.000      78.773572    8624255.211      78.589996
 11     5          1s.3p  3  1 P  1.0  3    8644500.000      78.774483    8625352.818      78.599998
 12     5          1s.3p  3  1 P  2.0  5    8644960.000      78.778675    8625352.818      78.599998
 13     5          1s.3p  1  1 P  1.0  3    8660530.000      78.920559    8645105.569      78.779999
 14     6          1s.3d  3  2 D  1.0  3    8657000.000      78.888391    8639618.368      78.729996
 15     6          1s.3d  3  2 D  2.0  5    8657120.000      78.889485    8639618.368      78.729996
 16     6          1s.3d  3  2 D  3.0  7    8657190.000      78.890123    8640715.975      78.739998
 17     6          1s.3d  1  2 D  2.0  5    8662400.000      78.937600    8640715.975      78.739998
 18     7          1s.4s  3  0 S  1.0  3    9075200.000      82.699310    9051134.138      82.480003
 19     7          1s.4s  1  0 S  0.0  1    9084060.000      82.780048    9062107.702      82.580002
 20     8          1s.4p  3  1 P  0.0  1    9084000.000      82.779502    9061010.094      82.570000
 21     8          1s.4p  3  1 P  1.0  3    9084040.000      82.779866    9061010.094      82.570000
 22     8          1s.4p  3  1 P  2.0  5    9084230.000      82.781598    9061010.094      82.570000
 23     8          1s.4p  1  1 P  1.0  3    9090630.000      82.839919    9069789.280      82.650002
 24     9          1s.4d  3  2 D  1.0  3    9090300.000      82.836911    9067594.902      82.630005
 25     9          1s.4d  3  2 D  2.0  5    9090340.000      82.837276    9067594.902      82.630005
 26     9          1s.4d  3  2 D  3.0  7    9090390.000      82.837732    9067594.902      82.630005
 27     9          1s.4d  1  2 D  2.0  5          0.000       0.000000    9067594.902      82.630005
 28    10          1s.4f  3  3 F  2.0  5          0.000       0.000000    9067594.902      82.630005
 29    10          1s.4f  3  3 F  3.0  7    9089800.000      82.832355    9067594.902      82.630005
 30    10          1s.4f  3  3 F  4.0  9    9089800.000      82.832355    9067594.902      82.630005
 31    10          1s.4f  1  3 F  3.0  7    9094400.000      82.874273    9067594.902      82.630005
 32    11          1s.5s  3  0 S  1.0  3    9282200.000      84.585633    9257439.989      84.360001
 33    11          1s.5s  1  0 S  0.0  1    9286650.000      84.626184    9261829.582      84.400002
 34    12          1s.5p  3  1 P  0.0  1    9286640.000      84.626093    9261829.582      84.400002
 35    12          1s.5p  3  1 P  1.0  3    9286660.000      84.626276    9261829.582      84.400002
 36    12          1s.5p  3  1 P  2.0  5    9286760.000      84.627187    9261829.582      84.400002
 37    12          1s.5p  1  1 P  1.0  3    9290000.000      84.656712    9266219.175      84.440002
 38    13          1s.5d  3  2 D  1.0  3    9288500.000      84.643043    9265121.568      84.430000
 39    13          1s.5d  3  2 D  2.0  5    9288500.000      84.643043    9265121.568      84.430000
 40    13          1s.5d  3  2 D  3.0  7    9288500.000      84.643043    9265121.568      84.430000
 41    13          1s.5d  1  2 D  2.0  5          0.000       0.000000    9265121.568      84.430000
 42    14          1s.5f  3  3 F  2.0  5          0.000       0.000000    9265121.568      84.430000
 43    14          1s.5f  3  3 F  3.0  7    9289800.000      84.654889    9265121.568      84.430000
 44    14          1s.5f  3  3 F  4.0  9    9289800.000      84.654889    9265121.568      84.430000
 45    14          1s.5f  1  3 F  3.0  7    9294400.000      84.696808    9265121.568      84.430000
 46    15          1s.5g  3  4 G  3.0  7          0.000       0.000000    9265121.568      84.430000
 47    15          1s.5g  3  4 G  4.0  9          0.000       0.000000    9265121.568      84.430000
 48    15          1s.5g  3  4 G  5.0 11          0.000       0.000000    9265121.568      84.430000
 49    15          1s.5g  1  4 G  4.0  9          0.000       0.000000    9265121.568      84.430000
qq -1
%filename: ne_9.elvlc
%observed energy levels: Martin,W.C., Sugar,J., Musgrove,A., Dalton,G.R., 1995,
     NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61.
%observed energy levels (2s2p 3P): Chen, M.H., Cheng, K.T., Johnson, W.R., 1993, Ph.Rev.A, 47, 3692
%theoretical energy levels: Sampson, D.H., Goett, S.J., Clark, R.E.H., 1983, ADNDT, 29, 467
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% K.P.Dere and E.Landi 2000
 -1


qq
    1    2        13.6988      0.000e+00      1.090e+04                1s2 1S0.0 -               1s.2s 3S1.0     
    1    3         0.0000      0.000e+00      9.993e+06                1s2 1S0.0 -               1s.2s 1S0.0     
    1    5        13.5529      4.460e-04      5.400e+09                1s2 1S0.0 -               1s.2p 3P1.0     
    1    6        13.5501      0.000e+00      2.270e+06                1s2 1S0.0 -               1s.2p 3P2.0     
    1    7        13.4471      7.210e-01      8.861e+12                1s2 1S0.0 -               1s.2p 1P1.0     
    1   11        11.5681      8.684e-05      1.442e+09                1s2 1S0.0 -               1s.3p 3P1.0     
    1   13        11.5467      1.490e-01      2.483e+12                1s2 1S0.0 -               1s.3p 1P1.0     
    1   21        11.0083      3.402e-05      6.239e+08                1s2 1S0.0 -               1s.4p 3P1.0     
    1   23        11.0004      5.007e-02      9.195e+11                1s2 1S0.0 -               1s.4p 1P1.0     
    1   35        10.7682      1.686e-05      3.231e+08                1s2 1S0.0 -               1s.5p 3P1.0     
    1   37        10.7643      2.402e-02      4.607e+11                1s2 1S0.0 -               1s.5p 1P1.0     
    2    4      1277.7017      2.280e-01      1.040e+08              1s.2s 3S1.0 -               1s.2p 3P0.0     
    2    5      1272.8083      2.310e-01      1.050e+08              1s.2s 3S1.0 -               1s.2p 3P1.0     
    2    6      1248.2836      2.340e-01      1.120e+08              1s.2s 3S1.0 -               1s.2p 3P2.0     
    2   10        74.3794      1.211e-01      1.459e+11              1s.2s 3S1.0 -               1s.3p 3P0.0     
    2   11        74.3739      3.633e-01      1.460e+11              1s.2s 3S1.0 -               1s.3p 3P1.0     
    2   12        74.3485      6.051e-01      1.460e+11              1s.2s 3S1.0 -               1s.3p 3P2.0     
    2   13        73.4977      2.074e-04      8.532e+07              1s.2s 3S1.0 -               1s.3p 1P1.0     
    2   20        56.0520      2.793e-02      5.926e+10              1s.2s 3S1.0 -               1s.4p 3P0.0     
    2   21        56.0508      8.373e-02      5.922e+10              1s.2s 3S1.0 -               1s.4p 3P1.0     
    2   22        56.0448      1.396e-01      5.926e+10              1s.2s 3S1.0 -               1s.4p 3P2.0     
    2   23        55.8445      5.721e-05      4.077e+07              1s.2s 3S1.0 -               1s.4p 1P1.0     
    2   34        50.3348      1.133e-02      2.981e+10              1s.2s 3S1.0 -               1s.5p 3P0.0     
    2   35        50.3343      3.395e-02      2.978e+10              1s.2s 3S1.0 -               1s.5p 3P1.0     
    2   36        50.3318      5.662e-02      2.980e+10              1s.2s 3S1.0 -               1s.5p 3P2.0     
    2   37        50.2498      2.389e-05      2.102e+07              1s.2s 3S1.0 -               1s.5p 1P1.0     
    3    7      1855.9796      5.100e-02      3.290e+07              1s.2s 1S0.0 -               1s.2p 1P1.0     
    3   11        79.2508      1.897e-04      6.712e+07              1s.2s 1S0.0 -               1s.3p 3P1.0     
    3   13        78.2566      3.856e-01      1.399e+11              1s.2s 1S0.0 -               1s.3p 1P1.0     
    3   21        58.7766      5.384e-05      3.463e+07              1s.2s 1S0.0 -               1s.4p 3P1.0     
    3   23        58.5498      7.960e-02      5.160e+10              1s.2s 1S0.0 -               1s.4p 1P1.0     
    3   35        52.5217      2.267e-05      1.826e+07              1s.2s 1S0.0 -               1s.5p 3P1.0     
    3   37        52.4297      3.237e-02      2.617e+10              1s.2s 1S0.0 -               1s.5p 1P1.0     
    4    8        80.3347      1.508e-03      5.193e+08              1s.2p 3P0.0 -               1s.3s 3S1.0     
    4   14        78.1988      6.692e-01      2.432e+11              1s.2p 3P0.0 -               1s.3d 3D1.0     
    4   18        58.9278      3.380e-04      2.163e+08              1s.2p 3P0.0 -               1s.4s 3S1.0     
    4   24        58.4081      1.352e-02      8.807e+09              1s.2p 3P0.0 -               1s.4d 3D1.0     
    4   32        52.5213      1.346e-04      1.084e+08              1s.2p 3P0.0 -               1s.5s 3S1.0     
    4   38        52.3480      4.925e-03      3.994e+09              1s.2p 3P0.0 -               1s.5d 3D1.0     
    5    8        80.3541      1.358e-02      4.674e+09              1s.2p 3P1.0 -               1s.3s 3S1.0     
    5   14        78.2172      5.019e-01      1.823e+11              1s.2p 3P1.0 -               1s.3d 3D1.0     
    5   15        78.2099      1.506e+00      3.283e+11              1s.2p 3P1.0 -               1s.3d 3D2.0     
    5   18        58.9383      3.042e-03      1.946e+09              1s.2p 3P1.0 -               1s.4s 3S1.0     
    5   24        58.4184      3.044e-02      1.982e+10              1s.2p 3P1.0 -               1s.4d 3D1.0     
    5   25        58.4170      9.135e-02      3.569e+10              1s.2p 3P1.0 -               1s.4d 3D2.0     
    5   32        52.5296      1.212e-03      9.761e+08              1s.2p 3P1.0 -               1s.5s 3S1.0     
    5   38        52.3563      1.109e-02      8.990e+09              1s.2p 3P1.0 -               1s.5d 3D1.0     
    5   39        52.3563      3.328e-02      1.619e+10              1s.2p 3P1.0 -               1s.5d 3D2.0     
    6    8        80.4539      3.778e-02      1.297e+10              1s.2p 3P2.0 -               1s.3s 3S1.0     
    6   14        78.3117      3.356e-02      1.216e+10              1s.2p 3P2.0 -               1s.3d 3D1.0     
    6   15        78.3044      5.035e-01      1.095e+11              1s.2p 3P2.0 -               1s.3d 3D2.0     
    6   16        78.3001      1.625e+00      2.524e+11              1s.2p 3P2.0 -               1s.3d 3D3.0     
    6   18        58.9919      8.465e-03      5.405e+09              1s.2p 3P2.0 -               1s.4s 3S1.0     
    6   24        58.4711      1.522e-01      9.893e+10              1s.2p 3P2.0 -               1s.4d 3D1.0     
    6   25        58.4697      5.073e-02      1.979e+10              1s.2p 3P2.0 -               1s.4d 3D2.0     
    6   26        58.4680      2.844e-01      7.923e+10              1s.2p 3P2.0 -               1s.4d 3D3.0     
    6   32        52.5722      3.372e-03      2.711e+09              1s.2p 3P2.0 -               1s.5s 3S1.0     
    6   38        52.3986      5.546e-02      4.489e+10              1s.2p 3P2.0 -               1s.5d 3D1.0     
    6   39        52.3986      1.848e-02      8.974e+09              1s.2p 3P2.0 -               1s.5d 3D2.0     
    6   40        52.3986      1.036e-01      3.594e+10              1s.2p 3P2.0 -               1s.5d 3D3.0     
    7    9        82.7597      4.077e-02      3.968e+10              1s.2p 1P1.0 -               1s.3s 1S0.0     
    7   17        81.5769      2.085e+00      4.177e+11              1s.2p 1P1.0 -               1s.3d 1D2.0     
    7   19        60.6981      9.135e-03      1.653e+10              1s.2p 1P1.0 -               1s.4s 1S0.0     
    7   27       -61.4891      3.654e-01      1.289e+11              1s.2p 1P1.0 -               1s.4d 1D2.0     
    7   33        54.0515      3.639e-03      8.304e+09              1s.2p 1P1.0 -               1s.5s 1S0.0     
    7   41       -54.8296      1.331e-01      5.903e+10              1s.2p 1P1.0 -               1s.5d 1D2.0     
    8   20       216.9201      1.614e-01      2.287e+10              1s.3s 3S1.0 -               1s.4p 3P0.0     
    8   21       216.9013      4.842e-01      2.287e+10              1s.3s 3S1.0 -               1s.4p 3P1.0     
