  1     1 2s2             1  0 S  0.0  1          0.000       0.000000          0.000       0.000000
  2     2 2s.2p           3  1 P  0.0  1     199181.000       1.815076     200232.188       1.824650
  3     2 2s.2p           3  1 P  1.0  3     203474.000       1.854197     204539.375       1.863900
  4     2 2s.2p           3  1 P  2.0  5     213182.000       1.942663     214250.031       1.952390
  5     2 2s.2p           1  1 P  1.0  3     389583.000       3.550152     403666.500       3.678480
  6     3 2p2             3  1 P  0.0  1     523237.000       4.768100     526305.625       4.796050
  7     3 2p2             3  1 P  1.0  3     528796.000       4.818758     531782.625       4.845960
  8     3 2p2             3  1 P  2.0  5     536856.000       4.892206     539929.500       4.920200
  9     3 2p2             1  2 D  2.0  5     589449.000       5.371470     600591.188       5.472990
 10     3 2p2             1  0 S  0.0  1     721825.000       6.577772     737564.250       6.721180
 11     4 2s.3s           3  0 S  1.0  3    3011500.000      27.442806    2975022.250      27.110399
 12     4 2s.3s           1  0 S  0.0  1    3049300.000      27.787350    3019971.000      27.520000
 13     5 2s.3p           1  1 P  1.0  3    3101500.000      28.262947    3084584.250      28.108801
 14     5 2s.3p           3  1 P  0.0  1          0.000       0.000000    3087393.250      28.134399
 15     5 2s.3p           3  1 P  1.0  3    3106500.000      28.308512    3090202.750      28.160000
 16     5 2s.3p           3  1 P  2.0  5    3107300.000      28.315880    3093012.000      28.185600
 17     6 2s.3d           3  2 D  1.0  3    3157200.000      28.770523    3157625.500      28.774401
 18     6 2s.3d           3  2 D  2.0  5    3157500.000      28.773256    3157625.500      28.774401
 19     6 2s.3d           3  2 D  3.0  7    3158600.000      28.783281    3157625.500      28.774401
 20     6 2s.3d           1  2 D  2.0  5    3193300.000      29.099491    3205383.000      29.209600
 21     7 2p.3p           3  1 P  0.0  1          0.000       0.000000    3382367.250      30.822399
 22     7 2p.3p           1  0 S  0.0  1    3438300.000      31.332094    3486310.500      31.769600
 23     7 2p.3p           3  2 D  3.0  7    3343700.000      30.470036    3362702.500      30.643200
 24     8 2p.3s           3  1 P  0.0  1          0.000       0.000000    3255950.000      29.670401
 25     9 2p.3d           3  1 P  0.0  1          0.000       0.000000    3469454.750      31.615999
 26     9 2p.3d           3  3 F  4.0  9          0.000       0.000000    3421697.000      31.180799
 27     7 2p.3p           1  1 P  1.0  3    3319400.000      30.248598    3331800.500      30.361601
 28     7 2p.3p           3  2 D  1.0  3          0.000       0.000000    3345846.750      30.489599
 29     7 2p.3p           3  0 S  1.0  3    3356100.000      30.583035    3376748.750      30.771200
 30     7 2p.3p           3  1 P  1.0  3    3365600.000      30.669603    3390795.250      30.899200
 31     7 2p.3p           3  2 D  2.0  5          0.000       0.000000    3348656.000      30.515200
 32     7 2p.3p           3  1 P  2.0  5    3372500.000      30.732481    3396413.750      30.950399
 33     7 2p.3p           1  2 D  2.0  5    3396200.000      30.948452    3430125.000      31.257601
 34     8 2p.3s           3  1 P  1.0  3          0.000       0.000000    3261568.500      29.721600
 35     8 2p.3s           1  1 P  1.0  3          0.000       0.000000    3320563.250      30.259199
 36     9 2p.3d           3  2 D  1.0  3          0.000       0.000000    3446980.500      31.411200
 37     9 2p.3d           3  1 P  1.0  3          0.000       0.000000    3469454.750      31.615999
 38     9 2p.3d           1  1 P  1.0  3    3457100.000      31.503412    3520022.000      32.076801
 39     8 2p.3s           3  1 P  2.0  5          0.000       0.000000    3278424.250      29.875200
 40     9 2p.3d           3  3 F  2.0  5          0.000       0.000000    3402032.250      31.001600
 41     9 2p.3d           1  2 D  2.0  5          0.000       0.000000    3416078.750      31.129601
 42     9 2p.3d           3  2 D  2.0  5    3411100.000      31.084230    3449790.000      31.436800
 43     9 2p.3d           3  1 P  2.0  5    3424400.000      31.205429    3466645.750      31.590401
 44     9 2p.3d           3  3 F  3.0  7          0.000       0.000000    3410460.000      31.078400
 45     9 2p.3d           3  2 D  3.0  7    3414700.000      31.117037    3458217.750      31.513599
 46     9 2p.3d           1  3 F  3.0  7          0.000       0.000000    3522831.250      32.102402
qq -1
%filename: s_13.elvlc
%energy levels: Martin, W.C., Sugar, J., Musgrove, A., Dalton, G.R., 
         1995, NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61
%energy levels (12,16): Khardi et al, 1994, Physica Scripta, 49, 571
%energy levels: Martin, W.C., Zalubas, R., Musgrove, A., 1990, J.Phys.Chem.Ref.Data, 19, 821
%Theoretical energy levels (n=2): Zhang, Sampson, ADNDT, 1992, 52, 143
%theoretical energy levels (n=3): Sampson, D.H., Goett, S.J., Clark, R.E.H., 1984, ADNDT, 30, 125
%comment:  level 18 has been relabeled 2p3p 1P1,  j=1
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% E. Landi 1997
qq -1
    1    3        491.464      1.093e-04      1.006e+06                2s2 1S0.0 -               2s.2p 3P1.0
    1    4        469.084      0.000e+00      4.550e-01                2s2 1S0.0 -               2s.2p 3P2.0
    1    5        256.685      2.381e-01      8.031e+09                2s2 1S0.0 -               2s.2p 1P1.0
    2    7        303.385      9.341e-02      2.255e+09              2s.2p 3P0.0 -                 2p2 3P1.0
    3    4      10300.802      0.000e+00      1.200e+01              2s.2p 3P1.0 -               2s.2p 3P2.0
    3    6        312.732      9.034e-02      6.158e+09              2s.2p 3P1.0 -                 2p2 3P0.0
    3    7        307.388      6.891e-02      1.621e+09              2s.2p 3P1.0 -                 2p2 3P1.0
    3    8        299.957      1.186e-01      1.758e+09              2s.2p 3P1.0 -                 2p2 3P2.0
    3    9        259.085      2.632e-04      5.228e+06              2s.2p 3P1.0 -                 2p2 1D2.0
    3   10        192.920      3.610e-05      6.790e+06              2s.2p 3P1.0 -                 2p2 1S0.0
    4    7        316.843      1.111e-01      2.458e+09              2s.2p 3P2.0 -                 2p2 3P1.0
    4    8        308.953      3.385e-01      4.729e+09              2s.2p 3P2.0 -                 2p2 3P2.0
    4    9        265.769      5.653e-03      1.067e+08              2s.2p 3P2.0 -                 2p2 1D2.0
    5    6        748.202      1.240e-04      1.477e+06              2s.2p 1P1.0 -                 2p2 3P0.0
    5    7        718.325      3.169e-05      1.365e+05              2s.2p 1P1.0 -                 2p2 3P1.0
    5    8        679.012      1.819e-03      5.260e+06              2s.2p 1P1.0 -                 2p2 3P2.0
    5    9        500.336      2.739e-01      1.459e+09              2s.2p 1P1.0 -                 2p2 1D2.0
    5   10        300.986      1.778e-01      1.309e+10              2s.2p 1P1.0 -                 2p2 1S0.0
    1   13         32.243      3.816e-01      8.206e+11                2s2 1S0.0 -               2s.3p 1P1.0
    1   15         32.191      2.118e-01      4.567e+11                2s2 1S0.0 -               2s.3p 3P1.0
    1   34        -30.660      2.206e-03      5.218e+09                2s2 1S0.0 -               2p.3s 3P1.0
    1   35        -30.115      4.428e-02      1.085e+11                2s2 1S0.0 -               2p.3s 1P1.0
    1   36        -29.011      1.044e-03      2.757e+09                2s2 1S0.0 -               2p.3d 3D1.0
    1   37        -28.823      1.278e-04      3.421e+08                2s2 1S0.0 -               2p.3d 3P1.0
    1   38         28.926      3.666e-02      9.568e+10                2s2 1S0.0 -               2p.3d 1P1.0
    6   13         38.786      8.072e-04      1.238e+09                2p2 3P0.0 -               2s.3p 1P1.0
    6   15         38.711      1.052e-03      1.621e+09                2p2 3P0.0 -               2s.3p 3P1.0
    6   34        -36.560      6.346e-02      9.990e+10                2p2 3P0.0 -               2p.3s 3P1.0
    6   35        -35.788      5.712e-04      9.379e+08                2p2 3P0.0 -               2p.3s 1P1.0
    6   36        -34.239      1.203e+00      2.167e+12                2p2 3P0.0 -               2p.3d 3D1.0
    6   37        -33.977      4.916e-02      8.991e+10                2p2 3P0.0 -               2p.3d 3P1.0
    6   38         34.085      6.416e-03      1.234e+10                2p2 3P0.0 -               2p.3d 1P1.0
   10   13         42.023      1.138e-04      1.521e+08                2p2 1S0.0 -               2s.3p 1P1.0
   10   15         41.935      1.602e-04      2.149e+08                2p2 1S0.0 -               2s.3p 3P1.0
   10   34        -39.620      3.654e-04      4.759e+08                2p2 1S0.0 -               2p.3s 3P1.0
   10   35        -38.715      5.309e-02      7.241e+10                2p2 1S0.0 -               2p.3s 1P1.0
   10   36        -36.908      4.299e-03      6.483e+09                2p2 1S0.0 -               2p.3d 3D1.0
   10   37        -36.605      1.682e-03      2.578e+09                2p2 1S0.0 -               2p.3d 3P1.0
   10   38         36.559      1.154e+00      1.960e+12                2p2 1S0.0 -               2p.3d 1P1.0
    7   14        -39.130      1.656e-03      6.774e+09                2p2 3P1.0 -               2s.3p 3P0.0
    7   24        -36.709      6.105e-02      2.855e+11                2p2 3P1.0 -               2p.3s 3P0.0
    7   25        -34.041      2.966e-01      1.618e+12                2p2 3P1.0 -               2p.3d 3P0.0
    7   13         38.870      5.023e-04      7.683e+08                2p2 3P1.0 -               2s.3p 1P1.0
    7   15         38.794      7.165e-04      1.100e+09                2p2 3P1.0 -               2s.3p 3P1.0
    7   34        -36.633      4.437e-02      6.944e+10                2p2 3P1.0 -               2p.3s 3P1.0
    7   35        -35.858      1.370e-03      2.235e+09                2p2 3P1.0 -               2p.3s 1P1.0
    7   36        -34.303      4.445e-01      7.955e+11                2p2 3P1.0 -               2p.3d 3D1.0
    7   37        -34.041      5.000e-01      9.092e+11                2p2 3P1.0 -               2p.3d 3P1.0
    7   38         34.150      3.061e-03      5.872e+09                2p2 3P1.0 -               2p.3d 1P1.0
