  1     1 1s              2  0 S  0.5  2          0.000       0.000000          0.000       0.000000
  2     2 2s              2  0 S  0.5  2   56075896.000     511.001181   55636818.877     507.000000
  3     3 2p              2  1 P  0.5  2   56071350.000     510.959755   55636818.877     507.000000
  4     3 2p              2  1 P  1.5  4   56242454.000     512.518969   55636818.877     507.000000
  5     4 3s              2  0 S  0.5  2   66513080.000     606.111803   65938958.041     600.880000
  6     5 3p              2  1 P  0.5  2   66511661.000     606.098872   65938958.041     600.880000
  7     5 3p              2  1 P  1.5  4   66562389.000     606.561139   65938958.041     600.880000
  8     6 3d              2  2 D  1.5  4   66562298.000     606.560310   65938958.041     600.880000
  9     6 3d              2  2 D  2.5  6   66578923.000     606.711808   65938958.041     600.880000
 10     7 4s              2  0 S  0.5  2   70159365.000     639.339198   69546023.597     633.750000
 11     8 4p              2  1 P  0.5  2   70158764.000     639.333721   69546023.597     633.750000
 12     8 4p              2  1 P  1.5  4   70180148.000     639.528586   69546023.597     633.750000
 13     9 4d              2  2 D  1.5  4   70180109.000     639.528231   69546023.597     633.750000
 14     9 4d              2  2 D  2.5  6   70187128.000     639.592193   69546023.597     633.750000
 15    10 4f              2  3 F  2.5  6   70187116.000     639.592083   69546023.597     633.750000
 16    10 4f              2  3 F  3.5  8   70190611.000     639.623932   69546023.597     633.750000
 17    11 5s              2  0 S  0.5  2   71844180.000     654.692362   71215128.163     648.960000
 18    12 5p              2  1 P  0.5  2   71843872.000     654.689555   71215128.163     648.960000
 19    12 5p              2  1 P  1.5  4   71854812.000     654.789248   71215128.163     648.960000
 20    13 5d              2  2 D  1.5  4   71854791.000     654.789057   71215128.163     648.960000
 21    13 5d              2  2 D  2.5  6   71850386.000     654.748915   71215128.163     648.960000
 22    14 5f              2  3 F  2.5  6   71858379.000     654.821753   71215128.163     648.960000
 23    14 5f              2  3 F  3.5  8   71860169.000     654.838065   71215128.163     648.960000
 24    15 5g              2  4 G  3.5  8   71860166.000     654.838037   71215128.163     648.960000
 25    15 5g              2  4 G  4.5 10   71861238.000     654.847806   71215128.163     648.960000
qq -1
%filename: fe_26.elvlc
%observed energy levels: Martin, W.C., Sugar, J., Musgrove, A., Dalton, G.R., 1995, 
   NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61.
%comment:     74829600      Limit
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% K.P.Dere 2000
qq -1
    1    2         1.7833      0.000e+00      3.663e+08                 1s 2S0.5 -                  2s 2S0.5
    1    2         0.0000      0.000e+00      2.486e+09                 1s 2S0.5 -                  2s 2S0.5
    1    3         1.7834      2.772e-01      2.907e+14                 1s 2S0.5 -                  2p 2P0.5
    1    4         1.7780      5.552e-01      2.929e+14                 1s 2S0.5 -                  2p 2P1.5
    1    6         1.5035      5.268e-02      7.773e+13                 1s 2S0.5 -                  3p 2P0.5
    1    7         1.5024      1.055e-01      7.797e+13                 1s 2S0.5 -                  3p 2P1.5
    1   11         1.4253      1.931e-02      3.170e+13                 1s 2S0.5 -                  4p 2P0.5
    1   12         1.4249      3.867e-02      3.177e+13                 1s 2S0.5 -                  4p 2P1.5
    1   18         1.3919      9.284e-03      1.598e+13                 1s 2S0.5 -                  5p 2P0.5
    1   19         1.3917      1.860e-02      1.601e+13                 1s 2S0.5 -                  5p 2P1.5
    2    6         9.5824      2.896e-01      1.052e+13                 2s 2S0.5 -                  3p 2P0.5
    2    7         9.5361      5.802e-01      1.064e+13                 2s 2S0.5 -                  3p 2P1.5
    2   11         7.1008      6.846e-02      4.529e+12                 2s 2S0.5 -                  4p 2P0.5
    2   12         7.0901      1.371e-01      4.550e+12                 2s 2S0.5 -                  4p 2P1.5
    2   18         6.3420      2.793e-02      2.316e+12                 2s 2S0.5 -                  5p 2P0.5
    2   19         6.3376      5.593e-02      2.323e+12                 2s 2S0.5 -                  5p 2P1.5
    3    5         9.5770      2.718e-02      9.885e+11                 2p 2P0.5 -                  3s 2S0.5
    4    5         9.7365      5.436e-02      1.913e+12                 2p 2P1.5 -                  3s 2S0.5
    3   10         7.0982      6.090e-03      4.032e+11                 2p 2P0.5 -                  4s 2S0.5
    4   10         7.1855      1.218e-02      7.869e+11                 2p 2P1.5 -                  4s 2S0.5
    3   17         6.3400      2.426e-03      2.013e+11                 2p 2P0.5 -                  5s 2S0.5
    4   17         6.4096      4.852e-03      3.939e+11                 2p 2P1.5 -                  5s 2S0.5
    3    8         9.5320      1.392e+00      2.554e+13                 2p 2P0.5 -                  3d 2D1.5
    4    8         9.6901      2.783e-01      4.943e+12                 2p 2P1.5 -                  3d 2D1.5
    4    9         9.6745      2.505e+00      2.976e+13                 2p 2P1.5 -                  3d 2D2.5
    3   13         7.0878      2.436e-01      8.087e+12                 2p 2P0.5 -                  4d 2D1.5
    4   13         7.1748      4.872e-02      1.578e+12                 2p 2P1.5 -                  4d 2D1.5
    4   14         7.1712      4.385e-01      9.480e+12                 2p 2P1.5 -                  4d 2D2.5
    3   20         6.3358      8.874e-02      3.687e+12                 2p 2P0.5 -                  5d 2D1.5
    4   20         6.4052      1.775e-02      7.215e+11                 2p 2P1.5 -                  5d 2D1.5
    4   21         6.4070      1.597e-01      4.326e+12                 2p 2P1.5 -                  5d 2D2.5
    5   11        27.4297      3.228e-01      1.431e+12                 3s 2S0.5 -                  4p 2P0.5
    5   12        27.2698      6.466e-01      1.450e+12                 3s 2S0.5 -                  4p 2P1.5
    5   18        18.7590      8.059e-02      7.639e+11                 3s 2S0.5 -                  5p 2P0.5
    5   19        18.7205      1.614e-01      7.681e+11                 3s 2S0.5 -                  5p 2P1.5
   10   18        59.3648      3.624e-01      3.430e+11                 4s 2S0.5 -                  5p 2P0.5
   10   19        58.9816      7.260e-01      3.480e+11                 4s 2S0.5 -                  5p 2P1.5
    6   10        27.4145      6.450e-02      2.863e+11                 3p 2P0.5 -                  4s 2S0.5
    7   10        27.8012      1.290e-01      5.567e+11                 3p 2P1.5 -                  4s 2S0.5
    6   17        18.7529      1.486e-02      1.409e+11                 3p 2P0.5 -                  5s 2S0.5
    7   17        18.9330      2.971e-02      2.765e+11                 3p 2P1.5 -                  5s 2S0.5
    6   13        27.2595      1.237e+00      2.775e+12                 3p 2P0.5 -                  4d 2D1.5
    7   13        27.6417      2.473e-01      5.398e+11                 3p 2P1.5 -                  4d 2D1.5
    7   14        27.5882      2.226e+00      3.252e+12                 3p 2P1.5 -                  4d 2D2.5
    6   20        18.7156      2.784e-01      1.326e+12                 3p 2P0.5 -                  5d 2D1.5
    7   20        18.8950      5.568e-02      2.601e+11                 3p 2P1.5 -                  5d 2D1.5
    7   21        18.9108      5.011e-01      1.558e+12                 3p 2P1.5 -                  5d 2D2.5
   11   20        58.9615      1.219e+00      5.846e+11                 4p 2P0.5 -                  5d 2D1.5
   12   20        59.7141      2.437e-01      1.140e+11                 4p 2P1.5 -                  5d 2D1.5
   12   21        59.8717      2.193e+00      6.804e+11                 4p 2P1.5 -                  5d 2D2.5
   11   17        59.3329      1.058e-01      1.003e+11                 4p 2P0.5 -                  5s 2S0.5
   12   17        60.0951      2.116e-01      1.955e+11                 4p 2P1.5 -                  5s 2S0.5
    8   11        27.8051      3.663e-02      1.580e+11                 3d 2D1.5 -                  4p 2P0.5
    8   12        27.6408      7.328e-03      1.600e+10                 3d 2D1.5 -                  4p 2P1.5
    9   12        27.7684      6.594e-02      1.426e+11                 3d 2D2.5 -                  4p 2P1.5
    8   18        18.9338      7.366e-03      6.854e+10                 3d 2D1.5 -                  5p 2P0.5
    8   19        18.8946      1.474e-03      6.884e+09                 3d 2D1.5 -                  5p 2P1.5
    9   19        18.9542      1.326e-02      6.156e+10                 3d 2D2.5 -                  5p 2P1.5
   13   18        60.1049      9.273e-02      8.562e+10                 4d 2D1.5 -                  5p 2P0.5
   13   19        59.7122      1.855e-02      8.677e+09                 4d 2D1.5 -                  5p 2P1.5
   14   19        59.9634      1.669e-01      7.742e+10                 4d 2D2.5 -                  5p 2P1.5
   15   24        59.7713      8.076e+00      1.885e+12                 4f 2F2.5 -                  5g 2G3.5
   16   25        59.8577      1.047e+01      1.949e+12                 4f 2F3.5 -                  5g 2G4.5
    8   15        27.5876      4.072e+00      5.949e+12                 3d 2D1.5 -                  4f 2F2.5
    9   15        27.7147      2.909e-01      4.210e+11                 3d 2D2.5 -                  4f 2F2.5
    9   16        27.6880      5.817e+00      6.328e+12                 3d 2D2.5 -                  4f 2F3.5
   13   22        59.5855      3.561e+00      1.115e+12                 4d 2D1.5 -                  5f 2F2.5
   14   22        59.8356      2.544e-01      7.900e+10                 4d 2D2.5 -                  5f 2F2.5
   14   23        59.7715      5.088e+00      1.187e+12                 4d 2D2.5 -                  5f 2F3.5
qq -1
%filename: fe_26.wgfa
%observed energy levels: Martin,W.C., Sugar,J., Musgrove,A., Dalton,G.R., 1995, 
    NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61.
% A values: Parpia,F.A., Johnson,W.R., 1982, Phys. Rev. A, 26, 1142.
%oscillator strengths: Wiese,W.L., Smith,M.W., Glennon,B.M., 1966, Atomic Transition Probabilities, NSRDS-NBS-4.
%comment: Wiese's f values are  hydrogenic
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% Ken Dere 1998
qq -1
 26 26  1  2  2 0.000e+00 5.070e+02 3.000e-02 1.009e-03 1.012e-03 1.058e-03 1.124e-03 1.119e-03
 26 26  1  3  1 2.772e-01 5.070e+02 1.110e+00 1.410e-03 1.473e-03 1.537e-03 1.605e-03 2.187e-03
 26 26  1  4  1 5.552e-01 5.070e+02 1.110e+00 2.824e-03 2.950e-03 3.080e-03 3.215e-03 4.380e-03
 26 26  1  5  2 0.000e+00 6.009e+02 2.000e-02 2.079e-04 2.473e-04 2.968e-04 2.939e-04 2.276e-04
 26 26  1  6  1 5.268e-02 6.009e+02 1.060e+00 2.980e-04 3.580e-04 3.546e-04 3.304e-04 3.506e-04
 26 26  1  7  1 1.055e-01 6.009e+02 1.060e+00 5.968e-04 7.171e-04 7.100e-04 6.620e-04 7.021e-04
 26 26  1  8  2 0.000e+00 6.009e+02 2.000e-02 5.027e-05 9.065e-05 1.315e-04 1.294e-04 5.446e-05
 26 26  1  9  2 0.000e+00 6.009e+02 2.000e-02 7.545e-05 1.360e-04 1.973e-04 1.941e-04 8.180e-05
 26 26  1 10  2 0.000e+00 6.338e+02 1.000e-02 8.100e-05 9.502e-05 9.726e-05 9.237e-05 8.363e-05
 26 26  1 11  1 1.931e-02 6.338e+02 1.040e+00 1.243e-04 1.306e-04 1.240e-04 1.198e-04 1.216e-04
 26 26  1 12  1 3.867e-02 6.338e+02 1.040e+00 2.490e-04 2.614e-04 2.484e-04 2.400e-04 2.436e-04
 26 26  1 13  2 0.000e+00 6.338e+02 1.000e-02 2.762e-05 5.177e-05 5.398e-05 4.561e-05 2.661e-05
 26 26  1 14  2 0.000e+00 6.338e+02 1.000e-02 4.142e-05 7.766e-05 8.097e-05 6.842e-05 3.991e-05
 26 26  1 15  2 0.000e+00 6.338e+02 1.000e-02 0.000e+00 2.570e-05 2.824e-05 1.804e-05 1.679e-06
 26 26  1 16  2 0.000e+00 6.338e+02 1.000e-02 0.000e+00 3.421e-05 3.759e-05 2.400e-05 2.250e-06
 26 26  1 17  2 0.000e+00 6.490e+02 3.000e-02 4.512e-05 4.413e-05 4.336e-05 4.160e-05 3.198e-05
 26 26  1 18  1 9.284e-03 6.490e+02 1.090e+00 6.047e-05 6.025e-05 6.038e-05 6.773e-05 5.722e-05
 26 26  1 19  1 1.860e-02 6.490e+02 1.090e+00 1.211e-04 1.207e-04 1.210e-04 1.357e-04 1.146e-04
 26 26  1 20  2 0.000e+00 6.490e+02 2.000e-02 1.992e-05 1.925e-05 1.855e-05 1.722e-05 1.384e-05
 26 26  1 21  2 0.000e+00 6.490e+02 2.000e-02 2.988e-05 2.887e-05 2.782e-05 2.583e-05 2.074e-05
 26 26  1 22  2 0.000e+00 6.490e+02 1.000e-02 2.205e-06 2.107e-06 1.988e-06 1.804e-06 1.374e-06
 26 26  1 23  2 0.000e+00 6.490e+02 1.000e-02 2.937e-06 2.804e-06 2.647e-06 2.402e-06 1.828e-06
