SEQ='NE'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 108038846.2   NPRNTI= 2   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 1.5)        0.0 
     2          2S2 2P5             (2)1( 0.5)    18303.3 
     3          2S1 2P6             (2)0( 0.5)   622608.3*

   IC RESOLVED LEVEL INDEXING           BWNR= 111415705.7   NLVL= 329
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   160       3.40E-14  4.68E-14  4.06E-14  2.97E-14  1.79E-14  6.79E-15  3.43E-15  6.48E-15  9.48E-15  6.23E-15
             3.01E-15  9.20E-16  3.46E-16  1.26E-16  3.26E-17  1.16E-17  4.11E-18  1.04E-18  3.69E-19
   161       2.97E-14  4.09E-14  3.55E-14  2.59E-14  1.56E-14  5.91E-15  2.81E-15  4.19E-15  5.78E-15  3.78E-15
             1.82E-15  5.56E-16  2.09E-16  7.63E-17  1.97E-17  7.00E-18  2.48E-18  6.29E-19  2.23E-19
   162       4.01E-14  5.53E-14  4.80E-14  3.50E-14  2.11E-14  7.99E-15  4.04E-15  7.67E-15  1.12E-14  7.38E-15
             3.57E-15  1.09E-15  4.10E-16  1.50E-16  3.86E-17  1.37E-17  4.87E-18  1.23E-18  4.36E-19
   163       3.63E-14  5.00E-14  4.33E-14  3.16E-14  1.90E-14  7.20E-15  3.43E-15  5.12E-15  7.08E-15  4.63E-15
             2.23E-15  6.81E-16  2.56E-16  9.35E-17  2.41E-17  8.58E-18  3.04E-18  7.71E-19  2.73E-19
   164       0.00E+00  0.00E+00  0.00E+00  1.08E-42  8.41E-28  3.42E-19  1.41E-16  1.71E-15  3.61E-15  2.58E-15
             1.30E-15  4.07E-16  1.54E-16  5.65E-17  1.46E-17  5.20E-18  1.85E-18  4.68E-19  1.66E-19
   165       0.00E+00  0.00E+00  0.00E+00  5.57E-43  4.70E-28  2.01E-19  8.45E-17  1.03E-15  2.18E-15  1.57E-15
             7.90E-16  2.47E-16  9.38E-17  3.44E-17  8.88E-18  3.16E-18  1.12E-18  2.84E-19  1.01E-19
   166       0.00E+00  0.00E+00  0.00E+00  7.40E-44  1.30E-28  8.62E-20  4.20E-17  5.52E-16  1.22E-15  8.89E-16
             4.51E-16  1.42E-16  5.39E-17  1.98E-17  5.11E-18  1.82E-18  6.46E-19  1.64E-19  5.79E-20
   167       0.00E+00  0.00E+00  0.00E+00  4.14E-43  7.29E-28  4.84E-19  2.36E-16  3.10E-15  6.85E-15  4.99E-15
             2.53E-15  7.96E-16  3.03E-16  1.11E-16  2.87E-17  1.02E-17  3.62E-18  9.19E-19  3.25E-19
   168       0.00E+00  0.00E+00  0.00E+00  1.44E-43  2.55E-28  1.69E-19  8.25E-17  1.08E-15  2.40E-15  1.75E-15
             8.86E-16  2.78E-16  1.06E-16  3.88E-17  1.00E-17  3.57E-18  1.27E-18  3.21E-19  1.14E-19
   169       0.00E+00  0.00E+00  0.00E+00  7.44E-44  1.35E-28  9.11E-20  4.47E-17  5.89E-16  1.30E-15  9.51E-16
             4.83E-16  1.52E-16  5.77E-17  2.11E-17  5.47E-18  1.95E-18  6.91E-19  1.75E-19  6.20E-20
   170       0.00E+00  0.00E+00  0.00E+00  2.18E-43  3.88E-28  2.59E-19  1.26E-16  1.66E-15  3.68E-15  2.68E-15
             1.36E-15  4.28E-16  1.63E-16  5.96E-17  1.54E-17  5.49E-18  1.95E-18  4.94E-19  1.75E-19
   171       0.00E+00  0.00E+00  0.00E+00  2.82E-44  5.11E-29  3.45E-20  1.69E-17  2.22E-16  4.93E-16  3.59E-16
             1.82E-16  5.73E-17  2.18E-17  7.99E-18  2.07E-18  7.36E-19  2.61E-19  6.62E-20  2.34E-20
   172       2.03E-14  1.91E-14  1.33E-14  9.19E-15  5.47E-15  2.07E-15  8.76E-16  6.38E-16  7.46E-16  5.04E-16
             2.49E-16  7.72E-17  2.92E-17  1.07E-17  2.76E-18  9.83E-19  3.49E-19  8.84E-20  3.13E-20
   173       5.98E-14  5.67E-14  3.97E-14  2.75E-14  1.64E-14  6.19E-15  2.62E-15  1.92E-15  2.25E-15  1.52E-15
             7.52E-16  2.33E-16  8.83E-17  3.23E-17  8.34E-18  2.97E-18  1.05E-18  2.67E-19  9.44E-20
   174       0.00E+00  0.00E+00  0.00E+00  7.58E-45  3.55E-29  4.23E-20  2.51E-17  3.63E-16  8.52E-16  6.33E-16
             3.24E-16  1.03E-16  3.90E-17  1.43E-17  3.71E-18  1.32E-18  4.68E-19  1.19E-19  4.20E-20
   175       0.00E+00  0.00E+00  0.00E+00  2.16E-44  1.01E-28  1.21E-19  7.15E-17  1.04E-15  2.43E-15  1.80E-15
             9.25E-16  2.92E-16  1.11E-16  4.09E-17  1.06E-17  3.76E-18  1.34E-18  3.39E-19  1.20E-19
   176       0.00E+00  0.00E+00  0.00E+00  4.48E-44  2.11E-28  2.52E-19  1.49E-16  2.16E-15  5.07E-15  3.77E-15
             1.93E-15  6.11E-16  2.33E-16  8.53E-17  2.21E-17  7.86E-18  2.79E-18  7.07E-19  2.50E-19
   177       0.00E+00  0.00E+00  0.00E+00  3.00E-44  1.43E-28  1.72E-19  1.03E-16  1.49E-15  3.50E-15  2.60E-15
             1.33E-15  4.21E-16  1.60E-16  5.88E-17  1.52E-17  5.42E-18  1.92E-18  4.88E-19  1.73E-19
   178       0.00E+00  0.00E+00  0.00E+00  4.20E-44  2.03E-28  2.46E-19  1.47E-16  2.13E-15  5.01E-15  3.73E-15
             1.91E-15  6.04E-16  2.30E-16  8.44E-17  2.18E-17  7.77E-18  2.76E-18  7.00E-19  2.48E-19
   179       0.00E+00  0.00E+00  0.00E+00  3.07E-44  1.50E-28  1.83E-19  1.10E-16  1.59E-15  3.75E-15  2.79E-15
             1.43E-15  4.52E-16  1.72E-16  6.31E-17  1.63E-17  5.82E-18  2.06E-18  5.23E-19  1.85E-19
   180       0.00E+00  0.00E+00  0.00E+00  3.60E-44  1.75E-28  2.13E-19  1.27E-16  1.85E-15  4.35E-15  3.24E-15
             1.66E-15  5.24E-16  2.00E-16  7.33E-17  1.90E-17  6.75E-18  2.40E-18  6.08E-19  2.15E-19
   181       0.00E+00  0.00E+00  0.00E+00  1.72E-44  8.48E-29  1.05E-19  6.27E-17  9.12E-16  2.15E-15  1.60E-15
             8.19E-16  2.59E-16  9.86E-17  3.62E-17  9.36E-18  3.34E-18  1.18E-18  3.00E-19  1.06E-19
   182       0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.63E-29  1.29E-19  8.29E-17  1.25E-15  2.99E-15  2.24E-15
             1.15E-15  3.65E-16  1.39E-16  5.11E-17  1.32E-17  4.71E-18  1.67E-18  4.24E-19  1.50E-19
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-28  1.68E-19  1.07E-16  1.62E-15  3.88E-15  2.91E-15
             1.50E-15  4.74E-16  1.81E-16  6.63E-17  1.71E-17  6.11E-18  2.17E-18  5.50E-19  1.94E-19
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-28  1.97E-19  1.26E-16  1.90E-15  4.55E-15  3.41E-15
             1.75E-15  5.56E-16  2.12E-16  7.77E-17  2.01E-17  7.16E-18  2.54E-18  6.45E-19  2.28E-19
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.81E-28  2.73E-19  1.75E-16  2.63E-15  6.32E-15  4.73E-15
             2.43E-15  7.71E-16  2.94E-16  1.08E-16  2.79E-17  9.94E-18  3.53E-18  8.95E-19  3.17E-19
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-28  1.96E-19  1.26E-16  1.89E-15  4.54E-15  3.40E-15
             1.75E-15  5.54E-16  2.11E-16  7.75E-17  2.00E-17  7.14E-18  2.53E-18  6.43E-19  2.27E-19
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-28  1.85E-19  1.19E-16  1.79E-15  4.29E-15  3.22E-15
             1.65E-15  5.24E-16  2.00E-16  7.33E-17  1.90E-17  6.76E-18  2.40E-18  6.08E-19  2.15E-19
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-28  2.47E-19  1.58E-16  2.38E-15  5.72E-15  4.28E-15
             2.20E-15  6.98E-16  2.66E-16  9.77E-17  2.53E-17  9.01E-18  3.20E-18  8.10E-19  2.87E-19
   189       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-28  2.10E-19  1.36E-16  2.05E-15  4.92E-15  3.69E-15
             1.90E-15  6.01E-16  2.29E-16  8.41E-17  2.18E-17  7.75E-18  2.75E-18  6.97E-19  2.47E-19
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-28  2.10E-19  1.35E-16  2.03E-15  4.87E-15  3.65E-15
             1.88E-15  5.95E-16  2.27E-16  8.32E-17  2.15E-17  7.67E-18  2.72E-18  6.90E-19  2.44E-19
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.75E-28  2.69E-19  1.73E-16  2.61E-15  6.28E-15  4.71E-15
             2.42E-15  7.67E-16  2.92E-16  1.07E-16  2.78E-17  9.89E-18  3.51E-18  8.90E-19  3.15E-19
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-28  2.25E-19  1.45E-16  2.19E-15  5.26E-15  3.94E-15
             2.03E-15  6.43E-16  2.45E-16  8.99E-17  2.33E-17  8.29E-18  2.94E-18  7.46E-19  2.64E-19
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.44E-28  2.20E-19  1.42E-16  2.14E-15  5.15E-15  3.86E-15
             1.98E-15  6.29E-16  2.40E-16  8.80E-17  2.28E-17  8.11E-18  2.88E-18  7.30E-19  2.58E-19
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-28  2.89E-19  1.86E-16  2.81E-15  6.75E-15  5.06E-15
             2.60E-15  8.25E-16  3.14E-16  1.15E-16  2.99E-17  1.06E-17  3.78E-18  9.57E-19  3.39E-19
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-28  3.67E-19  2.36E-16  3.57E-15  8.58E-15  6.43E-15
             3.31E-15  1.05E-15  4.00E-16  1.47E-16  3.80E-17  1.35E-17  4.80E-18  1.22E-18  4.30E-19
   196       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-28  2.10E-19  1.36E-16  2.05E-15  4.92E-15  3.69E-15
             1.90E-15  6.01E-16  2.29E-16  8.41E-17  2.18E-17  7.75E-18  2.75E-18  6.98E-19  2.47E-19
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.90E-28  2.91E-19  1.87E-16  2.83E-15  6.81E-15  5.10E-15
             2.62E-15  8.32E-16  3.17E-16  1.16E-16  3.01E-17  1.07E-17  3.81E-18  9.65E-19  3.41E-19
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-28  2.36E-19  1.52E-16  2.30E-15  5.53E-15  4.15E-15
             2.13E-15  6.76E-16  2.58E-16  9.46E-17  2.45E-17  8.72E-18  3.09E-18  7.84E-19  2.78E-19
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.30E-28  3.53E-19  2.27E-16  3.43E-15  8.25E-15  6.18E-15
             3.18E-15  1.01E-15  3.84E-16  1.41E-16  3.65E-17  1.30E-17  4.61E-18  1.17E-18  4.14E-19
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.19E-28  1.82E-19  1.18E-16  1.77E-15  4.27E-15  3.20E-15
             1.65E-15  5.21E-16  1.99E-16  7.29E-17  1.89E-17  6.72E-18  2.39E-18  6.05E-19  2.14E-19
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-28  2.03E-19  1.31E-16  1.97E-15  4.75E-15  3.56E-15
             1.83E-15  5.80E-16  2.21E-16  8.12E-17  2.10E-17  7.48E-18  2.66E-18  6.74E-19  2.38E-19
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-28  2.95E-19  1.90E-16  2.87E-15  6.89E-15  5.16E-15
             2.66E-15  8.42E-16  3.21E-16  1.18E-16  3.05E-17  1.09E-17  3.85E-18  9.77E-19  3.46E-19
   203       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-28  3.38E-19  2.18E-16  3.29E-15  7.91E-15  5.92E-15
             3.05E-15  9.66E-16  3.68E-16  1.35E-16  3.50E-17  1.25E-17  4.42E-18  1.12E-18  3.97E-19
   204       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.04E-28  3.12E-19  2.01E-16  3.03E-15  7.30E-15  5.47E-15
             2.81E-15  8.91E-16  3.40E-16  1.25E-16  3.23E-17  1.15E-17  4.08E-18  1.03E-18  3.66E-19
   205       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.71E-28  2.62E-19  1.69E-16  2.54E-15  6.12E-15  4.58E-15
             2.36E-15  7.47E-16  2.85E-16  1.05E-16  2.71E-17  9.64E-18  3.42E-18  8.67E-19  3.07E-19
   206       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.40E-28  3.67E-19  2.37E-16  3.57E-15  8.60E-15  6.44E-15
             3.31E-15  1.05E-15  4.00E-16  1.47E-16  3.80E-17  1.35E-17  4.80E-18  1.22E-18  4.31E-19
   207       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.87E-28  2.86E-19  1.84E-16  2.78E-15  6.68E-15  5.00E-15
             2.57E-15  8.16E-16  3.11E-16  1.14E-16  2.95E-17  1.05E-17  3.73E-18  9.47E-19  3.35E-19
   208       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.73E-28  2.64E-19  1.70E-16  2.57E-15  6.19E-15  4.63E-15
             2.39E-15  7.56E-16  2.88E-16  1.06E-16  2.74E-17  9.75E-18  3.46E-18  8.77E-19  3.10E-19
   209       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-28  2.94E-19  1.89E-16  2.86E-15  6.88E-15  5.15E-15
             2.65E-15  8.40E-16  3.20E-16  1.18E-16  3.04E-17  1.08E-17  3.84E-18  9.75E-19  3.45E-19
   210       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.91E-28  2.93E-19  1.89E-16  2.85E-15  6.86E-15  5.14E-15
             2.64E-15  8.38E-16  3.19E-16  1.17E-16  3.03E-17  1.08E-17  3.83E-18  9.72E-19  3.44E-19
   211       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.16E-28  3.31E-19  2.13E-16  3.22E-15  7.74E-15  5.80E-15
             2.98E-15  9.46E-16  3.60E-16  1.32E-16  3.42E-17  1.22E-17  4.33E-18  1.10E-18  3.88E-19
   212       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.80E-28  2.75E-19  1.77E-16  2.68E-15  6.44E-15  4.82E-15
             2.48E-15  7.86E-16  3.00E-16  1.10E-16  2.85E-17  1.01E-17  3.60E-18  9.12E-19  3.23E-19
   213       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.81E-28  2.76E-19  1.78E-16  2.69E-15  6.47E-15  4.84E-15
             2.49E-15  7.90E-16  3.01E-16  1.11E-16  2.86E-17  1.02E-17  3.61E-18  9.16E-19  3.24E-19
   214       4.50E-14  5.00E-14  3.93E-14  2.82E-14  1.70E-14  6.50E-15  2.71E-15  1.48E-15  1.27E-15  8.25E-16
             4.04E-16  1.25E-16  4.72E-17  1.73E-17  4.46E-18  1.59E-18  5.63E-19  1.43E-19  5.05E-20
   215       4.53E-14  5.03E-14  3.94E-14  2.83E-14  1.71E-14  6.52E-15  2.77E-15  2.13E-15  2.71E-15  1.87E-15
             9.36E-16  2.92E-16  1.11E-16  4.06E-17  1.05E-17  3.73E-18  1.32E-18  3.36E-19  1.19E-19
   216       7.50E-14  8.35E-14  6.55E-14  4.70E-14  2.84E-14  1.08E-14  4.58E-15  3.24E-15  3.85E-15  2.64E-15
             1.31E-15  4.09E-16  1.55E-16  5.68E-17  1.47E-17  5.23E-18  1.86E-18  4.70E-19  1.66E-19
   217       1.44E-14  1.64E-14  1.30E-14  9.41E-15  5.70E-15  2.17E-15  9.11E-16  5.41E-16  5.28E-16  3.51E-16
             1.73E-16  5.37E-17  2.03E-17  7.45E-18  1.92E-18  6.84E-19  2.43E-19  6.16E-20  2.18E-20
   218       5.82E-14  7.60E-14  6.51E-14  4.79E-14  2.92E-14  1.12E-14  4.72E-15  3.28E-15  4.03E-15  2.82E-15
             1.42E-15  4.44E-16  1.69E-16  6.18E-17  1.60E-17  5.69E-18  2.02E-18  5.12E-19  1.81E-19
   219       5.89E-14  7.70E-14  6.59E-14  4.85E-14  2.96E-14  1.13E-14  4.75E-15  2.95E-15  3.21E-15  2.20E-15
             1.10E-15  3.45E-16  1.31E-16  4.79E-17  1.24E-17  4.41E-18  1.57E-18  3.97E-19  1.40E-19
   220       8.11E-14  1.06E-13  9.08E-14  6.69E-14  4.08E-14  1.56E-14  6.56E-15  4.20E-15  4.73E-15  3.27E-15
             1.64E-15  5.13E-16  1.95E-16  7.14E-17  1.84E-17  6.57E-18  2.33E-18  5.91E-19  2.09E-19
   221       3.48E-14  4.57E-14  3.93E-14  2.89E-14  1.77E-14  6.76E-15  2.85E-15  1.91E-15  2.27E-15  1.58E-15
             7.95E-16  2.49E-16  9.46E-17  3.47E-17  8.97E-18  3.19E-18  1.13E-18  2.87E-19  1.02E-19
   222       7.11E-14  9.75E-14  8.52E-14  6.30E-14  3.84E-14  1.47E-14  6.21E-15  4.62E-15  6.15E-15  4.36E-15
             2.21E-15  6.95E-16  2.64E-16  9.69E-17  2.51E-17  8.93E-18  3.17E-18  8.03E-19  2.84E-19
   223       7.27E-14  9.98E-14  8.72E-14  6.45E-14  3.93E-14  1.50E-14  6.28E-15  3.68E-15  3.77E-15  2.58E-15
             1.29E-15  4.04E-16  1.53E-16  5.62E-17  1.45E-17  5.18E-18  1.84E-18  4.66E-19  1.65E-19
   224       9.12E-14  1.25E-13  1.09E-13  8.09E-14  4.93E-14  1.89E-14  7.91E-15  4.97E-15  5.58E-15  3.87E-15
             1.95E-15  6.10E-16  2.32E-16  8.50E-17  2.20E-17  7.82E-18  2.78E-18  7.04E-19  2.49E-19
   225       5.18E-14  7.13E-14  6.23E-14  4.61E-14  2.81E-14  1.07E-14  4.53E-15  3.17E-15  3.98E-15  2.81E-15
             1.42E-15  4.46E-16  1.70E-16  6.22E-17  1.61E-17  5.72E-18  2.03E-18  5.15E-19  1.82E-19
   226       7.04E-14  9.70E-14  8.47E-14  6.23E-14  3.78E-14  1.44E-14  6.11E-15  4.88E-15  6.87E-15  4.91E-15
             2.49E-15  7.85E-16  2.99E-16  1.10E-16  2.83E-17  1.01E-17  3.58E-18  9.08E-19  3.21E-19
   227       5.70E-14  7.86E-14  6.86E-14  5.05E-14  3.06E-14  1.17E-14  4.91E-15  3.41E-15  4.28E-15  3.01E-15
             1.52E-15  4.79E-16  1.82E-16  6.68E-17  1.73E-17  6.15E-18  2.18E-18  5.53E-19  1.96E-19
   228       7.33E-14  1.01E-13  8.82E-14  6.49E-14  3.94E-14  1.50E-14  6.29E-15  4.21E-15  5.07E-15  3.55E-15
             1.79E-15  5.63E-16  2.14E-16  7.85E-17  2.03E-17  7.23E-18  2.56E-18  6.50E-19  2.30E-19
   229       8.60E-14  1.19E-13  1.03E-13  7.61E-14  4.62E-14  1.76E-14  7.44E-15  5.74E-15  7.87E-15  5.61E-15
             2.84E-15  8.95E-16  3.41E-16  1.25E-16  3.23E-17  1.15E-17  4.08E-18  1.03E-18  3.66E-19
   230       4.76E-14  6.56E-14  5.69E-14  4.16E-14  2.51E-14  9.51E-15  4.11E-15  4.53E-15  7.71E-15  5.62E-15
             2.87E-15  9.06E-16  3.45E-16  1.27E-16  3.27E-17  1.17E-17  4.14E-18  1.05E-18  3.71E-19
   231       4.16E-14  5.73E-14  4.97E-14  3.63E-14  2.19E-14  8.28E-15  3.52E-15  3.13E-15  4.74E-15  3.41E-15
             1.74E-15  5.48E-16  2.08E-16  7.65E-17  1.98E-17  7.04E-18  2.50E-18  6.34E-19  2.24E-19
   232       1.64E-14  2.25E-14  1.94E-14  1.40E-14  8.35E-15  3.14E-15  1.48E-15  3.31E-15  6.92E-15  5.13E-15
             2.63E-15  8.34E-16  3.18E-16  1.17E-16  3.02E-17  1.07E-17  3.81E-18  9.66E-19  3.42E-19
   233       1.52E-14  2.09E-14  1.80E-14  1.30E-14  7.76E-15  2.92E-15  1.31E-15  2.19E-15  4.29E-15  3.17E-15
             1.62E-15  5.14E-16  1.96E-16  7.18E-17  1.86E-17  6.62E-18  2.35E-18  5.95E-19  2.11E-19
   234       5.62E-14  7.74E-14  6.72E-14  4.91E-14  2.96E-14  1.12E-14  4.84E-15  5.36E-15  9.12E-15  6.65E-15
             3.40E-15  1.07E-15  4.08E-16  1.50E-16  3.87E-17  1.38E-17  4.90E-18  1.24E-18  4.39E-19
   235       5.08E-14  7.00E-14  6.07E-14  4.43E-14  2.67E-14  1.01E-14  4.29E-15  3.82E-15  5.80E-15  4.18E-15
             2.13E-15  6.71E-16  2.55E-16  9.37E-17  2.42E-17  8.63E-18  3.06E-18  7.76E-19  2.75E-19
   236       1.89E-14  2.59E-14  2.23E-14  1.61E-14  9.62E-15  3.62E-15  1.70E-15  3.83E-15  8.00E-15  5.93E-15
             3.04E-15  9.63E-16  3.67E-16  1.35E-16  3.48E-17  1.24E-17  4.40E-18  1.12E-18  3.95E-19
   237       1.80E-14  2.47E-14  2.13E-14  1.54E-14  9.17E-15  3.45E-15  1.55E-15  2.59E-15  5.09E-15  3.75E-15
             1.92E-15  6.09E-16  2.32E-16  8.51E-17  2.20E-17  7.84E-18  2.78E-18  7.05E-19  2.50E-19
   238       0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.09E-30  5.58E-20  5.72E-17  1.09E-15  3.01E-15  2.36E-15
             1.24E-15  3.99E-16  1.53E-16  5.62E-17  1.46E-17  5.19E-18  1.84E-18  4.67E-19  1.65E-19
   239       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.21E-30  3.31E-20  3.43E-17  6.56E-16  1.82E-15  1.43E-15
             7.53E-16  2.42E-16  9.27E-17  3.41E-17  8.84E-18  3.15E-18  1.12E-18  2.83E-19  1.00E-19
   240       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.82E-30  1.54E-20  1.76E-17  3.53E-16  1.01E-15  7.98E-16
             4.23E-16  1.36E-16  5.22E-17  1.92E-17  4.98E-18  1.78E-18  6.30E-19  1.60E-19  5.66E-20
   241       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-29  8.85E-20  1.01E-16  2.03E-15  5.79E-15  4.59E-15
             2.43E-15  7.83E-16  3.00E-16  1.11E-16  2.86E-17  1.02E-17  3.62E-18  9.19E-19  3.25E-19
   242       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.62E-30  3.07E-20  3.50E-17  7.03E-16  2.01E-15  1.59E-15
             8.43E-16  2.72E-16  1.04E-16  3.83E-17  9.94E-18  3.54E-18  1.26E-18  3.19E-19  1.13E-19
   243       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.93E-30  1.66E-20  1.89E-17  3.81E-16  1.09E-15  8.64E-16
             4.58E-16  1.48E-16  5.66E-17  2.08E-17  5.40E-18  1.92E-18  6.83E-19  1.73E-19  6.13E-20
   244       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.56E-30  4.73E-20  5.40E-17  1.08E-15  3.10E-15  2.46E-15
             1.30E-15  4.20E-16  1.61E-16  5.92E-17  1.53E-17  5.47E-18  1.94E-18  4.92E-19  1.74E-19
   245       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.34E-31  6.29E-21  7.20E-18  1.45E-16  4.14E-16  3.29E-16
             1.74E-16  5.61E-17  2.15E-17  7.92E-18  2.05E-18  7.31E-19  2.60E-19  6.58E-20  2.33E-20
   246       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.05E-31  8.80E-21  1.14E-17  2.44E-16  7.25E-16  5.82E-16
             3.10E-16  1.00E-16  3.85E-17  1.42E-17  3.68E-18  1.31E-18  4.66E-19  1.18E-19  4.18E-20
   247       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.02E-30  2.52E-20  3.26E-17  6.98E-16  2.07E-15  1.67E-15
             8.87E-16  2.87E-16  1.10E-16  4.06E-17  1.05E-17  3.75E-18  1.33E-18  3.38E-19  1.20E-19
   248       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.22E-30  5.27E-20  6.84E-17  1.46E-15  4.35E-15  3.49E-15
             1.86E-15  6.02E-16  2.31E-16  8.52E-17  2.21E-17  7.87E-18  2.79E-18  7.09E-19  2.51E-19
   249       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.88E-30  3.62E-20  4.70E-17  1.01E-15  2.99E-15  2.40E-15
             1.28E-15  4.15E-16  1.59E-16  5.86E-17  1.52E-17  5.42E-18  1.92E-18  4.88E-19  1.73E-19
   250       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.08E-30  5.15E-20  6.71E-17  1.44E-15  4.28E-15  3.44E-15
             1.83E-15  5.93E-16  2.28E-16  8.38E-17  2.17E-17  7.75E-18  2.75E-18  6.98E-19  2.47E-19
   251       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.02E-30  3.83E-20  5.00E-17  1.07E-15  3.19E-15  2.57E-15
             1.37E-15  4.43E-16  1.70E-16  6.26E-17  1.62E-17  5.79E-18  2.05E-18  5.21E-19  1.84E-19
   252       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.54E-30  4.48E-20  5.84E-17  1.25E-15  3.72E-15  2.99E-15
             1.60E-15  5.16E-16  1.98E-16  7.30E-17  1.89E-17  6.75E-18  2.40E-18  6.07E-19  2.15E-19
   253       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.71E-30  2.19E-20  2.86E-17  6.15E-16  1.83E-15  1.47E-15
             7.85E-16  2.54E-16  9.75E-17  3.59E-17  9.31E-18  3.32E-18  1.18E-18  2.99E-19  1.06E-19
   254       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.95E-30  2.84E-20  3.88E-17  8.53E-16  2.57E-15  2.07E-15
             1.11E-15  3.59E-16  1.38E-16  5.08E-17  1.32E-17  4.70E-18  1.67E-18  4.23E-19  1.50E-19
   255       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.54E-30  3.70E-20  5.05E-17  1.11E-15  3.35E-15  2.70E-15
             1.44E-15  4.68E-16  1.80E-16  6.62E-17  1.72E-17  6.12E-18  2.17E-18  5.51E-19  1.95E-19
   256       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.97E-30  4.33E-20  5.91E-17  1.30E-15  3.91E-15  3.16E-15
             1.69E-15  5.47E-16  2.10E-16  7.74E-17  2.01E-17  7.16E-18  2.54E-18  6.44E-19  2.28E-19
   257       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.11E-30  6.00E-20  8.20E-17  1.80E-15  5.43E-15  4.38E-15
             2.34E-15  7.59E-16  2.92E-16  1.07E-16  2.79E-17  9.93E-18  3.53E-18  8.94E-19  3.16E-19
   258       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.97E-30  4.32E-20  5.90E-17  1.30E-15  3.91E-15  3.16E-15
             1.69E-15  5.47E-16  2.10E-16  7.74E-17  2.01E-17  7.15E-18  2.54E-18  6.44E-19  2.28E-19
   259       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.79E-30  4.07E-20  5.55E-17  1.22E-15  3.68E-15  2.97E-15
