  1     1 2s2             1  0 S  0.0  1          0.000       0.000000          0.000       0.000000
  2     2 2s.2p           3  1 P  0.0  1     169802.469       1.547354     170856.609       1.556960
  3     2 2s.2p           3  1 P  1.0  3     172144.484       1.568696     173211.578       1.578420
  4     2 2s.2p           3  1 P  2.0  5     177318.484       1.615845     178397.750       1.625680
  5     2 2s.2p           1  1 P  1.0  3     329679.969       3.004265     343593.031       3.131050
  6     3 2p2             3  1 P  0.0  1     443671.219       4.043030     446608.906       4.069800
  7     3 2p2             3  1 P  1.0  3     446495.250       4.068764     449390.750       4.095150
  8     3 2p2             3  1 P  2.0  5     450966.250       4.109507     453883.375       4.136090
  9     3 2p2             1  2 D  2.0  5     495202.469       4.512617     506367.438       4.614360
 10     3 2p2             1  0 S  0.0  1     608759.750       5.547427     624402.000       5.689970
 11     4 2s.3s           3  0 S  1.0  3    2210700.000      20.145382    2170209.000      19.776400
 12     4 2s.3s           1  0 S  0.0  1    2241810.000      20.428877    2211075.250      20.148800
 13     5 2s.3p           1  1 P  1.0  3    2285040.000      20.822817    2266997.500      20.658401
 14     5 2s.3p           3  1 P  0.0  1          0.000       0.000000    2269148.000      20.677999
 15     5 2s.3p           3  1 P  1.0  3          0.000       0.000000    2269148.000      20.677999
 16     5 2s.3p           3  1 P  2.0  5          0.000       0.000000    2271299.000      20.697599
 17     6 2s.3d           3  2 D  1.0  3          0.000       0.000000    2327221.000      21.207199
 18     6 2s.3d           3  2 D  2.0  5    2332050.000      21.251204    2329372.000      21.226801
 19     6 2s.3d           3  2 D  3.0  7    2332520.000      21.255487    2329372.000      21.226801
 20     6 2s.3d           1  2 D  2.0  5    2361290.000      21.517658    2370238.250      21.599201
 21     8 2p.3p           3  1 P  0.0  1    2507170.000      22.847015    2525099.250      23.010399
 22     8 2p.3p           1  0 S  0.0  1          0.000       0.000000    2613284.250      23.813999
 23     8 2p.3p           3  2 D  3.0  7    2487320.000      22.666128    2501440.000      22.794800
 24     7 2p.3s           3  1 P  0.0  1          0.000       0.000000    2417557.000      22.030401
 25     9 2p.3d           3  1 P  0.0  1          0.000       0.000000    2596077.500      23.657200
 26     9 2p.3d           3  3 F  4.0  9          0.000       0.000000    2553060.500      23.265200
 27     8 2p.3p           1  1 P  1.0  3          0.000       0.000000    2479931.750      22.598801
 28     8 2p.3p           3  2 D  1.0  3          0.000       0.000000    2490685.750      22.696800
 29     8 2p.3p           3  0 S  1.0  3    2500420.000      22.785503    2516496.000      22.931999
 30     8 2p.3p           3  1 P  1.0  3    2510130.000      22.873987    2529401.250      23.049601
 31     8 2p.3p           3  2 D  2.0  5          0.000       0.000000    2492836.750      22.716400
 32     8 2p.3p           3  1 P  2.0  5    2512380.000      22.894491    2531552.000      23.069201
 33     8 2p.3p           1  2 D  2.0  5    2532420.000      23.077110    2563814.750      23.363199
 34     7 2p.3s           3  1 P  1.0  3          0.000       0.000000    2421858.500      22.069599
 35     7 2p.3s           1  1 P  1.0  3    2470820.000      22.515768    2467026.500      22.481199
 36     9 2p.3d           3  2 D  1.0  3          0.000       0.000000    2581021.500      23.519999
 37     9 2p.3d           3  1 P  1.0  3    2558230.000      23.312307    2593926.750      23.637600
 38     9 2p.3d           1  1 P  1.0  3          0.000       0.000000    2641245.500      24.068800
 39     7 2p.3s           3  1 P  2.0  5    2430220.000      22.145796    2428311.000      22.128399
 40     9 2p.3d           3  3 F  2.0  5          0.000       0.000000    2540155.500      23.147600
 41     9 2p.3d           1  2 D  2.0  5    2525040.000      23.009857    2550909.750      23.245600
 42     9 2p.3d           3  2 D  2.0  5    2547100.000      23.210884    2581021.500      23.519999
 43     9 2p.3d           3  1 P  2.0  5    2556770.000      23.299004    2593926.750      23.637600
 44     9 2p.3d           3  3 F  3.0  7          0.000       0.000000    2546608.000      23.206400
 45     9 2p.3d           3  2 D  3.0  7    2549470.000      23.232481    2585323.250      23.559200
 46     9 2p.3d           1  3 F  3.0  7    2582930.000      23.537392    2643396.250      24.088400
qq -1
%filename: si_11.elvlc
%observed energy levels: Martin, W.C., Sugar, J., Musgrove, A., Dalton, G.R., 1995, 
   NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61
%Theoretical energy levels (1-10): Zhang, Sampson, ADNDT, 1992, 52, 143
%theoretical energy levels (11-46): Sampson, D.H., Goett, S.J., Clark, R.E.H., 1984, ADNDT, 30, 125
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
%  K.P. Dere Jan. 1996 (levels 11-46), E. Landi 1995 (n=2 levels)
 -1


qqq
    1    3        580.908      5.173e-05      3.408e+05                2s2 1S0.0 -               2s.2p 3P1.0
    1    4        563.958      0.000e+00      2.410e-01                2s2 1S0.0 -               2s.2p 3P2.0
    3    4      19327.441      0.000e+00      1.867e+00              2s.2p 3P1.0 -               2s.2p 3P2.0
    1    5        303.325      2.652e-01      6.410e+09                2s2 1S0.0 -               2s.2p 1P1.0
    3    6        368.289      1.014e-01      4.984e+09              2s.2p 3P1.0 -                 2p2 3P0.0
    5    6        877.262      6.297e-05      5.458e+05              2s.2p 1P1.0 -                 2p2 3P0.0
    2    7        361.412      1.034e-01      1.760e+09              2s.2p 3P0.0 -                 2p2 3P1.0
    3    7        364.498      7.679e-02      1.285e+09              2s.2p 3P1.0 -                 2p2 3P1.0
    4    7        371.504      1.254e-01      2.021e+09              2s.2p 3P2.0 -                 2p2 3P1.0
    3    8        358.653      1.304e-01      1.352e+09              2s.2p 3P1.0 -                 2p2 3P2.0
    4    8        365.434      3.809e-01      3.805e+09              2s.2p 3P2.0 -                 2p2 3P2.0
    5    8        824.497      8.842e-04      1.735e+06              2s.2p 1P1.0 -                 2p2 3P2.0
    3    9        309.543      1.413e-04      1.967e+06              2s.2p 3P1.0 -                 2p2 1D2.0
    4    9        314.581      2.548e-03      3.434e+07              2s.2p 3P2.0 -                 2p2 1D2.0
    5    9        604.149      2.969e-01      1.085e+09              2s.2p 1P1.0 -                 2p2 1D2.0
    3   10        229.035      1.984e-05      2.522e+06              2s.2p 3P1.0 -                 2p2 1S0.0
    5   10        358.321      1.922e-01      9.987e+09              2s.2p 1P1.0 -                 2p2 1S0.0
    1   13         43.763      4.557e-01      5.332e+11                2s2 1S0.0 -               2s.3p 1P1.0
    1   15        -44.069      1.085e-01      1.242e+11                2s2 1S0.0 -               2s.3p 3P1.0
    1   34        -41.291      9.865e-04      1.286e+09                2s2 1S0.0 -               2p.3s 3P1.0
    1   35         40.472      4.340e-02      5.899e+10                2s2 1S0.0 -               2p.3s 1P1.0
    1   36        -38.744      4.891e-04      7.244e+08                2s2 1S0.0 -               2p.3d 3D1.0
    1   37         39.090      8.667e-05      1.244e+08                2s2 1S0.0 -               2p.3d 3P1.0
    1   38        -37.861      3.938e-02      6.107e+10                2s2 1S0.0 -               2p.3d 1P1.0
    6   13         54.308      4.395e-04      3.498e+08                2p2 3P0.0 -               2s.3p 1P1.0
    6   15        -54.869      1.346e-03      9.144e+08                2p2 3P0.0 -               2s.3p 3P1.0
    6   34        -50.627      6.638e-02      5.319e+10                2p2 3P0.0 -               2p.3s 3P1.0
    6   35         49.330      3.036e-04      2.890e+08                2p2 3P0.0 -               2p.3s 1P1.0
    6   36        -46.851      1.144e+00      1.077e+12                2p2 3P0.0 -               2p.3d 3D1.0
    6   37         47.291      8.441e-02      8.563e+10                2p2 3P0.0 -               2p.3d 3P1.0
    6   38        -45.566      3.199e-03      3.194e+09                2p2 3P0.0 -               2p.3d 1P1.0
   10   13         59.656      3.495e-04      2.379e+08                2p2 1S0.0 -               2s.3p 1P1.0
   10   15        -60.800      1.409e-04      7.447e+07                2p2 1S0.0 -               2s.3p 3P1.0
   10   34        -55.634      1.812e-04      1.155e+08                2p2 1S0.0 -               2p.3s 3P1.0
   10   35         53.704      5.363e-02      4.426e+10                2p2 1S0.0 -               2p.3s 1P1.0
   10   36        -51.109      1.953e-03      1.489e+09                2p2 1S0.0 -               2p.3d 3D1.0
   10   37         51.296      9.260e-04      8.171e+08                2p2 1S0.0 -               2p.3d 3P1.0
   10   38        -49.583      1.117e+00      9.090e+11                2p2 1S0.0 -               2p.3d 1P1.0
    7   14        -54.952      1.646e-03      3.330e+09                2p2 3P1.0 -               2s.3p 3P0.0
    7   24        -50.809      6.456e-02      1.540e+11                2p2 3P1.0 -               2p.3s 3P0.0
    7   25        -46.583      2.883e-01      8.232e+11                2p2 3P1.0 -               2p.3d 3P0.0
    7   13         54.391      2.739e-04      2.175e+08                2p2 3P1.0 -               2s.3p 1P1.0
    7   15        -54.952      9.469e-04      6.399e+08                2p2 3P1.0 -               2s.3p 3P1.0
    7   34        -50.698      4.771e-02      3.806e+10                2p2 3P1.0 -               2p.3s 3P1.0
    7   35         49.399      6.933e-04      6.588e+08                2p2 3P1.0 -               2p.3s 1P1.0
    7   36        -46.913      5.006e-01      4.692e+11                2p2 3P1.0 -               2p.3d 3D1.0
    7   37         47.355      4.242e-01      4.295e+11                2p2 3P1.0 -               2p.3d 3P1.0
    7   38        -45.624      1.483e-03      1.474e+09                2p2 3P1.0 -               2p.3d 1P1.0
