SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  85995131.5   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   352       0.00E+00  0.00E+00  0.00E+00  9.04E-31  1.25E-22  8.19E-18  2.48E-16  9.24E-16  1.08E-15  6.78E-16
             3.26E-16  9.99E-17  3.77E-17  1.38E-17  3.56E-18  1.27E-18  4.49E-19  1.14E-19  4.03E-20
   353       0.00E+00  0.00E+00  0.00E+00  5.19E-31  7.22E-23  4.84E-18  1.49E-16  5.80E-16  8.30E-16  6.04E-16
             3.18E-16  1.04E-16  3.99E-17  1.47E-17  3.83E-18  1.37E-18  4.85E-19  1.23E-19  4.35E-20
   354       0.00E+00  0.00E+00  0.00E+00  8.82E-31  1.21E-22  8.07E-18  2.48E-16  1.00E-15  1.67E-15  1.32E-15
             7.29E-16  2.43E-16  9.46E-17  3.51E-17  9.13E-18  3.26E-18  1.16E-18  2.94E-19  1.04E-19
   355       0.00E+00  0.00E+00  0.00E+00  1.68E-31  2.34E-23  1.59E-18  4.96E-17  2.15E-16  4.47E-16  3.90E-16
             2.24E-16  7.66E-17  3.00E-17  1.12E-17  2.91E-18  1.04E-18  3.69E-19  9.38E-20  3.32E-20
   356       0.00E+00  0.00E+00  0.00E+00  6.41E-31  1.26E-22  9.24E-18  2.83E-16  1.13E-15  1.88E-15  1.51E-15
             8.41E-16  2.83E-16  1.10E-16  4.09E-17  1.07E-17  3.80E-18  1.35E-18  3.43E-19  1.21E-19
   357       0.00E+00  0.00E+00  0.00E+00  5.97E-31  1.22E-22  9.13E-18  2.81E-16  1.12E-15  1.84E-15  1.47E-15
             8.14E-16  2.73E-16  1.06E-16  3.95E-17  1.03E-17  3.67E-18  1.30E-18  3.31E-19  1.17E-19
   358       0.00E+00  0.00E+00  0.00E+00  3.45E-31  7.13E-23  5.42E-18  1.68E-16  6.61E-16  1.04E-15  8.15E-16
             4.47E-16  1.49E-16  5.79E-17  2.15E-17  5.59E-18  2.00E-18  7.09E-19  1.80E-19  6.36E-20
   359       0.00E+00  0.00E+00  0.00E+00  8.17E-31  1.69E-22  1.27E-17  3.94E-16  1.57E-15  2.58E-15  2.06E-15
             1.14E-15  3.82E-16  1.49E-16  5.52E-17  1.44E-17  5.14E-18  1.82E-18  4.63E-19  1.64E-19
   360       0.00E+00  0.00E+00  0.00E+00  3.03E-31  8.70E-23  7.97E-18  2.63E-16  1.08E-15  1.82E-15  1.47E-15
             8.15E-16  2.74E-16  1.07E-16  3.96E-17  1.03E-17  3.69E-18  1.31E-18  3.32E-19  1.18E-19
   361       0.00E+00  0.00E+00  0.00E+00  4.19E-31  1.22E-22  1.12E-17  3.68E-16  1.51E-15  2.48E-15  1.97E-15
             1.09E-15  3.65E-16  1.42E-16  5.26E-17  1.37E-17  4.89E-18  1.74E-18  4.41E-19  1.56E-19
   362       0.00E+00  0.00E+00  0.00E+00  5.43E-31  1.55E-22  1.43E-17  4.74E-16  2.00E-15  3.70E-15  3.11E-15
             1.76E-15  5.99E-16  2.34E-16  8.71E-17  2.27E-17  8.11E-18  2.88E-18  7.31E-19  2.59E-19
   363       0.00E+00  0.00E+00  0.00E+00  2.67E-31  8.21E-23  7.82E-18  2.60E-16  1.06E-15  1.71E-15  1.34E-15
             7.35E-16  2.45E-16  9.53E-17  3.53E-17  9.20E-18  3.28E-18  1.17E-18  2.96E-19  1.05E-19
   364       0.00E+00  0.00E+00  0.00E+00  1.73E-31  4.99E-23  4.70E-18  1.56E-16  6.39E-16  1.05E-15  8.31E-16
             4.59E-16  1.54E-16  5.97E-17  2.22E-17  5.77E-18  2.06E-18  7.32E-19  1.86E-19  6.57E-20
   365       0.00E+00  0.00E+00  0.00E+00  5.82E-32  1.65E-23  1.56E-18  5.20E-17  2.12E-16  3.34E-16  2.59E-16
             1.41E-16  4.70E-17  1.82E-17  6.76E-18  1.76E-18  6.28E-19  2.23E-19  5.66E-20  2.00E-20
   366       0.00E+00  0.00E+00  0.00E+00  3.47E-31  1.08E-22  1.07E-17  3.61E-16  1.42E-15  1.84E-15  1.25E-15
             6.32E-16  2.01E-16  7.67E-17  2.82E-17  7.31E-18  2.61E-18  9.25E-19  2.35E-19  8.30E-20
   367       0.00E+00  0.00E+00  0.00E+00  4.16E-31  1.53E-22  1.38E-17  4.34E-16  1.67E-15  2.38E-15  1.76E-15
             9.39E-16  3.08E-16  1.19E-16  4.41E-17  1.15E-17  4.09E-18  1.45E-18  3.68E-19  1.30E-19
   368       0.00E+00  0.00E+00  0.00E+00  4.12E-31  1.52E-22  1.37E-17  4.28E-16  1.61E-15  2.18E-15  1.55E-15
             8.11E-16  2.63E-16  1.01E-16  3.75E-17  9.72E-18  3.47E-18  1.23E-18  3.12E-19  1.11E-19
   369       0.00E+00  0.00E+00  0.00E+00  1.33E-31  4.44E-23  4.52E-18  1.54E-16  6.35E-16  1.05E-15  8.39E-16
             4.65E-16  1.56E-16  6.07E-17  2.25E-17  5.86E-18  2.09E-18  7.44E-19  1.89E-19  6.68E-20
   370       0.00E+00  0.00E+00  0.00E+00  5.23E-31  1.95E-22  1.76E-17  5.57E-16  2.10E-15  2.69E-15  1.84E-15
             9.37E-16  2.99E-16  1.15E-16  4.22E-17  1.09E-17  3.90E-18  1.38E-18  3.51E-19  1.24E-19
   371       0.00E+00  0.00E+00  0.00E+00  2.89E-31  1.07E-22  9.69E-18  3.03E-16  1.13E-15  1.41E-15  9.49E-16
             4.79E-16  1.52E-16  5.81E-17  2.14E-17  5.54E-18  1.97E-18  7.01E-19  1.78E-19  6.29E-20
   372       0.00E+00  0.00E+00  0.00E+00  5.75E-31  2.23E-22  2.00E-17  6.14E-16  2.35E-15  3.60E-15  2.80E-15
             1.54E-15  5.13E-16  1.99E-16  7.39E-17  1.93E-17  6.87E-18  2.44E-18  6.19E-19  2.19E-19
   373       0.00E+00  0.00E+00  0.00E+00  5.81E-31  2.26E-22  2.01E-17  6.11E-16  2.29E-15  3.33E-15  2.52E-15
             1.36E-15  4.52E-16  1.75E-16  6.49E-17  1.69E-17  6.02E-18  2.14E-18  5.43E-19  1.92E-19
   374       0.00E+00  0.00E+00  0.00E+00  4.43E-31  1.72E-22  1.53E-17  4.66E-16  1.77E-15  2.82E-15  2.25E-15
             1.25E-15  4.20E-16  1.63E-16  6.07E-17  1.58E-17  5.64E-18  2.01E-18  5.09E-19  1.80E-19
   375       0.00E+00  0.00E+00  0.00E+00  7.08E-31  2.75E-22  2.47E-17  7.56E-16  2.83E-15  3.89E-15  2.82E-15
             1.49E-15  4.88E-16  1.88E-16  6.96E-17  1.81E-17  6.45E-18  2.29E-18  5.81E-19  2.06E-19
   376       0.00E+00  0.00E+00  0.00E+00  7.98E-31  3.07E-22  2.61E-17  7.61E-16  2.78E-15  4.07E-15  3.10E-15
             1.69E-15  5.61E-16  2.18E-16  8.07E-17  2.10E-17  7.50E-18  2.66E-18  6.76E-19  2.39E-19
   377       0.00E+00  0.00E+00  0.00E+00  6.56E-31  2.52E-22  2.13E-17  6.08E-16  2.13E-15  2.70E-15  1.88E-15
             9.77E-16  3.16E-16  1.21E-16  4.48E-17  1.16E-17  4.15E-18  1.47E-18  3.74E-19  1.32E-19
   378       0.00E+00  0.00E+00  0.00E+00  8.64E-31  3.33E-22  2.82E-17  8.10E-16  2.83E-15  3.46E-15  2.34E-15
             1.19E-15  3.81E-16  1.46E-16  5.37E-17  1.39E-17  4.96E-18  1.76E-18  4.47E-19  1.58E-19
   379       0.00E+00  0.00E+00  0.00E+00  1.02E-30  3.93E-22  3.34E-17  9.68E-16  3.42E-15  4.19E-15  2.83E-15
             1.44E-15  4.59E-16  1.76E-16  6.47E-17  1.68E-17  5.98E-18  2.12E-18  5.38E-19  1.90E-19
   380       0.00E+00  0.00E+00  0.00E+00  6.50E-31  2.46E-22  1.94E-17  5.20E-16  1.70E-15  1.87E-15  1.19E-15
             5.81E-16  1.81E-16  6.89E-17  2.53E-17  6.54E-18  2.33E-18  8.26E-19  2.09E-19  7.41E-20
   381       0.00E+00  0.00E+00  0.00E+00  7.82E-31  2.97E-22  2.39E-17  6.65E-16  2.26E-15  2.55E-15  1.63E-15
             7.99E-16  2.49E-16  9.47E-17  3.47E-17  8.98E-18  3.20E-18  1.13E-18  2.88E-19  1.02E-19
   382       0.00E+00  0.00E+00  0.00E+00  1.26E-30  4.75E-22  3.72E-17  9.93E-16  3.25E-15  3.58E-15  2.28E-15
             1.12E-15  3.50E-16  1.33E-16  4.88E-17  1.26E-17  4.49E-18  1.59E-18  4.04E-19  1.43E-19
   383       0.00E+00  0.00E+00  0.00E+00  1.45E-30  5.48E-22  4.30E-17  1.16E-15  3.83E-15  4.26E-15  2.71E-15
             1.33E-15  4.16E-16  1.58E-16  5.79E-17  1.50E-17  5.34E-18  1.89E-18  4.80E-19  1.70E-19
   384       0.00E+00  0.00E+00  0.00E+00  1.25E-31  4.70E-23  3.64E-18  9.54E-17  3.12E-16  3.88E-16  2.75E-16
             1.44E-16  4.69E-17  1.81E-17  6.69E-18  1.74E-18  6.20E-19  2.20E-19  5.58E-20  1.97E-20
   385       0.00E+00  0.00E+00  0.00E+00  1.90E-31  7.42E-23  6.75E-18  2.07E-16  7.45E-16  8.77E-16  5.67E-16
             2.80E-16  8.76E-17  3.33E-17  1.22E-17  3.16E-18  1.13E-18  4.00E-19  1.01E-19  3.59E-20
   386       0.00E+00  0.00E+00  0.00E+00  1.73E-30  6.36E-22  4.52E-17  1.10E-15  3.34E-15  3.35E-15  2.00E-15
             9.47E-16  2.88E-16  1.09E-16  3.97E-17  1.02E-17  3.65E-18  1.29E-18  3.28E-19  1.16E-19
   387       0.00E+00  0.00E+00  0.00E+00  1.97E-30  7.21E-22  5.14E-17  1.27E-15  3.88E-15  3.91E-15  2.34E-15
             1.11E-15  3.37E-16  1.27E-16  4.64E-17  1.20E-17  4.26E-18  1.51E-18  3.83E-19  1.36E-19
   388       0.00E+00  0.00E+00  0.00E+00  2.09E-31  1.08E-22  1.19E-17  4.02E-16  1.61E-15  2.45E-15  1.87E-15
             1.02E-15  3.37E-16  1.31E-16  4.84E-17  1.26E-17  4.49E-18  1.60E-18  4.05E-19  1.43E-19
   389       0.00E+00  0.00E+00  0.00E+00  2.68E-31  1.39E-22  1.54E-17  5.19E-16  2.02E-15  2.57E-15  1.72E-15
             8.68E-16  2.75E-16  1.05E-16  3.86E-17  1.00E-17  3.57E-18  1.27E-18  3.21E-19  1.14E-19
   390       0.00E+00  0.00E+00  0.00E+00  3.04E-31  1.64E-22  1.86E-17  6.32E-16  2.48E-15  3.26E-15  2.24E-15
             1.15E-15  3.67E-16  1.41E-16  5.18E-17  1.34E-17  4.79E-18  1.70E-18  4.31E-19  1.53E-19
   391       0.00E+00  0.00E+00  0.00E+00  1.92E-31  1.03E-22  1.14E-17  3.80E-16  1.49E-15  2.17E-15  1.62E-15
             8.72E-16  2.88E-16  1.11E-16  4.12E-17  1.07E-17  3.82E-18  1.36E-18  3.45E-19  1.22E-19
   392       0.00E+00  0.00E+00  0.00E+00  1.38E-31  7.41E-23  8.31E-18  2.78E-16  1.08E-15  1.48E-15  1.06E-15
             5.53E-16  1.80E-16  6.92E-17  2.56E-17  6.64E-18  2.37E-18  8.40E-19  2.13E-19  7.54E-20
   393       0.00E+00  0.00E+00  0.00E+00  2.90E-31  1.59E-22  1.75E-17  5.75E-16  2.25E-15  3.40E-15  2.60E-15
             1.41E-15  4.69E-16  1.82E-16  6.74E-17  1.75E-17  6.26E-18  2.22E-18  5.64E-19  2.00E-19
   394       0.00E+00  0.00E+00  0.00E+00  3.56E-31  1.95E-22  2.15E-17  7.04E-16  2.74E-15  3.91E-15  2.88E-15
             1.54E-15  5.05E-16  1.95E-16  7.22E-17  1.88E-17  6.69E-18  2.38E-18  6.03E-19  2.13E-19
   395       0.00E+00  0.00E+00  0.00E+00  7.61E-32  4.24E-23  4.83E-18  1.62E-16  6.28E-16  8.66E-16  6.23E-16
             3.28E-16  1.07E-16  4.11E-17  1.52E-17  3.94E-18  1.41E-18  5.00E-19  1.27E-19  4.48E-20
   396       0.00E+00  0.00E+00  0.00E+00  4.25E-31  2.33E-22  2.44E-17  7.57E-16  2.79E-15  3.73E-15  2.66E-15
             1.39E-15  4.53E-16  1.75E-16  6.45E-17  1.68E-17  5.97E-18  2.12E-18  5.38E-19  1.90E-19
   397       0.00E+00  0.00E+00  0.00E+00  5.05E-31  2.76E-22  2.90E-17  9.01E-16  3.31E-15  4.31E-15  3.02E-15
             1.57E-15  5.07E-16  1.95E-16  7.19E-17  1.86E-17  6.65E-18  2.36E-18  5.99E-19  2.12E-19
   398       0.00E+00  0.00E+00  0.00E+00  2.73E-31  1.52E-22  1.67E-17  5.39E-16  2.24E-15  4.60E-15  4.09E-15
             2.39E-15  8.24E-16  3.24E-16  1.21E-16  3.15E-17  1.13E-17  4.00E-18  1.02E-18  3.59E-19
   399       0.00E+00  0.00E+00  0.00E+00  6.04E-31  3.25E-22  3.16E-17  9.14E-16  3.13E-15  3.62E-15  2.35E-15
             1.17E-15  3.68E-16  1.40E-16  5.16E-17  1.33E-17  4.75E-18  1.69E-18  4.28E-19  1.51E-19
   400       0.00E+00  0.00E+00  0.00E+00  7.12E-31  3.83E-22  3.73E-17  1.08E-15  3.69E-15  4.25E-15  2.75E-15
             1.37E-15  4.29E-16  1.64E-16  6.01E-17  1.55E-17  5.54E-18  1.97E-18  4.98E-19  1.76E-19
   401       0.00E+00  0.00E+00  0.00E+00  3.81E-31  2.10E-22  2.18E-17  6.66E-16  2.53E-15  4.26E-15  3.51E-15
             1.98E-15  6.73E-16  2.63E-16  9.77E-17  2.55E-17  9.10E-18  3.23E-18  8.20E-19  2.90E-19
   402       0.00E+00  0.00E+00  0.00E+00  2.15E-31  1.20E-22  1.32E-17  4.31E-16  1.77E-15  3.41E-15  2.96E-15
             1.71E-15  5.85E-16  2.29E-16  8.55E-17  2.23E-17  7.97E-18  2.83E-18  7.19E-19  2.54E-19
   403       0.00E+00  0.00E+00  0.00E+00  7.86E-31  4.12E-22  3.66E-17  9.69E-16  3.08E-15  3.25E-15  2.00E-15
             9.63E-16  2.97E-16  1.12E-16  4.11E-17  1.06E-17  3.78E-18  1.34E-18  3.40E-19  1.20E-19
   404       0.00E+00  0.00E+00  0.00E+00  9.19E-31  4.82E-22  4.27E-17  1.13E-15  3.60E-15  3.78E-15  2.32E-15
             1.12E-15  3.44E-16  1.30E-16  4.76E-17  1.23E-17  4.37E-18  1.55E-18  3.93E-19  1.39E-19
   405       0.00E+00  0.00E+00  0.00E+00  3.14E-31  1.73E-22  1.80E-17  5.50E-16  2.03E-15  2.92E-15  2.21E-15
             1.20E-15  3.97E-16  1.54E-16  5.70E-17  1.48E-17  5.30E-18  1.88E-18  4.77E-19  1.69E-19
   406       0.00E+00  0.00E+00  0.00E+00  2.74E-31  1.48E-22  1.45E-17  4.14E-16  1.41E-15  1.66E-15  1.11E-15
             5.62E-16  1.79E-16  6.85E-17  2.52E-17  6.53E-18  2.33E-18  8.26E-19  2.09E-19  7.41E-20
   407       0.00E+00  0.00E+00  0.00E+00  3.21E-31  1.74E-22  1.70E-17  4.85E-16  1.65E-15  1.98E-15  1.34E-15
             6.84E-16  2.19E-16  8.38E-17  3.09E-17  8.01E-18  2.85E-18  1.01E-18  2.57E-19  9.09E-20
   408       0.00E+00  0.00E+00  0.00E+00  4.13E-32  2.23E-23  2.15E-18  6.03E-17  2.08E-16  2.94E-16  2.24E-16
             1.22E-16  4.07E-17  1.58E-17  5.87E-18  1.53E-18  5.45E-19  1.94E-19  4.91E-20  1.74E-20
   409       0.00E+00  0.00E+00  0.00E+00  4.75E-32  2.57E-23  2.46E-18  6.92E-17  2.39E-16  3.37E-16  2.57E-16
             1.40E-16  4.67E-17  1.81E-17  6.72E-18  1.75E-18  6.25E-19  2.22E-19  5.63E-20  1.99E-20
   410       0.00E+00  0.00E+00  0.00E+00  3.95E-31  2.24E-22  2.51E-17  8.30E-16  3.22E-15  4.49E-15  3.25E-15
             1.72E-15  5.60E-16  2.16E-16  7.98E-17  2.07E-17  7.40E-18  2.63E-18  6.66E-19  2.36E-19
   411       0.00E+00  0.00E+00  0.00E+00  9.35E-31  4.95E-22  4.40E-17  1.17E-15  3.74E-15  4.08E-15  2.60E-15
             1.28E-15  4.01E-16  1.53E-16  5.60E-17  1.45E-17  5.16E-18  1.83E-18  4.65E-19  1.64E-19
   412       0.00E+00  0.00E+00  0.00E+00  1.07E-30  5.67E-22  5.04E-17  1.34E-15  4.28E-15  4.65E-15  2.96E-15
             1.45E-15  4.55E-16  1.73E-16  6.35E-17  1.64E-17  5.85E-18  2.08E-18  5.27E-19  1.86E-19
   413       0.00E+00  0.00E+00  0.00E+00  6.85E-31  3.74E-22  3.67E-17  1.06E-15  3.67E-15  4.38E-15  2.93E-15
             1.48E-15  4.70E-16  1.80E-16  6.62E-17  1.72E-17  6.11E-18  2.17E-18  5.50E-19  1.95E-19
   414       0.00E+00  0.00E+00  0.00E+00  7.89E-31  4.31E-22  4.23E-17  1.23E-15  4.23E-15  5.03E-15  3.35E-15
             1.69E-15  5.36E-16  2.05E-16  7.54E-17  1.95E-17  6.97E-18  2.47E-18  6.27E-19  2.22E-19
   415       0.00E+00  0.00E+00  0.00E+00  7.51E-32  4.09E-23  3.93E-18  1.10E-16  3.62E-16  3.78E-16  2.27E-16
             1.07E-16  3.26E-17  1.23E-17  4.48E-18  1.15E-18  4.11E-19  1.46E-19  3.69E-20  1.31E-20
   416       0.00E+00  0.00E+00  0.00E+00  8.88E-32  4.84E-23  4.65E-18  1.30E-16  4.28E-16  4.50E-16  2.72E-16
             1.29E-16  3.92E-17  1.48E-17  5.39E-18  1.39E-18  4.95E-19  1.75E-19  4.45E-20  1.57E-20
   417       0.00E+00  0.00E+00  0.00E+00  5.59E-31  3.13E-22  3.32E-17  1.04E-15  3.83E-15  4.98E-15  3.48E-15
             1.81E-15  5.83E-16  2.24E-16  8.27E-17  2.15E-17  7.65E-18  2.72E-18  6.89E-19  2.44E-19
   418       0.00E+00  0.00E+00  0.00E+00  4.83E-31  2.70E-22  2.86E-17  8.95E-16  3.31E-15  4.35E-15  3.07E-15
             1.60E-15  5.17E-16  1.99E-16  7.35E-17  1.91E-17  6.80E-18  2.41E-18  6.13E-19  2.17E-19
   419       0.00E+00  0.00E+00  0.00E+00  2.97E-31  1.63E-22  1.60E-17  4.62E-16  1.56E-15  1.66E-15  1.01E-15
             4.80E-16  1.46E-16  5.51E-17  2.01E-17  5.20E-18  1.85E-18  6.56E-19  1.66E-19  5.88E-20
   420       0.00E+00  0.00E+00  0.00E+00  3.64E-31  2.00E-22  1.97E-17  5.66E-16  1.91E-15  2.03E-15  1.22E-15
             5.77E-16  1.75E-16  6.60E-17  2.41E-17  6.21E-18  2.21E-18  7.84E-19  1.99E-19  7.03E-20
   421       0.00E+00  0.00E+00  0.00E+00  3.29E-31  1.88E-22  2.11E-17  6.99E-16  2.74E-15  4.02E-15  3.02E-15
             1.63E-15  5.37E-16  2.08E-16  7.70E-17  2.00E-17  7.14E-18  2.54E-18  6.44E-19  2.28E-19
   422       0.00E+00  0.00E+00  0.00E+00  2.46E-31  1.38E-22  1.46E-17  4.53E-16  1.74E-15  2.93E-15  2.41E-15
             1.36E-15  4.61E-16  1.80E-16  6.69E-17  1.74E-17  6.23E-18  2.21E-18  5.62E-19  1.99E-19
   423       0.00E+00  0.00E+00  0.00E+00  3.17E-31  1.78E-22  1.89E-17  5.85E-16  2.15E-15  2.96E-15  2.16E-15
             1.15E-15  3.76E-16  1.45E-16  5.38E-17  1.40E-17  4.98E-18  1.77E-18  4.49E-19  1.59E-19
   424       0.00E+00  0.00E+00  0.00E+00  1.45E-31  8.33E-23  9.38E-18  3.08E-16  1.28E-15  2.56E-15  2.26E-15
             1.31E-15  4.51E-16  1.77E-16  6.59E-17  1.72E-17  6.15E-18  2.19E-18  5.55E-19  1.96E-19
   425       0.00E+00  0.00E+00  0.00E+00  2.03E-31  1.17E-22  1.33E-17  4.38E-16  1.91E-15  4.36E-15  4.02E-15
             2.38E-15  8.28E-16  3.26E-16  1.22E-16  3.18E-17  1.14E-17  4.04E-18  1.02E-18  3.63E-19
   426       0.00E+00  0.00E+00  0.00E+00  2.38E-31  1.31E-22  1.51E-17  5.13E-16  2.07E-15  3.14E-15  2.39E-15
             1.30E-15  4.31E-16  1.67E-16  6.19E-17  1.61E-17  5.74E-18  2.04E-18  5.18E-19  1.83E-19
   427       0.00E+00  0.00E+00  0.00E+00  1.26E-31  7.12E-23  8.27E-18  2.82E-16  1.19E-15  2.24E-15  1.91E-15
             1.09E-15  3.74E-16  1.46E-16  5.45E-17  1.42E-17  5.08E-18  1.80E-18  4.58E-19  1.62E-19

                                                                                     --------------------------
                                                                                     PRTF= 1  LVLPRT= (2S  0.5)
   ILREP
   -----
     5       3.07E-42  6.49E-27  8.10E-18  6.47E-15  1.19E-13  3.47E-13  3.27E-13  2.42E-13  1.19E-13  5.56E-14
             2.29E-14  6.37E-15  2.33E-15  8.37E-16  2.14E-16  7.58E-17  2.69E-17  6.80E-18  2.41E-18
     6       3.25E-25  3.17E-19  1.31E-15  4.97E-14  4.21E-13  9.05E-13  6.84E-13  3.67E-13  1.26E-13  5.11E-14
             1.95E-14  5.21E-15  1.88E-15  6.70E-16  1.70E-16  6.04E-17  2.14E-17  5.41E-18  1.91E-18
    16       3.78E-23  3.04E-17  6.84E-14  6.08E-13  1.14E-12  8.04E-13  4.01E-13  1.69E-13  4.73E-14  1.73E-14
             6.23E-15  1.59E-15  5.65E-16  2.00E-16  5.07E-17  1.79E-17  6.34E-18  1.60E-18  5.67E-19
    17       7.57E-42  1.62E-26  2.09E-17  1.71E-14  3.23E-13  9.26E-13  7.42E-13  3.95E-13  1.28E-13  4.92E-14
             1.81E-14  4.70E-15  1.67E-15  5.94E-16  1.51E-16  5.33E-17  1.89E-17  4.77E-18  1.69E-18
    18       0.00E+00  2.00E-41  3.51E-23  2.94E-17  1.74E-14  3.90E-13  6.18E-13  4.63E-13  1.84E-13  7.56E-14
             2.88E-14  7.63E-15  2.74E-15  9.76E-16  2.48E-16  8.78E-17  3.11E-17  7.86E-18  2.78E-18
    19       0.00E+00  0.00E+00  8.46E-25  5.26E-18  8.62E-15  3.63E-13  7.14E-13  5.96E-13  2.53E-13  1.06E-13
             4.09E-14  1.09E-14  3.92E-15  1.40E-15  3.56E-16  1.26E-16  4.46E-17  1.13E-17  3.99E-18
    20       0.00E+00  0.00E+00  4.34E-25  4.42E-18  9.11E-15  4.31E-13  8.75E-13  7.42E-13  3.17E-13  1.34E-13
             5.16E-14  1.38E-14  4.95E-15  1.77E-15  4.49E-16  1.59E-16  5.63E-17  1.42E-17  5.04E-18
    21       0.00E+00  0.00E+00  4.22E-25  4.96E-18  1.08E-14  5.20E-13  1.06E-12  9.04E-13  3.87E-13  1.63E-13
             6.30E-14  1.68E-14  6.04E-15  2.16E-15  5.48E-16  1.94E-16  6.87E-17  1.74E-17  6.15E-18
    22       0.00E+00  0.00E+00  8.04E-29  2.10E-20  2.13E-16  2.59E-14  7.20E-14  7.14E-14  3.35E-14  1.46E-14
             5.71E-15  1.54E-15  5.55E-16  1.98E-16  5.05E-17  1.79E-17  6.33E-18  1.60E-18  5.67E-19
    23       0.00E+00  0.00E+00  9.20E-31  3.78E-21  1.55E-16  4.39E-14  1.62E-13  1.85E-13  9.47E-14  4.23E-14
             1.68E-14  4.57E-15  1.65E-15  5.91E-16  1.51E-16  5.34E-17  1.89E-17  4.79E-18  1.69E-18
    24       0.00E+00  0.00E+00  3.67E-34  9.86E-23  3.24E-17  3.19E-14  1.78E-13  2.50E-13  1.45E-13  6.76E-14
             2.74E-14  7.54E-15  2.74E-15  9.83E-16  2.51E-16  8.89E-17  3.15E-17  7.97E-18  2.82E-18
    25       0.00E+00  0.00E+00  4.01E-35  3.79E-23  2.36E-17  3.45E-14  2.20E-13  3.30E-13  1.99E-13  9.40E-14
             3.84E-14  1.06E-14  3.86E-15  1.38E-15  3.53E-16  1.25E-16  4.44E-17  1.12E-17  3.97E-18
    26       0.00E+00  0.00E+00  2.96E-35  3.77E-23  2.69E-17  4.22E-14  2.75E-13  4.17E-13  2.53E-13  1.20E-13
             4.90E-14  1.35E-14  4.92E-15  1.77E-15  4.51E-16  1.60E-16  5.66E-17  1.43E-17  5.07E-18
    27       0.00E+00  0.00E+00  3.19E-35  4.37E-23  3.21E-17  5.10E-14  3.33E-13  5.07E-13  3.08E-13  1.46E-13
             5.97E-14  1.65E-14  6.00E-15  2.15E-15  5.49E-16  1.95E-16  6.90E-17  1.75E-17  6.17E-18
    28       0.00E+00  0.00E+00  3.53E-35  4.92E-23  3.63E-17  5.78E-14  3.79E-13  5.76E-13  3.50E-13  1.66E-13
             6.78E-14  1.87E-14  6.81E-15  2.44E-15  6.24E-16  2.21E-16  7.83E-17  1.98E-17  7.01E-18
    29       0.00E+00  0.00E+00  5.18E-38  5.02E-25  9.77E-19  2.78E-15  2.21E-14  3.70E-14  2.38E-14  1.15E-14
             4.75E-15  1.32E-15  4.81E-16  1.73E-16  4.41E-17  1.56E-17  5.54E-18  1.40E-18  4.96E-19
    30       0.00E+00  0.00E+00  4.59E-39  2.72E-25  1.32E-18  6.55E-15  6.26E-14  1.15E-13  7.84E-14  3.85E-14
             1.61E-14  4.49E-15  1.64E-15  5.89E-16  1.51E-16  5.34E-17  1.89E-17  4.79E-18  1.69E-18
    31       0.00E+00  0.00E+00  3.36E-41  3.02E-26  5.70E-19  6.35E-15  7.96E-14  1.68E-13  1.24E-13  6.25E-14
             2.64E-14  7.43E-15  2.72E-15  9.80E-16  2.51E-16  8.89E-17  3.15E-17  7.98E-18  2.82E-18
    32       0.00E+00  0.00E+00  8.54E-42  1.78E-26  5.17E-19  7.48E-15  1.02E-13  2.25E-13  1.71E-13  8.70E-14
             3.69E-14  1.04E-14  3.83E-15  1.38E-15  3.52E-16  1.25E-16  4.43E-17  1.12E-17  3.97E-18
    33       0.00E+00  0.00E+00  7.66E-42  1.94E-26  6.12E-19  9.29E-15  1.29E-13  2.86E-13  2.18E-13  1.11E-13
             4.72E-14  1.33E-14  4.89E-15  1.76E-15  4.50E-16  1.60E-16  5.66E-17  1.43E-17  5.07E-18
    34       0.00E+00  0.00E+00  8.66E-42  2.29E-26  7.35E-19  1.13E-14  1.57E-13  3.48E-13  2.65E-13  1.35E-13
             5.75E-14  1.62E-14  5.95E-15  2.14E-15  5.49E-16  1.95E-16  6.89E-17  1.75E-17  6.18E-18
    35       0.00E+00  0.00E+00  9.83E-42  2.62E-26  8.44E-19  1.30E-14  1.80E-13  4.00E-13  3.05E-13  1.56E-13
             6.62E-14  1.87E-14  6.86E-15  2.47E-15  6.31E-16  2.24E-16  7.94E-17  2.01E-17  7.11E-18
    36       0.00E+00  0.00E+00  8.94E-42  2.39E-26  7.74E-19  1.19E-14  1.66E-13  3.68E-13  2.80E-13  1.43E-13
             6.08E-14  1.72E-14  6.30E-15  2.27E-15  5.80E-16  2.06E-16  7.29E-17  1.85E-17  6.53E-18
    37       0.00E+00  0.00E+00  0.00E+00  5.56E-28  3.47E-20  7.92E-16  1.26E-14  2.98E-14  2.37E-14  1.22E-14
             5.23E-15  1.48E-15  5.45E-16  1.96E-16  5.03E-17  1.78E-17  6.32E-18  1.60E-18  5.66E-19
    38       0.00E+00  0.00E+00  0.00E+00  4.78E-28  5.56E-20  1.85E-15  3.32E-14  8.39E-14  6.91E-14  3.62E-14
