SEQ='MG'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86001812.8   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 0.5)   105564.9 
     3          3P1                 (2)1( 1.5)   106779.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  86586111.9   NLVL= 452
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    98     1    3S1 6F1             (3)3( 2.0)   507219.9 
    99     1    3S1 6F1             (3)3( 3.0)   507220.7 
   100     1    3S1 6F1             (3)3( 4.0)   507221.8 
   101     1    3S1 6G1             (1)*( 3.0)   507685.3 
   102     1    3S1 6G1             (1)*( 4.0)   507685.3 
   103     1    3S1 6G1             (1)*( 4.0)   507685.3 
   104     1    3S1 6G1             (1)*( 5.0)   507685.3 
   105     1    3S1 6H1             (1)*( 4.0)   507882.9 
   106     1    3S1 6H1             (1)*( 5.0)   507882.9 
   107     1    3S1 6H1             (1)*( 5.0)   507882.9 
   108     1    3S1 6H1             (1)*( 6.0)   507882.9 
   109     1    3S1 6F1             (1)3( 3.0)   508011.2 
   110     3    3P1 4D1             (1)3( 3.0)   509586.1 
   111     3    3P1 4D1             (1)1( 1.0)   511205.2 
   112     2    3P1 4F1             (1)3( 3.0)   512626.9 
   113     1    3S1 7S1             (3)0( 1.0)   512993.8 
   114     2    3P1 4F1             (3)3( 2.0)   513938.1 
   115     2    3P1 4F1             (3)3( 3.0)   513976.0 
   116     1    3S1 7S1             (1)0( 0.0)   514089.6 
   117     2    3P1 4F1             (3)3( 4.0)   514119.0 
   118     3    3P1 4F1             (3)4( 3.0)   515594.5 
   119     3    3P1 4F1             (3)4( 4.0)   515931.6 
   120     3    3P1 4F1             (3)4( 5.0)   516370.7 
   121     1    3S1 7P1             (3)1( 0.0)   518259.6 
   122     1    3S1 7P1             (3)1( 1.0)   518276.1 
   123     1    3S1 7P1             (3)1( 2.0)   518312.7 
   124     1    3S1 7P1             (1)1( 1.0)   518827.5 
   125     3    3P1 4F1             (3)2( 3.0)   519370.3 
   126     3    3P1 4F1             (3)2( 2.0)   519710.3 
   127     3    3P1 4F1             (3)2( 1.0)   519977.3 
   128     3    3P1 4F1             (1)4( 4.0)   522829.2 
   129     3    3P1 4F1             (1)2( 2.0)   523394.1 
   130     1    3S1 7D1             (3)2( 1.0)   525588.1 
   131     1    3S1 7D1             (3)2( 2.0)   525589.5 
   132     1    3S1 7D1             (3)2( 3.0)   525591.7 
   133     1    3S1 7D1             (1)2( 2.0)   525941.6 
   134     1    3S1 7F1             (3)3( 2.0)   527744.0 
   135     1    3S1 7F1             (3)3( 3.0)   527744.5 
   136     1    3S1 7F1             (3)3( 4.0)   527745.2 
   137     1    3S1 7G1             (1)*( 3.0)   528054.3 
   138     1    3S1 7G1             (1)*( 4.0)   528054.3 
   139     1    3S1 7G1             (1)*( 4.0)   528054.3 
   140     1    3S1 7G1             (1)*( 5.0)   528054.3 
   141     1    3S1 7H1             (1)*( 4.0)   528178.6 
   142     1    3S1 7H1             (1)*( 5.0)   528178.6 
   143     1    3S1 7H1             (1)*( 5.0)   528178.6 
   144     1    3S1 7H1             (1)*( 6.0)   528178.6 
   145     1    3S1 7I1             (1)*( 5.0)   528234.1 
   146     1    3S1 7I1             (1)*( 6.0)   528234.1 
   147     1    3S1 7I1             (1)*( 6.0)   528234.1 
   148     1    3S1 7I1             (1)*( 7.0)   528234.1 
   149     1    3S1 7F1             (1)3( 3.0)   528238.7 
   150  9999    3D2                 (1)0( 0.0)   530534.4 
   151     1    3S1 8S1             (3)0( 1.0)   531447.9 
   152     1    3S1 8S1             (1)0( 0.0)   532122.2 
   153     2    3P1 5S1             (3)1( 0.0)   534717.1 
   154     1    3S1 8P1             (3)1( 0.0)   534834.9 
   155     1    3S1 8P1             (3)1( 1.0)   534845.6 
   156     1    3S1 8P1             (3)1( 2.0)   534869.3 
   157     2    3P1 5S1             (3)1( 1.0)   534980.8 
   158     1    3S1 8P1             (1)1( 1.0)   535191.8 
   159     3    3P1 5S1             (3)1( 2.0)   535931.5 
   160     3    3P1 5S1             (1)1( 1.0)   537444.8 
   161     1    3S1 8D1             (3)2( 1.0)   539616.1 
   162     1    3S1 8D1             (3)2( 2.0)   539617.1 
   163     1    3S1 8D1             (3)2( 3.0)   539618.5 
   164     1    3S1 8D1             (1)2( 2.0)   539840.4 
   165     1    3S1 8F1             (3)3( 2.0)   541046.6 
   166     1    3S1 8F1             (3)3( 3.0)   541047.0 
   167     1    3S1 8F1             (3)3( 4.0)   541047.4 
   168     1    3S1 8G1             (1)*( 3.0)   541261.3 
   169     1    3S1 8G1             (1)*( 4.0)   541261.3 
   170     1    3S1 8G1             (1)*( 4.0)   541261.3 
   171     1    3S1 8G1             (1)*( 5.0)   541261.3 
   172     1    3S1 8H1             (1)*( 4.0)   541344.5 
   173     1    3S1 8H1             (1)*( 5.0)   541344.5 
   174     1    3S1 8H1             (1)*( 5.0)   541344.5 
   175     1    3S1 8H1             (1)*( 6.0)   541344.5 
   176     1    3S1 8F1             (1)3( 3.0)   541375.3 
   177     1    3S1 8I1             (1)*( 5.0)   541381.6 
   178     1    3S1 8I1             (1)*( 6.0)   541381.6 
   179     1    3S1 8I1             (1)*( 6.0)   541381.6 
   180     1    3S1 8I1             (1)*( 7.0)   541381.6 
   181     1    3S1 8J1             (1)*( 6.0)   541400.6 
   182     1    3S1 8J1             (1)*( 7.0)   541400.6 
   183     1    3S1 8J1             (1)*( 7.0)   541400.6 
   184     1    3S1 8J1             (1)*( 8.0)   541400.6 
   185     2    3P1 5P1             (1)1( 1.0)   548172.1 
   186     2    3P1 5P1             (3)2( 1.0)   549355.5 
   187     2    3P1 5P1             (3)2( 2.0)   549615.6 
   188     3    3P1 5P1             (3)2( 3.0)   550381.6 
   189     2    3P1 5P1             (3)1( 0.0)   551460.9 
   190     3    3P1 5P1             (3)1( 1.0)   551592.3 
   191     3    3P1 5P1             (3)1( 2.0)   552212.9 
   192     3    3P1 5P1             (3)0( 1.0)   552473.8 
   193     3    3P1 5P1             (1)2( 2.0)   554946.2 
   194     3    3P1 5P1             (1)0( 0.0)   559288.4 
   195     2    3P1 5D1             (1)2( 2.0)   571380.5 
   196     2    3P1 5D1             (3)2( 2.0)   571915.2 
   197     2    3P1 5D1             (3)2( 1.0)   571969.7 
   198     2    3P1 5D1             (3)2( 3.0)   572103.1 
   199     3    3P1 5D1             (3)3( 2.0)   572769.9 
   200     3    3P1 5D1             (3)3( 3.0)   573017.6 
   201     3    3P1 5D1             (3)3( 4.0)   573342.5 
   202     3    3P1 5D1             (3)1( 2.0)   574387.1 
   203     3    3P1 5D1             (3)1( 1.0)   574657.5 
   204     3    3P1 5D1             (3)1( 0.0)   574839.6 
   205     3    3P1 5D1             (1)3( 3.0)   575413.8 
   206     3    3P1 5D1             (1)1( 1.0)   576314.1 
   207     2    3P1 5F1             (1)3( 3.0)   577454.0 
   208     2    3P1 5F1             (3)3( 3.0)   578008.4 
   209     2    3P1 5F1             (3)3( 2.0)   578123.3 
   210     2    3P1 5F1             (3)3( 4.0)   578166.5 
   211     3    3P1 5F1             (3)4( 3.0)   578863.2 
   212     3    3P1 5F1             (3)4( 4.0)   579099.1 
   213     3    3P1 5F1             (3)4( 5.0)   579375.7 
   214     2    3P1 5G1             (1)*( 3.0)   579422.3 
   215     2    3P1 5G1             (1)*( 4.0)   579422.3 
   216     2    3P1 5G1             (1)*( 4.0)   579422.3 
   217     2    3P1 5G1             (1)*( 5.0)   579422.3 
   218     3    3P1 5F1             (3)2( 3.0)   580537.5 
   219     3    3P1 5G1             (1)*( 2.0)   580636.7 
   220     3    3P1 5G1             (1)*( 3.0)   580636.7 
   221     3    3P1 5G1             (1)*( 4.0)   580636.7 
   222     3    3P1 5G1             (1)*( 5.0)   580636.7 
   223     3    3P1 5G1             (1)*( 3.0)   580636.7 
   224     3    3P1 5G1             (1)*( 4.0)   580636.7 
   225     3    3P1 5G1             (1)*( 5.0)   580636.7 
   226     3    3P1 5G1             (1)*( 6.0)   580636.7 
   227     3    3P1 5F1             (3)2( 2.0)   580817.1 
   228     3    3P1 5F1             (3)2( 1.0)   581066.3 
   229     3    3P1 5F1             (1)4( 4.0)   582505.0 
   230     3    3P1 5F1             (1)2( 2.0)   582701.1 
   231     2    3P1 6S1             (3)1( 0.0)   588788.3*
   232     2    3P1 6S1             (3)1( 1.0)   588970.4*
   233     3    3P1 6S1             (3)1( 2.0)   590002.6*
   234     3    3P1 6S1             (1)1( 1.0)   590664.9*
   235     2    3P1 6P1             (1)1( 1.0)   596259.9*
   236     2    3P1 6P1             (3)2( 1.0)   596924.4*
   237     2    3P1 6P1             (3)2( 2.0)   597037.8*
   238     2    3P1 6P1             (3)1( 0.0)   597776.3*
   239     3    3P1 6P1             (3)2( 3.0)   597864.4*
   240     3    3P1 6P1             (3)1( 1.0)   598048.7*
   241     3    3P1 6P1             (3)1( 2.0)   598566.7*
   242     3    3P1 6P1             (3)0( 1.0)   598889.9*
   243     3    3P1 6P1             (1)2( 2.0)   599903.7*
   244     3    3P1 6P1             (1)0( 0.0)   602085.1*
   245     2    3P1 6D1             (1)2( 2.0)   608811.0*
   246     2    3P1 6D1             (3)2( 2.0)   609013.3*
   247     2    3P1 6D1             (3)2( 1.0)   609097.4*
   248     2    3P1 6D1             (3)2( 3.0)   609162.4*
   249     3    3P1 6D1             (3)3( 2.0)   609925.1*
   250     3    3P1 6D1             (3)3( 3.0)   610084.0*
   251     3    3P1 6D1             (3)3( 4.0)   610334.1*
   252     3    3P1 6D1             (3)1( 2.0)   610736.3*
   253     3    3P1 6D1             (3)1( 1.0)   610933.0*
   254     3    3P1 6D1             (3)1( 0.0)   611100.5*
   255     3    3P1 6D1             (1)3( 3.0)   611249.6*
   256     3    3P1 6D1             (1)1( 1.0)   611753.1*
   257     2    3P1 6F1             (1)3( 3.0)   612221.8*
