  1     1 1s              2  0 S  0.5  2          0.000       0.000000          0.000       0.000000
  2     2 2s              2  0 S  0.5  2    5270855.390      48.031570    5270855.390      48.031570
  3     3 2p              2  1 P  0.5  2    5270781.850      48.030900    5270781.850      48.030900
  4     3 2p              2  1 P  1.5  4    5272284.370      48.044592    5272284.370      48.044592
  5     4 3s              2  0 S  0.5  2    6247421.720      56.930698    6247421.720      56.930698
  6     5 3p              2  1 P  0.5  2    6247399.740      56.930497    6247399.740      56.930497
  7     5 3p              2  1 P  1.5  4    6247844.960      56.934554    6247844.960      56.934554
  8     6 3d              2  2 D  1.5  4    6247844.210      56.934548    6247844.210      56.934548
  9     6 3d              2  2 D  2.5  6    6247992.380      56.935898    6247992.380      56.935898
 10     7 4s              2  0 S  0.5  2    6589164.200      60.044884    6589164.200      60.044884
 11     8 4p              2  1 P  0.5  2    6589154.900      60.044800    6589154.900      60.044800
 12     8 4p              2  1 P  1.5  4    6589342.710      60.046511    6589342.710      60.046511
 13     9 4d              2  2 D  1.5  4    6589342.390      60.046508    6589342.390      60.046508
 14     9 4d              2  2 D  2.5  6    6589404.910      60.047078    6589404.910      60.047078
 15    10 4f              2  3 F  2.5  6    6589404.790      60.047077    6589404.790      60.047077
 16    10 4f              2  3 F  3.5  8    6589436.040      60.047361    6589436.040      60.047361
 17    11 5s              2  0 S  0.5  2    6747317.400      61.486082    6747317.400      61.486082
 18    12 5p              2  1 P  0.5  2    6747312.630      61.486039    6747312.630      61.486039
 19    12 5p              2  1 P  1.5  4    6747408.780      61.486915    6747408.780      61.486915
 20    13 5d              2  2 D  1.5  4    6747408.620      61.486914    6747408.620      61.486914
 21    13 5d              2  2 D  2.5  6    6747440.630      61.487205    6747440.630      61.487205
 22    14 5f              2  3 F  2.5  6    6747440.570      61.487205    6747440.570      61.487205
 23    14 5f              2  3 F  3.5  8    6747456.570      61.487351    6747456.570      61.487351
 24    15 5g              2  4 G  3.5  8    6747456.540      61.487350    6747456.540      61.487350
 25    15 5g              2  4 G  4.5 10    6747466.130      61.487438    6747466.130      61.487438
qqq -1
%filename: o_8.elvlc
%energy levels: Martin, W.C., Sugar, J., Musgrove, A., Dalton, G.R., 1995, 
    NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61.
%comment:      7028393.6     Limit
%comment: theoreical energy levels are identical to the observed ones.
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
%  K.P.Dere 1999
 -1

p
q
    1    2        18.9723      0.000e+00      2.690e+03                 1s 2S0.5 -                  2s 2S0.5
    1    2         0.0000      0.000e+00      2.153e+06                 1s 2S0.5 -                  2s 2S0.5
    1    3        18.9726      2.772e-01      2.569e+12                 1s 2S0.5 -                  2p 2P0.5
    1    4        18.9671      5.552e-01      2.574e+12                 1s 2S0.5 -                  2p 2P1.5
    1    6        16.0067      5.268e-02      6.858e+11                 1s 2S0.5 -                  3p 2P0.5
    1    7        16.0055      1.055e-01      6.870e+11                 1s 2S0.5 -                  3p 2P1.5
    1   11        15.1765      1.931e-02      2.796e+11                 1s 2S0.5 -                  4p 2P0.5
    1   12        15.1760      3.867e-02      2.800e+11                 1s 2S0.5 -                  4p 2P1.5
    1   18        14.8207      9.284e-03      1.410e+11                 1s 2S0.5 -                  5p 2P0.5
    1   19        14.8205      1.860e-02      1.412e+11                 1s 2S0.5 -                  5p 2P1.5
    2    6       102.4021      2.896e-01      9.213e+10                 2s 2S0.5 -                  3p 2P0.5
    2    7       102.3554      5.802e-01      9.236e+10                 2s 2S0.5 -                  3p 2P1.5
    2   11        75.8554      6.846e-02      3.969e+10                 2s 2S0.5 -                  4p 2P0.5
    2   12        75.8447      1.371e-01      3.976e+10                 2s 2S0.5 -                  4p 2P1.5
    2   18        67.7298      2.793e-02      2.031e+10                 2s 2S0.5 -                  5p 2P0.5
    2   19        67.7254      5.593e-02      2.034e+10                 2s 2S0.5 -                  5p 2P1.5
    3    5       102.3921      2.718e-02      8.647e+09                 2p 2P0.5 -                  3s 2S0.5
    4    5       102.5499      5.436e-02      1.724e+10                 2p 2P1.5 -                  3s 2S0.5
    3   10        75.8507      6.090e-03      3.531e+09                 2p 2P0.5 -                  4s 2S0.5
    4   10        75.9372      1.218e-02      7.045e+09                 2p 2P1.5 -                  4s 2S0.5
    3   17        67.7262      2.426e-03      1.764e+09                 2p 2P0.5 -                  5s 2S0.5
    4   17        67.7952      4.852e-03      3.521e+09                 2p 2P1.5 -                  5s 2S0.5
    3    8       102.3478      1.392e+00      2.216e+11                 2p 2P0.5 -                  3d 2D1.5
    4    8       102.5055      2.783e-01      4.418e+10                 2p 2P1.5 -                  3d 2D1.5
    4    9       102.4899      2.505e+00      2.651e+11                 2p 2P1.5 -                  3d 2D2.5
    3   13        75.8404      2.436e-01      7.063e+10                 2p 2P0.5 -                  4d 2D1.5
    4   13        75.9269      4.872e-02      1.409e+10                 2p 2P1.5 -                  4d 2D1.5
    4   14        75.9233      4.385e-01      8.458e+10                 2p 2P1.5 -                  4d 2D2.5
    3   20        67.7221      8.874e-02      3.227e+10                 2p 2P0.5 -                  5d 2D1.5
    4   20        67.7910      1.775e-02      6.441e+09                 2p 2P1.5 -                  5d 2D1.5
    4   21        67.7896      1.597e-01      3.865e+10                 2p 2P1.5 -                  5d 2D2.5
    5   11       292.6262      3.228e-01      1.257e+10                 3s 2S0.5 -                  4p 2P0.5
    5   12       292.4658      6.466e-01      1.261e+10                 3s 2S0.5 -                  4p 2P1.5
    5   18       200.0440      8.059e-02      6.717e+09                 3s 2S0.5 -                  5p 2P0.5
    5   19       200.0054      1.614e-01      6.730e+09                 3s 2S0.5 -                  5p 2P1.5
   10   18       632.3182      3.624e-01      3.024e+09                 4s 2S0.5 -                  5p 2P0.5
   10   19       631.9327      7.260e-01      3.032e+09                 4s 2S0.5 -                  5p 2P1.5
    6   10       292.5997      6.450e-02      2.513e+09                 3p 2P0.5 -                  4s 2S0.5
    7   10       292.9816      1.290e-01      5.013e+09                 3p 2P1.5 -                  4s 2S0.5
    6   17       200.0332      1.486e-02      1.238e+09                 3p 2P0.5 -                  5s 2S0.5
    7   17       200.2116      2.971e-02      2.472e+09                 3p 2P1.5 -                  5s 2S0.5
    6   13       292.4469      1.237e+00      2.411e+10                 3p 2P0.5 -                  4d 2D1.5
    7   13       292.8285      2.473e-01      4.810e+09                 3p 2P1.5 -                  4d 2D1.5
    7   14       292.7749      2.226e+00      2.887e+10                 3p 2P1.5 -                  4d 2D2.5
    6   20       199.9968      2.784e-01      1.161e+10                 3p 2P0.5 -                  5d 2D1.5
    7   20       200.1751      5.568e-02      2.317e+09                 3p 2P1.5 -                  5d 2D1.5
    7   21       200.1623      5.011e-01      1.391e+10                 3p 2P1.5 -                  5d 2D2.5
   11   20       631.8987      1.219e+00      5.090e+09                 4p 2P0.5 -                  5d 2D1.5
   12   20       632.6483      2.437e-01      1.016e+09                 4p 2P1.5 -                  5d 2D1.5
   12   21       632.5203      2.193e+00      6.096e+09                 4p 2P1.5 -                  5d 2D2.5
   11   17       632.2623      1.058e-01      8.830e+08                 4p 2P0.5 -                  5s 2S0.5
   12   17       633.0127      2.116e-01      1.762e+09                 4p 2P1.5 -                  5s 2S0.5
    8   11       292.9885      3.663e-02      1.423e+09                 3d 2D1.5 -                  4p 2P0.5
    8   12       292.8276      7.328e-03      1.425e+08                 3d 2D1.5 -                  4p 2P1.5
    9   12       292.9550      6.594e-02      1.281e+09                 3d 2D2.5 -                  4p 2P1.5
    8   18       200.2132      7.366e-03      6.130e+08                 3d 2D1.5 -                  5p 2P0.5
    8   19       200.1745      1.474e-03      6.134e+07                 3d 2D1.5 -                  5p 2P1.5
    9   19       200.2340      1.326e-02      5.516e+08                 3d 2D2.5 -                  5p 2P1.5
   13   18       633.0328      9.273e-02      7.719e+08                 4d 2D1.5 -                  5p 2P0.5
   13   19       632.6463      1.855e-02      7.730e+07                 4d 2D1.5 -                  5p 2P1.5
   14   19       632.8965      1.669e-01      6.950e+08                 4d 2D2.5 -                  5p 2P1.5
   15   24       632.7063      8.076e+00      1.682e+10                 4f 2F2.5 -                  5g 2G3.5
   16   25       632.7924      1.047e+01      1.744e+10                 4f 2F3.5 -                  5g 2G4.5
    8   15       292.7740      4.072e+00      5.282e+10                 3d 2D1.5 -                  4f 2F2.5
    9   15       292.9014      2.909e-01      3.770e+09                 3d 2D2.5 -                  4f 2F2.5
    9   16       292.8748      5.817e+00      5.655e+10                 3d 2D2.5 -                  4f 2F3.5
   13   22       632.5203      3.561e+00      9.897e+09                 4d 2D1.5 -                  5f 2F2.5
   14   22       632.7704      2.544e-01      7.064e+08                 4d 2D2.5 -                  5f 2F2.5
   14   23       632.7063      5.088e+00      1.060e+10                 4d 2D2.5 -                  5f 2F3.5
qqqq -1
%filename: o_8.wgfa
%energy levels: Martin, W.C., Sugar, J., Musgrove, A., Dalton, G.R., 1995, 
   NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61.
% A values: Parpia, F.A., Johnson, W.R., 1982, Phys.Rev.A, 26, 1142.
%oscillator strengths: Wiese, W.L., Smith, M.W., Glennon, B.M., 1966, 
   Atomic Transition Probabilities, NSRDS-NBS-4  (hydrogenic)
%comment:     7028393.6     Limit
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
%  K.P.Dere 1999
 -1






p
q
  8  8  1  2  2 0.000e+00 4.803e+01 5.000e-01 1.078e-02 1.108e-02 1.093e-02 1.090e-02 1.085e-02
  8  8  1  3  1 2.772e-01 4.803e+01 1.400e+00 1.475e-02 1.566e-02 1.750e-02 2.045e-02 2.307e-02
  8  8  1  4  1 5.552e-01 4.804e+01 1.400e+00 2.957e-02 3.136e-02 3.506e-02 4.096e-02 4.621e-02
  8  8  1  5  2 0.000e+00 5.693e+01 5.000e-01 2.856e-03 2.432e-03 2.301e-03 2.242e-03 2.215e-03
  8  8  1  6  1 5.268e-02 5.693e+01 1.400e+00 3.387e-03 3.257e-03 3.377e-03 3.561e-03 3.700e-03
  8  8  1  7  1 1.055e-01 5.693e+01 1.400e+00 6.765e-03 6.531e-03 6.717e-03 7.090e-03 7.411e-03
  8  8  1  8  2 0.000e+00 5.693e+01 4.000e-01 1.394e-03 9.205e-04 7.233e-04 6.361e-04 5.883e-04
  8  8  1  9  2 0.000e+00 5.694e+01 4.000e-01 2.108e-03 1.376e-03 1.078e-03 9.491e-04 8.823e-04
  8  8  1 10  2 0.000e+00 6.004e+01 4.000e-01 1.310e-03 1.028e-03 9.220e-04 8.763e-04 8.532e-04
  8  8  1 11  1 1.931e-02 6.004e+01 1.400e+00 1.290e-03 1.282e-03 1.279e-03 1.283e-03 1.286e-03
  8  8  1 12  1 3.867e-02 6.005e+01 1.400e+00 2.587e-03 2.571e-03 2.567e-03 2.572e-03 2.576e-03
  8  8  1 13  2 0.000e+00 6.005e+01 4.000e-01 6.461e-04 4.250e-04 3.474e-04 3.120e-04 2.944e-04
  8  8  1 14  2 0.000e+00 6.005e+01 4.000e-01 9.679e-04 6.384e-04 5.159e-04 4.606e-04 4.329e-04
  8  8  1 15  2 0.000e+00 6.005e+01 3.000e-01 2.465e-04 9.937e-05 4.871e-05 2.878e-05 1.851e-05
  8  8  1 16  2 0.000e+00 6.005e+01 3.000e-01 3.287e-04 1.325e-04 6.473e-05 3.765e-05 2.365e-05
  8  8  1 17  2 0.000e+00 6.149e+01 4.000e-01 7.255e-04 5.657e-04 4.982e-04 4.676e-04 4.512e-04
  8  8  1 18  1 9.284e-03 6.149e+01 1.400e+00 6.753e-04 6.514e-04 6.252e-04 6.123e-04 6.039e-04
  8  8  1 19  1 1.860e-02 6.149e+01 1.400e+00 1.352e-03 1.305e-03 1.253e-03 1.227e-03 1.210e-03
  8  8  1 20  2 0.000e+00 6.149e+01 4.000e-01 3.129e-04 2.339e-04 1.943e-04 1.655e-04 1.425e-04
