SEQ='HE'     NUCCHG= 8                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=   7029179.8   NPRNTI= 1   NPRNTF= 1
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S1                 (2)0( 0.5)        0.0 

   IC RESOLVED LEVEL INDEXING           BWNR=  12983851.5   NLVL= 103
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-44  1.82E-25  1.81E-19
             1.08E-16  2.34E-15  3.66E-15  2.72E-15  1.07E-15  4.40E-16  1.68E-16  4.43E-17  1.59E-17
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.43E-44  4.27E-25  4.26E-19
             2.53E-16  5.50E-15  8.59E-15  6.38E-15  2.52E-15  1.03E-15  3.94E-16  1.04E-16  3.74E-17
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.62E-44  2.61E-25  2.60E-19
             1.54E-16  3.35E-15  5.23E-15  3.88E-15  1.53E-15  6.29E-16  2.40E-16  6.34E-17  2.27E-17
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.03E-27  4.00E-21
             2.37E-18  5.15E-17  8.04E-17  5.97E-17  2.36E-17  9.68E-18  3.68E-18  9.75E-19  3.50E-19
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-45  7.61E-27  7.57E-21
             4.49E-18  9.77E-17  1.53E-16  1.13E-16  4.48E-17  1.84E-17  6.99E-18  1.85E-18  6.64E-19
    45       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.99E-43  1.13E-24  1.13E-18
             6.71E-16  1.46E-14  2.28E-14  1.70E-14  6.70E-15  2.75E-15  1.05E-15  2.77E-16  9.94E-17
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-45  9.86E-27  9.79E-21
             5.81E-18  1.26E-16  1.97E-16  1.47E-16  5.79E-17  2.37E-17  9.04E-18  2.39E-18  8.58E-19
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.16E-27  5.12E-21
             3.04E-18  6.61E-17  1.03E-16  7.66E-17  3.02E-17  1.24E-17  4.72E-18  1.25E-18  4.48E-19
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.90E-43  1.68E-24  1.68E-18
             1.00E-15  2.19E-14  3.41E-14  2.54E-14  1.00E-14  4.11E-15  1.57E-15  4.14E-16  1.49E-16
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.30E-43  1.28E-24  1.26E-18
             7.46E-16  1.62E-14  2.53E-14  1.88E-14  7.41E-15  3.04E-15  1.16E-15  3.06E-16  1.10E-16
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.56E-25  3.04E-19
             1.97E-16  4.51E-15  7.17E-15  5.37E-15  2.13E-15  8.76E-16  3.34E-16  8.84E-17  3.17E-17
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.64E-26  4.36E-20
             2.84E-17  6.53E-16  1.04E-15  7.79E-16  3.09E-16  1.27E-16  4.85E-17  1.28E-17  4.60E-18
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.48E-25  1.77E-19
             1.15E-16  2.64E-15  4.20E-15  3.15E-15  1.25E-15  5.14E-16  1.96E-16  5.19E-17  1.86E-17
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.75E-25  3.29E-19
             2.14E-16  4.92E-15  7.81E-15  5.86E-15  2.33E-15  9.56E-16  3.64E-16  9.65E-17  3.46E-17
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.68E-25  3.22E-19
             2.10E-16  4.84E-15  7.70E-15  5.78E-15  2.30E-15  9.43E-16  3.59E-16  9.51E-17  3.41E-17
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.12E-25  2.55E-19
             1.66E-16  3.82E-15  6.08E-15  4.56E-15  1.81E-15  7.44E-16  2.84E-16  7.50E-17  2.69E-17
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.97E-25  3.56E-19
             2.32E-16  5.33E-15  8.48E-15  6.36E-15  2.53E-15  1.04E-15  3.96E-16  1.05E-16  3.76E-17
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.36E-25  6.43E-19
             4.19E-16  9.64E-15  1.53E-14  1.15E-14  4.57E-15  1.88E-15  7.15E-16  1.89E-16  6.79E-17
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.86E-25  3.46E-19
             2.26E-16  5.21E-15  8.30E-15  6.22E-15  2.47E-15  1.02E-15  3.87E-16  1.03E-16  3.68E-17
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.31E-25  5.21E-19
             3.40E-16  7.85E-15  1.25E-14  9.38E-15  3.72E-15  1.53E-15  5.83E-16  1.54E-16  5.54E-17
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-25  1.66E-19
             1.08E-16  2.49E-15  3.97E-15  2.98E-15  1.18E-15  4.86E-16  1.85E-16  4.90E-17  1.76E-17
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.19E-27  2.64E-21
             1.72E-18  3.97E-17  6.31E-17  4.73E-17  1.88E-17  7.72E-18  2.94E-18  7.79E-19  2.80E-19
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.25E-27  7.53E-21
             4.92E-18  1.13E-16  1.81E-16  1.35E-16  5.38E-17  2.21E-17  8.43E-18  2.23E-18  8.01E-19
    63       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.82E-25  5.83E-19
             3.82E-16  8.81E-15  1.40E-14  1.05E-14  4.18E-15  1.72E-15  6.55E-16  1.73E-16  6.22E-17
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.32E-27  8.83E-21
             5.76E-18  1.33E-16  2.12E-16  1.59E-16  6.30E-17  2.59E-17  9.87E-18  2.61E-18  9.38E-19
    65       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.78E-27  3.35E-21
