SEQ='B '     NUCCHG= 8                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  15009114.0   NPRNTI= 4   NPRNTF= 9
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   178     6    1S2 2P2 3P1         (4)2( 1.5)   585620.7 
   179     7    1S2 2P2 3P1         (4)2( 2.5)   585825.5 
   180     8    1S2 2P2 3P1         (4)2( 3.5)   586114.6 
   181     7    1S2 2P2 3P1         (4)1( 0.5)   588913.6 
   182     7    1S2 2P2 3P1         (4)1( 1.5)   589029.7 
   183     8    1S2 2P2 3P1         (4)1( 2.5)   589232.8 
   184     9    1S2 2P2 3S1         (2)2( 2.5)   590865.8 
   185     9    1S2 2P2 3S1         (2)2( 1.5)   590867.2 
   186     7    1S2 2P2 3P1         (2)2( 1.5)   595948.6 
   187     8    1S2 2P2 3P1         (2)2( 2.5)   596332.5 
   188     8    1S2 2P2 3P1         (2)1( 1.5)   603118.7 
   189     8    1S2 2P2 3P1         (2)1( 0.5)   603145.0 
   190     8    1S2 2P2 3P1         (4)0( 1.5)   604856.5 
   191     2    1S2 2S1 2P1 5S1     (4)1( 0.5)   606437.0 
   192     3    1S2 2S1 2P1 5S1     (4)1( 1.5)   606633.9 
   193     4    1S2 2S1 2P1 5S1     (4)1( 2.5)   606980.5 
   194     3    1S2 2S1 2P1 5S1     (2)1( 0.5)   608904.6*     0.00E+00  0.00E+00
   195     4    1S2 2S1 2P1 5S1     (2)1( 1.5)   609310.4*     0.00E+00  0.00E+00  0.00E+00
   196     2    1S2 2S1 2P1 5P1     (4)2( 0.5)   611854.3*     0.00E+00
   197     2    1S2 2S1 2P1 5P1     (4)2( 1.5)   611961.0*     0.00E+00
   198     3    1S2 2S1 2P1 5P1     (4)2( 2.5)   612138.2*     0.00E+00  0.00E+00
   199     4    1S2 2S1 2P1 5P1     (4)2( 3.5)   612401.6*     0.00E+00  0.00E+00  0.00E+00
   200     3    1S2 2S1 2P1 5P1     (2)1( 0.5)   612682.8*     0.00E+00  0.00E+00
   201     3    1S2 2S1 2P1 5P1     (2)1( 1.5)   612777.9*     0.00E+00  0.00E+00
   202     3    1S2 2S1 2P1 5P1     (4)0( 1.5)   613039.8*     0.00E+00  0.00E+00
   203     3    1S2 2S1 2P1 5P1     (4)1( 0.5)   613670.7*     0.00E+00  0.00E+00
   204     4    1S2 2S1 2P1 5P1     (4)1( 1.5)   613839.7*     0.00E+00  0.00E+00  0.00E+00
   205     4    1S2 2S1 2P1 5P1     (4)1( 2.5)   613961.4*     0.00E+00  0.00E+00  0.00E+00
   206     4    1S2 2S1 2P1 5P1     (2)2( 1.5)   614914.9*     0.00E+00  0.00E+00  0.00E+00
   207     4    1S2 2S1 2P1 5P1     (2)2( 2.5)   615246.0*     0.00E+00  0.00E+00  0.00E+00
   208     2    1S2 2S1 2P1 5D1     (4)3( 1.5)   616368.3*     0.00E+00
   209     2    1S2 2S1 2P1 5D1     (4)3( 2.5)   616472.7*     0.00E+00
   210     3    1S2 2S1 2P1 5D1     (4)3( 3.5)   616630.7*     0.00E+00  0.00E+00
   211     4    1S2 2S1 2P1 5D1     (4)3( 4.5)   616861.9*     0.00E+00  0.00E+00  0.00E+00
   212     4    1S2 2S1 2P1 5P1     (2)0( 0.5)   616939.7*     0.00E+00  0.00E+00  0.00E+00
   213     3    1S2 2S1 2P1 5D1     (4)2( 2.5)   617644.5*     0.00E+00  0.00E+00
   214     3    1S2 2S1 2P1 5D1     (4)2( 1.5)   617647.7*     0.00E+00  0.00E+00
   215     3    1S2 2S1 2P1 5D1     (4)2( 0.5)   617653.3*     0.00E+00  0.00E+00
   216     4    1S2 2S1 2P1 5D1     (4)2( 3.5)   617870.6*     0.00E+00  0.00E+00  0.00E+00
   217     3    1S2 2S1 2P1 5D1     (4)1( 2.5)   618097.5*     0.00E+00  0.00E+00
   218     3    1S2 2S1 2P1 5D1     (4)1( 1.5)   618203.1*     0.00E+00  0.00E+00
   219     4    1S2 2S1 2P1 5D1     (4)1( 0.5)   618267.5*     0.00E+00  0.00E+00  0.00E+00
   220     4    1S2 2S1 2P1 5D1     (2)2( 1.5)   618274.1*     0.00E+00  0.00E+00  0.00E+00
   221     4    1S2 2S1 2P1 5D1     (2)2( 2.5)   618393.4*     0.00E+00  0.00E+00  0.00E+00
   222     2    1S2 2S1 2P1 5F1     (4)3( 2.5)   619114.7*     0.00E+00
   223     2    1S2 2S1 2P1 5F1     (4)3( 3.5)   619121.1*     0.00E+00
   224     3    1S2 2S1 2P1 5F1     (4)3( 1.5)   619153.6*     0.00E+00  0.00E+00
   225     3    1S2 2S1 2P1 5F1     (2)3( 2.5)   619195.8*     0.00E+00  0.00E+00
   226     3    1S2 2S1 2P1 5F1     (4)3( 4.5)   619234.3*     0.00E+00  0.00E+00
   227     3    1S2 2S1 2P1 5F1     (2)3( 3.5)   619282.5*     0.00E+00  0.00E+00
   228     2    1S2 2S1 2P1 5G1     (4)4( 3.5)   619374.7*     0.00E+00
   229     2    1S2 2S1 2P1 5G1     (4)4( 4.5)   619376.1*     0.00E+00
   230     3    1S2 2S1 2P1 5G1     (4)4( 2.5)   619478.6*     0.00E+00  0.00E+00
   231     3    1S2 2S1 2P1 5G1     (2)4( 3.5)   619480.5*     0.00E+00  0.00E+00
   232     3    1S2 2S1 2P1 5G1     (2)4( 4.5)   619525.6*     0.00E+00  0.00E+00
   233     3    1S2 2S1 2P1 5G1     (4)4( 5.5)   619525.7*     0.00E+00  0.00E+00
   234     3    1S2 2S1 2P1 5F1     (4)4( 2.5)   619558.2*     0.00E+00  0.00E+00
   235     3    1S2 2S1 2P1 5F1     (4)4( 3.5)   619634.2*     0.00E+00  0.00E+00
   236     3    1S2 2S1 2P1 5G1     (4)5( 3.5)   619727.3*     0.00E+00  0.00E+00
   237     3    1S2 2S1 2P1 5G1     (2)5( 4.5)   619730.1*     0.00E+00  0.00E+00
   238     4    1S2 2S1 2P1 5F1     (4)4( 4.5)   619797.5*     0.00E+00  0.00E+00  0.00E+00
   239     4    1S2 2S1 2P1 5F1     (2)4( 3.5)   619930.4*     0.00E+00  0.00E+00  0.00E+00
   240     4    1S2 2S1 2P1 5F1     (4)4( 5.5)   619941.4*     0.00E+00  0.00E+00  0.00E+00
   241     4    1S2 2S1 2P1 5F1     (4)2( 3.5)   619985.8*     0.00E+00  0.00E+00  0.00E+00
   242     4    1S2 2S1 2P1 5G1     (4)5( 4.5)   619987.7*     0.00E+00  0.00E+00  0.00E+00
   243     4    1S2 2S1 2P1 5G1     (4)5( 5.5)   619988.0*     0.00E+00  0.00E+00  0.00E+00
   244     4    1S2 2S1 2P1 5G1     (4)3( 4.5)   620003.0*     0.00E+00  0.00E+00  0.00E+00
   245     4    1S2 2S1 2P1 5G1     (2)3( 3.5)   620003.7*     0.00E+00  0.00E+00  0.00E+00
   246     4    1S2 2S1 2P1 5F1     (4)2( 2.5)   620052.0*     0.00E+00  0.00E+00  0.00E+00
   247     4    1S2 2S1 2P1 5D1     (2)3( 2.5)   620095.8*     0.00E+00  0.00E+00  0.00E+00
   248     4    1S2 2S1 2P1 5G1     (4)3( 2.5)   620116.2*     0.00E+00  0.00E+00  0.00E+00
   249     4    1S2 2S1 2P1 5G1     (4)5( 6.5)   620116.6*     0.00E+00  0.00E+00  0.00E+00
   250     4    1S2 2S1 2P1 5G1     (4)3( 3.5)   620116.7*     0.00E+00  0.00E+00  0.00E+00
   251     4    1S2 2S1 2P1 5G1     (2)5( 5.5)   620120.2*     0.00E+00  0.00E+00  0.00E+00
   252     4    1S2 2S1 2P1 5F1     (4)2( 1.5)   620160.6*     0.00E+00  0.00E+00  0.00E+00
   253     4    1S2 2S1 2P1 5F1     (2)4( 4.5)   620195.4*     0.00E+00  0.00E+00  0.00E+00
   254     4    1S2 2S1 2P1 5G1     (4)3( 1.5)   620198.6*     0.00E+00  0.00E+00  0.00E+00
   255     4    1S2 2S1 2P1 5G1     (2)3( 2.5)   620202.4*     0.00E+00  0.00E+00  0.00E+00
   256     4    1S2 2S1 2P1 5F1     (4)2( 0.5)   620220.2*     0.00E+00  0.00E+00  0.00E+00
   257     4    1S2 2S1 2P1 5F1     (2)2( 2.5)   620229.7*     0.00E+00  0.00E+00  0.00E+00
   258     4    1S2 2S1 2P1 5F1     (2)2( 1.5)   620389.9*     0.00E+00  0.00E+00  0.00E+00
   259     4    1S2 2S1 2P1 5D1     (2)3( 3.5)   620401.1*     0.00E+00  0.00E+00  0.00E+00
   260     4    1S2 2S1 2P1 5D1     (2)1( 1.5)   620757.6*     0.00E+00  0.00E+00  0.00E+00
   261     4    1S2 2S1 2P1 5D1     (2)1( 0.5)   620947.1*     0.00E+00  0.00E+00  0.00E+00
   262     2    1S2 2S1 2P1 6S1     (4)1( 0.5)   633609.8*     0.00E+00
   263     3    1S2 2S1 2P1 6S1     (4)1( 1.5)   633803.5*     0.00E+00  0.00E+00
   264     4    1S2 2S1 2P1 6S1     (4)1( 2.5)   634156.2*     0.00E+00  0.00E+00  0.00E+00
   265     3    1S2 2S1 2P1 6S1     (2)1( 0.5)   634968.3*     0.00E+00  0.00E+00
   266     4    1S2 2S1 2P1 6S1     (2)1( 1.5)   635379.2*     0.00E+00  0.00E+00  0.00E+00
   267     2    1S2 2S1 2P1 6P1     (4)2( 0.5)   636646.0*     0.00E+00
   268     2    1S2 2S1 2P1 6P1     (4)2( 1.5)   636748.6*     0.00E+00
   269     3    1S2 2S1 2P1 6P1     (4)2( 2.5)   636919.1*     0.00E+00  0.00E+00
   270     4    1S2 2S1 2P1 6P1     (4)2( 3.5)   637192.4*     0.00E+00  0.00E+00  0.00E+00
   271     3    1S2 2S1 2P1 6P1     (2)1( 0.5)   637192.6*     0.00E+00  0.00E+00
   272     3    1S2 2S1 2P1 6P1     (4)0( 1.5)   637226.6*     0.00E+00  0.00E+00
   273     3    1S2 2S1 2P1 6P1     (2)1( 1.5)   637480.8*     0.00E+00  0.00E+00
   274     3    1S2 2S1 2P1 6P1     (4)1( 0.5)   637704.1*     0.00E+00  0.00E+00
   275     4    1S2 2S1 2P1 6P1     (4)1( 1.5)   637917.4*     0.00E+00  0.00E+00  0.00E+00
   276     4    1S2 2S1 2P1 6P1     (4)1( 2.5)   637998.2*     0.00E+00  0.00E+00  0.00E+00
   277     4    1S2 2S1 2P1 6P1     (2)2( 1.5)   638396.2*     0.00E+00  0.00E+00  0.00E+00
   278     4    1S2 2S1 2P1 6P1     (2)2( 2.5)   638718.2*     0.00E+00  0.00E+00  0.00E+00
   279     2    1S2 2S1 2P1 6D1     (4)3( 1.5)   639160.3*     0.00E+00
   280     2    1S2 2S1 2P1 6D1     (4)3( 2.5)   639257.9*     0.00E+00
   281     3    1S2 2S1 2P1 6D1     (4)3( 3.5)   639412.9*     0.00E+00  0.00E+00
   282     4    1S2 2S1 2P1 6P1     (2)0( 0.5)   639590.3*     0.00E+00  0.00E+00  0.00E+00
   283     4    1S2 2S1 2P1 6D1     (4)3( 4.5)   639661.0*     0.00E+00  0.00E+00  0.00E+00
   284     3    1S2 2S1 2P1 6D1     (4)1( 2.5)   639911.2*     0.00E+00  0.00E+00
   285     3    1S2 2S1 2P1 6D1     (4)2( 1.5)   639947.2*     0.00E+00  0.00E+00
   286     3    1S2 2S1 2P1 6D1     (4)2( 0.5)   639966.9*     0.00E+00  0.00E+00
   287     4    1S2 2S1 2P1 6D1     (4)2( 3.5)   640205.7*     0.00E+00  0.00E+00  0.00E+00
   288     3    1S2 2S1 2P1 6D1     (2)2( 1.5)   640330.6*     0.00E+00  0.00E+00
   289     3    1S2 2S1 2P1 6D1     (4)2( 2.5)   640331.8*     0.00E+00  0.00E+00
   290     4    1S2 2S1 2P1 6D1     (4)1( 1.5)   640419.3*     0.00E+00  0.00E+00  0.00E+00
   291     4    1S2 2S1 2P1 6D1     (4)1( 0.5)   640450.6*     0.00E+00  0.00E+00  0.00E+00
   292     4    1S2 2S1 2P1 6D1     (2)2( 2.5)   640469.6*     0.00E+00  0.00E+00  0.00E+00
   293     2    1S2 2S1 2P1 6F1     (4)3( 2.5)   640733.7*     0.00E+00
   294     2    1S2 2S1 2P1 6F1     (4)3( 3.5)   640742.8*     0.00E+00
   295     3    1S2 2S1 2P1 6F1     (4)3( 1.5)   640831.2*     0.00E+00  0.00E+00
   296     3    1S2 2S1 2P1 6F1     (2)3( 2.5)   640851.4*     0.00E+00  0.00E+00
   297     2    1S2 2S1 2P1 6G1     (4)4( 3.5)   640869.6*     0.00E+00
   298     2    1S2 2S1 2P1 6G1     (4)4( 4.5)   640870.7*     0.00E+00
   299     3    1S2 2S1 2P1 6F1     (4)3( 4.5)   640884.2*     0.00E+00  0.00E+00
   300     2    1S2 2S1 2P1 6H1     (2)4( 4.5)   640884.7*     0.00E+00
   301     2    1S2 2S1 2P1 6H1     (2)6( 5.5)   640885.1*     0.00E+00
   302     3    1S2 2S1 2P1 6F1     (2)3( 3.5)   640914.2*     0.00E+00  0.00E+00
   303     3    1S2 2S1 2P1 6G1     (4)4( 2.5)   641014.3*     0.00E+00  0.00E+00
   304     3    1S2 2S1 2P1 6G1     (2)4( 3.5)   641015.6*     0.00E+00  0.00E+00
   305     3    1S2 2S1 2P1 6G1     (4)4( 5.5)   641042.9*     0.00E+00  0.00E+00
   306     3    1S2 2S1 2P1 6G1     (2)4( 4.5)   641043.3*     0.00E+00  0.00E+00
   307     3    1S2 2S1 2P1 6H1     (4)5( 3.5)   641057.9*     0.00E+00  0.00E+00
