  1     1 1s2.2s          2  0 S  0.5  2          0.000       0.000000          0.000       0.000000
  2     2 1s2.2p          2  1 P  0.5  2     160015.000       1.458168     160002.234       1.458069
  3     2 1s2.2p          2  1 P  1.5  4     163990.000       1.494391     163978.500       1.494304
  4     3 1s2.3s          2  0 S  0.5  2    1682700.000      15.333935    1682935.125      15.336260
  5     4 1s2.3p          2  1 P  0.5  2    1726520.000      15.733253    1726972.375      15.737560
  6     4 1s2.3p          2  1 P  1.5  4    1727830.000      15.745191    1728182.250      15.748580
  7     5 1s2.3d          2  2 D  1.5  4    1743500.000      15.887987    1744232.375      15.894850
  8     5 1s2.3d          2  2 D  2.5  6    1743890.000      15.891541    1744555.125      15.897790
  9     6 1s2.4s          2  0 S  0.5  2    2252600.000      20.527260    2252597.250      20.527479
 10     7 1s2.4p          2  1 P  0.5  2    2270150.000      20.687189    2270663.750      20.692110
 11     7 1s2.4p          2  1 P  1.5  4    2270150.000      20.687189    2271228.500      20.697260
 12     8 1s2.4d          2  2 D  1.5  4    2277380.000      20.753073    2278003.500      20.759001
 13     8 1s2.4d          2  2 D  2.5  6    2277700.000      20.755989    2278164.750      20.760469
 14     9 1s2.4f          2  3 F  2.5  6    2278060.000      20.759270    2279213.250      20.770020
 15     9 1s2.4f          2  3 F  3.5  8    2278140.000      20.759998    2279294.000      20.770760
 16    10 1s2.5s          2  0 S  0.5  2    2511600.000      22.887449    2512062.500      22.891930
 17    11 1s2.5p          2  1 P  0.5  2    2520900.000      22.972197    2521176.500      22.974991
 18    11 1s2.5p          2  1 P  1.5  4    2520900.000      22.972197    2521418.500      22.977190
 19    12 1s2.5d          2  2 D  1.5  4    2524400.000      23.004091    2524967.250      23.009529
 20    12 1s2.5d          2  2 D  2.5  6    2524600.000      23.005915    2525048.000      23.010269
 21    13 1s2.5f          2  3 F  2.5  6          0.000       0.000000    2525531.750      23.014681
 22    13 1s2.5f          2  3 F  3.5  8          0.000       0.000000    2525612.500      23.015409
 23    14 1s2.5g          2  4 G  3.5  8          0.000       0.000000    2526015.750      23.019079
 24    14 1s2.5g          2  4 G  4.5 10          0.000       0.000000    2526096.500      23.019819
 25    15 1s.2s2          2  0 S  0.5  2          0.000       0.000000   10579555.000      96.408005
 26    16 1s2s(3P).2p     4  1 P  0.5  2   10646380.000      97.017235   10619061.000      96.768005
 27    16 1s2s(3P).2p     4  1 P  1.5  4   10647400.000      97.026527   10622221.000      96.796806
 28    16 1s2s(3P).2p     4  1 P  2.5  6   10650100.000      97.051132   10625381.000      96.825600
 29    16 1s2s(3P).2p     2  1 P  0.5  2   10771200.000      98.154678   10772341.000      98.164795
 30    16 1s2s(3P).2p     2  1 P  1.5  4   10771200.000      98.154678   10775500.000      98.193588
 31    17 1s.2p2          4  1 P  0.5  2   10816700.000      98.569305   10805525.000      98.467194
 32    17 1s.2p2          4  1 P  1.5  4   10818530.000      98.585983   10808687.000      98.496002
 33    17 1s.2p2          4  1 P  2.5  6   10820500.000      98.603935   10813427.000      98.539200
 34    16 1s2s(1P).2p     2  1 P  0.5  2   10829000.000      98.681396   10830810.000      98.697601
 35    16 1s2s(1P).2p     2  1 P  1.5  4   10829000.000      98.681396   10832389.000      98.711998
 36    17 1s.2p2          2  2 D  1.5  4   10894000.000      99.273720   10911401.000      99.432007
 37    17 1s.2p2          2  2 D  2.5  6   10894000.000      99.273720   10911401.000      99.432007
 38    17 1s.2p2          2  1 P  0.5  2   10920000.000      99.510651   10941424.000      99.705597
 39    17 1s.2p2          2  1 P  1.5  4   10920000.000      99.510651   10947745.000      99.763199
 40    17 1s.2p2          2  0 S  0.5  2   11008000.000     100.312569   11037818.000     100.584000
qq -1
%filename: mg_10.elvlc
%energy levels (1-24): Martin, W.C., Zalubas, R., 1980, J.Phys.Chem.Ref.Data, 9, 1.
%Theoretical energy levels (1-24): Zhang,H.L., Sampson,D.H., Fontes,C.J., ADNDT, 44, 31.
%Innershell energy levels: Fuhr et al, 1999, NIST Atomic Spectra Database Version 2.0
%Innershell theoretical energy levels: Goett, S.J., Sampson, D.H., 1983, ADNDT, 29, 535
% produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% E. Landi - July 1999
 -1


qqq
    1    2       624.9426      8.320e-02      7.106e+08             1s2.2s 2S0.5 -              1s2.2p 2P0.5
    1    3       609.7944      1.708e-01      7.661e+08             1s2.2s 2S0.5 -              1s2.2p 2P1.5
    2    4        65.6736      4.260e-02      3.295e+10             1s2.2p 2P0.5 -              1s2.3s 2S0.5
    3    4        65.8455      8.640e-02      6.647e+10             1s2.2p 2P1.5 -              1s2.3s 2S0.5
    1    5        57.9201      2.182e-01      2.170e+11             1s2.2s 2S0.5 -              1s2.3p 2P0.5
    3    5        63.9989      3.244e-05      2.640e+07             1s2.2p 2P1.5 -              1s2.3p 2P0.5
    4    5      2282.0671      1.440e-01      9.218e+07             1s2.3s 2S0.5 -              1s2.3p 2P0.5
    1    6        57.8762      4.324e-01      2.153e+11             1s2.2s 2S0.5 -              1s2.3p 2P1.5
    2    6        63.7832      3.225e-05      1.321e+07             1s2.2p 2P0.5 -              1s2.3p 2P1.5
    3    6        63.9453      3.234e-05      1.318e+07             1s2.2p 2P1.5 -              1s2.3p 2P1.5
    4    6      2215.8250      2.940e-01      9.981e+07             1s2.3s 2S0.5 -              1s2.3p 2P1.5
    1    7        57.3560      1.451e-04      7.349e+07             1s2.2s 2S0.5 -              1s2.3d 2D1.5
    2    7        63.1520      1.284e+00      5.369e+11             1s2.2p 2P0.5 -              1s2.3d 2D1.5
    3    7        63.3109      2.576e-01      1.072e+11             1s2.2p 2P1.5 -              1s2.3d 2D1.5
    1    8        57.3432      2.177e-04      7.355e+07             1s2.2s 2S0.5 -              1s2.3d 2D2.5
    3    8        63.2953      2.318e+00      6.434e+11             1s2.2p 2P1.5 -              1s2.3d 2D2.5
    2    9        47.7879      9.000e-03      1.315e+10             1s2.2p 2P0.5 -              1s2.4s 2S0.5
    3    9        47.8788      1.800e-02      2.619e+10             1s2.2p 2P1.5 -              1s2.4s 2S0.5
    5    9       190.0855      1.023e-01      9.439e+09             1s2.3p 2P0.5 -              1s2.4s 2S0.5
    6    9       190.5600      2.080e-01      1.909e+10             1s2.3p 2P1.5 -              1s2.4s 2S0.5
    1   10        44.0500      5.780e-02      9.936e+10             1s2.2s 2S0.5 -              1s2.4p 2P0.5
    3   10        47.4799      1.330e-05      1.966e+07             1s2.2p 2P1.5 -              1s2.4p 2P0.5
    4   10       170.2276      2.335e-01      2.686e+10             1s2.3s 2S0.5 -              1s2.4p 2P0.5
    7   10       189.8798      4.717e-02      4.361e+09             1s2.3d 2D1.5 -              1s2.4p 2P0.5
    1   11        44.0500      1.150e-01      9.884e+10             1s2.2s 2S0.5 -              1s2.4p 2P1.5
    4   11       170.2276      4.642e-01      2.670e+10             1s2.3s 2S0.5 -              1s2.4p 2P1.5
    7   11       189.8798      9.311e-03      4.304e+08             1s2.3d 2D1.5 -              1s2.4p 2P1.5
    8   11       190.0205      8.445e-02      3.898e+09             1s2.3d 2D2.5 -              1s2.4p 2P1.5
    1   12        43.9102      1.770e-05      1.530e+07             1s2.2s 2S0.5 -              1s2.4d 2D1.5
    2   12        47.2286      2.472e-01      1.848e+11             1s2.2p 2P0.5 -              1s2.4d 2D1.5
    3   12        47.3174      4.920e-02      3.665e+10             1s2.2p 2P1.5 -              1s2.4d 2D1.5
    5   12       181.5347      1.159e+00      5.861e+10             1s2.3p 2P0.5 -              1s2.4d 2D1.5
    6   12       181.9674      2.332e-01      1.174e+10             1s2.3p 2P1.5 -              1s2.4d 2D1.5
    3   13        47.3103      4.456e-01      2.214e+11             1s2.2p 2P1.5 -              1s2.4d 2D2.5
    6   13       181.8615      2.096e+00      7.040e+10             1s2.3p 2P1.5 -              1s2.4d 2D2.5
    2   14        47.2134      8.914e-05      4.443e+07             1s2.2p 2P0.5 -              1s2.4f 2F2.5
    7   14       187.0701      4.072e+00      1.294e+11             1s2.3d 2D1.5 -              1s2.4f 2F2.5
    8   14       187.2067      2.907e-01      9.224e+09             1s2.3d 2D2.5 -              1s2.4f 2F2.5
    3   15        47.3004      1.530e-04      5.699e+07             1s2.2p 2P1.5 -              1s2.4f 2F3.5
    8   15       187.1786      5.817e+00      1.385e+11             1s2.3d 2D2.5 -              1s2.4f 2F3.5
    2   16        42.5246      3.400e-03      6.271e+09             1s2.2p 2P0.5 -              1s2.5s 2S0.5
    3   16        42.5966      7.200e-03      1.324e+10             1s2.2p 2P1.5 -              1s2.5s 2S0.5
    5   16       127.3758      2.183e-02      4.484e+09             1s2.3p 2P0.5 -              1s2.5s 2S0.5
    6   16       127.5887      4.491e-02      9.195e+09             1s2.3p 2P1.5 -              1s2.5s 2S0.5
   10   16       414.1652      1.626e-01      3.159e+09             1s2.4p 2P0.5 -              1s2.5s 2S0.5
   11   16       414.1652      3.291e-01      6.395e+09             1s2.4p 2P1.5 -              1s2.5s 2S0.5
    1   17        39.6684      2.440e-02      5.172e+10             1s2.2s 2S0.5 -              1s2.5p 2P0.5
    3   17        42.4285      4.995e-05      9.249e+07             1s2.2p 2P1.5 -              1s2.5p 2P0.5
    4   17       119.3035      6.362e-02      1.490e+10             1s2.3s 2S0.5 -              1s2.5p 2P0.5
    7   17       128.6341      9.233e-03      1.860e+09             1s2.3d 2D1.5 -              1s2.5p 2P0.5
    9   17       372.7178      2.537e-01      6.087e+09             1s2.4s 2S0.5 -              1s2.5p 2P0.5
   12   17       410.6447      1.152e-01      2.277e+09             1s2.4d 2D1.5 -              1s2.5p 2P0.5
    1   18        39.6684      4.860e-02      5.151e+10             1s2.2s 2S0.5 -              1s2.5p 2P1.5
    2   18        42.3571      4.828e-05      4.485e+07             1s2.2p 2P0.5 -              1s2.5p 2P1.5
    3   18        42.4285      5.010e-05      4.638e+07             1s2.2p 2P1.5 -              1s2.5p 2P1.5
    4   18       119.3035      1.272e-01      1.489e+10             1s2.3s 2S0.5 -              1s2.5p 2P1.5
    7   18       128.6341      1.830e-03      1.843e+08             1s2.3d 2D1.5 -              1s2.5p 2P1.5
    8   18       128.6987      1.676e-02      1.686e+09             1s2.3d 2D2.5 -              1s2.5p 2P1.5
    9   18       372.7178      5.044e-01      6.051e+09             1s2.4s 2S0.5 -              1s2.5p 2P1.5
   12   18       410.6447      2.279e-02      2.252e+08             1s2.4d 2D1.5 -              1s2.5p 2P1.5
   13   18       411.1850      2.070e-01      2.041e+09             1s2.4d 2D2.5 -              1s2.5p 2P1.5
    2   19        42.2944      9.240e-02      8.615e+10             1s2.2p 2P0.5 -              1s2.5d 2D1.5
    3   19        42.3656      1.840e-02      1.710e+10             1s2.2p 2P1.5 -              1s2.5d 2D1.5
    5   19       125.3324      2.734e-01      2.901e+10             1s2.3p 2P0.5 -              1s2.5d 2D1.5
    6   19       125.5385      5.501e-02      5.818e+09             1s2.3p 2P1.5 -              1s2.5d 2D1.5
   10   19       393.3144      1.110e+00      1.196e+10             1s2.4p 2P0.5 -              1s2.5d 2D1.5
   11   19       393.3144      2.230e-01      2.403e+09             1s2.4p 2P1.5 -              1s2.5d 2D1.5
   14   19       405.9438      5.043e-02      5.100e+08             1s2.4f 2F2.5 -              1s2.5d 2D1.5
    1   20        39.6103      3.734e-05      2.644e+07             1s2.2s 2S0.5 -              1s2.5d 2D2.5
    3   20        42.3620      1.664e-01      1.031e+11             1s2.2p 2P1.5 -              1s2.5d 2D2.5
    6   20       125.5070      4.955e-01      3.495e+10             1s2.3p 2P1.5 -              1s2.5d 2D2.5
   11   20       393.0052      2.003e+00      1.441e+10             1s2.4p 2P1.5 -              1s2.5d 2D2.5
   15   20       405.7461      7.202e-02      4.861e+08             1s2.4f 2F3.5 -              1s2.5d 2D2.5
    2   21       -42.2739      2.056e-05      1.278e+07             1s2.2p 2P0.5 -              1s2.5f 2F2.5
    7   21      -127.9921      6.310e-01      4.280e+10             1s2.3d 2D1.5 -              1s2.5f 2F2.5
    8   21      -128.0450      4.505e-02      3.053e+09             1s2.3d 2D2.5 -              1s2.5f 2F2.5
   13   21      -404.2584      2.534e-01      1.723e+09             1s2.4d 2D2.5 -              1s2.5f 2F2.5
    3   22       -42.3436      3.434e-05      1.596e+07             1s2.2p 2P1.5 -              1s2.5f 2F3.5
    8   22      -128.0318      9.019e-01      4.585e+10             1s2.3d 2D2.5 -              1s2.5f 2F3.5
   13   22      -404.1265      5.066e+00      2.585e+10             1s2.4d 2D2.5 -              1s2.5f 2F3.5
    7   23      -127.9129      2.077e-04      1.058e+07             1s2.3d 2D1.5 -              1s2.5g 2G3.5
   14   23      -405.1830      8.087e+00      4.105e+10             1s2.4f 2F2.5 -              1s2.5g 2G3.5
   15   23      -405.3156      2.996e-01      1.520e+09             1s2.4f 2F3.5 -              1s2.5g 2G3.5
    8   24      -127.9525      2.883e-04      1.174e+07             1s2.3d 2D2.5 -              1s2.5g 2G4.5
   15   24      -405.1830      1.048e+01      4.256e+10             1s2.4f 2F3.5 -              1s2.5g 2G4.5
    1   26         9.3929      5.216e-05      1.961e+09             1s2.2s 2S0.5 -         1s2s(3P).2p 4P0.5
    1   27         9.3920      2.721e-04      5.117e+09             1s2.2s 2S0.5 -         1s2s(3P).2p 4P1.5
    1   28         9.3896      7.716e-07      9.724e+06             1s2.2s 2S0.5 -         1s2s(3P).2p 4P2.5
    1   29         9.2840      4.103e-01      1.587e+13             1s2.2s 2S0.5 -         1s2s(3P).2p 2P0.5
    1   30         9.2840      8.651e-01      1.674e+13             1s2.2s 2S0.5 -         1s2s(3P).2p 2P1.5
    1   34         9.2345      6.234e-02      2.438e+12             1s2.2s 2S0.5 -         1s2s(1P).2p 2P0.5
    1   35         9.2345      8.002e-02      1.565e+12             1s2.2s 2S0.5 -         1s2s(1P).2p 2P1.5
    2   25        -9.5974      7.530e-03      2.725e+11             1s2.2p 2P0.5 -              1s.2s2 2S0.5
    2   31         9.3838      1.079e-04      4.075e+09             1s2.2p 2P0.5 -              1s.2p2 4P0.5
    2   32         9.3822      3.645e-06      6.889e+07             1s2.2p 2P0.5 -              1s.2p2 4P1.5
    2   36         9.3162      4.392e-01      8.462e+12             1s2.2p 2P0.5 -              1s.2p2 2D1.5
    2   38         9.2937      4.847e-01      1.878e+13             1s2.2p 2P0.5 -              1s.2p2 2P0.5
