SEQ='MG'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63072537.3   NPRNTI= 3   NPRNTF= 3
    62     1    2P6 3S1 5D1         (1)2( 2.0)   225828.1 
    63     1    2P6 3S1 6P1         (3)1( 0.0)   226871.9 
    64     1    2P6 3S1 6P1         (3)1( 1.0)   226872.8 
    65     1    2P6 3S1 6P1         (3)1( 2.0)   226875.1 
    66     1    2P6 3S1 6P1         (1)1( 1.0)   227639.5 
    67     1    2P6 3S1 7S1         (3)0( 1.0)   231325.3 
    68     1    2P6 3S1 7S1         (1)0( 0.0)   232272.3 
    69     1    2P6 3S1 6F1         (1)3( 3.0)   233607.5 
    70     1    2P6 3S1 6D1         (3)2( 1.0)   233793.7 
    71     1    2P6 3S1 6D1         (3)2( 2.0)   233794.8 
    72     1    2P6 3S1 6D1         (3)2( 3.0)   233796.5 
    73     1    2P6 3S1 6G1         (3)4( 3.0)   234767.6 
    74     1    2P6 3S1 6G1         (3)4( 4.0)   234767.8 
    75     1    2P6 3S1 6G1         (3)4( 5.0)   234768.0 
    76     1    2P6 3S1 6G1         (1)4( 4.0)   234774.2 
    77     1    2P6 3S1 6H1         (3)5( 4.0)   234775.7 
    78     1    2P6 3S1 6H1         (3)5( 5.0)   234775.7 
    79     1    2P6 3S1 6H1         (3)5( 6.0)   234775.9 
    80     1    2P6 3S1 6H1         (1)5( 5.0)   234776.0 
    81     1    2P6 3S1 6F1         (3)3( 2.0)   234898.6 
    82     1    2P6 3S1 6F1         (3)3( 3.0)   234900.9 
    83     1    2P6 3S1 6F1         (3)3( 4.0)   234903.9 
    84     1    2P6 3S1 6D1         (1)2( 2.0)   235656.3 
    85     2    2P6 3P1 4P1         (1)1( 1.0)   236208.1 
    86     1    2P6 3S1 7P1         (3)1( 0.0)   237418.6 
    87     1    2P6 3S1 7P1         (3)1( 1.0)   237422.5 
    88     1    2P6 3S1 7P1         (3)1( 2.0)   237430.9 
    89     1    2P6 3S1 7P1         (1)1( 1.0)   237595.2 
    90     2    2P6 3P1 4P1         (3)2( 1.0)   238224.2 
    91     2    2P6 3P1 4P1         (3)2( 2.0)   238400.9 
    92     3    2P6 3P1 4P1         (3)2( 3.0)   238695.8 
    93     1    2P6 3S1 8S1         (3)0( 1.0)   239909.9 
    94     1    2P6 3S1 8S1         (1)0( 0.0)   240476.6 
    95     1    2P6 3S1 7F1         (1)3( 3.0)   240976.2 
    96     1    2P6 3S1 7D1         (3)2( 1.0)   241399.9 
    97     1    2P6 3S1 7D1         (3)2( 2.0)   241400.6 
    98     1    2P6 3S1 7D1         (3)2( 3.0)   241401.7 
    99     3    2P6 3P1 4P1         (3)0( 1.0)   241773.2 
   100     1    2P6 3S1 7G1         (3)4( 3.0)   242048.1 
   101     1    2P6 3S1 7G1         (3)4( 4.0)   242048.2 
   102     1    2P6 3S1 7G1         (3)4( 5.0)   242048.3 
   103     1    2P6 3S1 7G1         (1)4( 4.0)   242052.9 
   104     1    2P6 3S1 7H1         (3)5( 4.0)   242054.3 
   105     1    2P6 3S1 7H1         (3)5( 5.0)   242054.3 
   106     1    2P6 3S1 7H1         (3)5( 6.0)   242054.4 
   107     1    2P6 3S1 7H1         (1)5( 5.0)   242054.6 
   108     1    2P6 3S1 7F1         (3)3( 2.0)   242088.8 
   109     1    2P6 3S1 7F1         (3)3( 3.0)   242089.8 
   110     1    2P6 3S1 7F1         (3)3( 4.0)   242091.0 
   111     1    2P6 3S1 7D1         (1)2( 2.0)   242344.7 
   112     2    2P6 3P1 4D1         (1)1( 1.0)   243010.0 
   113     1    2P6 3S1 8P1         (3)1( 0.0)   243729.4 
   114     1    2P6 3S1 8P1         (3)1( 1.0)   243732.0 
   115     1    2P6 3S1 8P1         (3)1( 2.0)   243737.8 
   116     1    2P6 3S1 8P1         (1)1( 1.0)   243803.1 
   117     1    2P6 3S1 8F1         (1)3( 3.0)   245783.4 
   118     1    2P6 3S1 8D1         (3)2( 1.0)   246326.2 
   119     1    2P6 3S1 8D1         (3)2( 2.0)   246326.7 
   120     1    2P6 3S1 8D1         (3)2( 3.0)   246327.3 
   121     1    2P6 3S1 8G1         (3)4( 3.0)   246773.7 
   122     1    2P6 3S1 8G1         (3)4( 4.0)   246773.8 
   123     1    2P6 3S1 8G1         (3)4( 5.0)   246773.9 
   124     1    2P6 3S1 8G1         (1)4( 4.0)   246777.1 
   125     1    2P6 3S1 8H1         (3)5( 4.0)   246778.4 
   126     1    2P6 3S1 8H1         (3)5( 5.0)   246778.4 
   127     1    2P6 3S1 8H1         (3)5( 6.0)   246778.5 
   128     1    2P6 3S1 8H1         (1)5( 5.0)   246778.7 
   129     1    2P6 3S1 8F1         (3)3( 2.0)   246787.7 
   130     1    2P6 3S1 8F1         (3)3( 3.0)   246788.3 
   131     1    2P6 3S1 8F1         (3)3( 4.0)   246788.9 
   132     1    2P6 3S1 8D1         (1)2( 2.0)   246877.9 
   133     2    2P6 3P1 4P1         (3)1( 0.0)   246931.3 
   134     3    2P6 3P1 4P1         (3)1( 1.0)   247044.2 
   135     3    2P6 3P1 3D1         (1)3( 3.0)   247198.9 
   136     3    2P6 3P1 4P1         (3)1( 2.0)   247238.3 
   137     3    2P6 3P1 4P1         (1)2( 2.0)   254602.8 
   138     3    2P6 3P1 3D1         (1)1( 1.0)   254670.7 
   139     3    2P6 3P1 4P1         (1)0( 0.0)   260651.7 
   140     2    2P6 3P1 5S1         (3)1( 0.0)   260923.6 
   141     2    2P6 3P1 5S1         (3)1( 1.0)   261077.6 
   142     3    2P6 3P1 5S1         (3)1( 2.0)   261425.5 
   143     3    2P6 3P1 5S1         (1)1( 1.0)   264164.3*     0.00E+00  0.00E+00
   144     2    2P6 3P1 4D1         (1)2( 2.0)   266451.9*     0.00E+00
   145     2    2P6 3P1 4D1         (3)3( 2.0)   266941.5*     0.00E+00
   146     2    2P6 3P1 4D1         (3)3( 3.0)   267049.0*     0.00E+00
   147     3    2P6 3P1 4D1         (3)3( 4.0)   267283.5*     0.00E+00  0.00E+00
   148     2    2P6 3P1 4F1         (3)3( 2.0)   270116.2*     0.00E+00
   149     2    2P6 3P1 4F1         (3)3( 3.0)   270144.5*     0.00E+00
   150     2    2P6 3P1 4F1         (3)3( 4.0)   270199.2*     0.00E+00
   151     2    2P6 3P1 4F1         (1)3( 3.0)   270361.7*     0.00E+00
   152     3    2P6 3P1 4D1         (3)2( 1.0)   271229.7*     0.00E+00  0.00E+00
   153     3    2P6 3P1 4D1         (3)2( 2.0)   271277.8*     0.00E+00  0.00E+00
   154     3    2P6 3P1 4D1         (3)2( 3.0)   271403.5*     0.00E+00  0.00E+00
   155     3    2P6 3P1 4F1         (1)4( 4.0)   271551.3*     0.00E+00  0.00E+00
   156     3    2P6 3P1 4F1         (3)4( 3.0)   271943.9*     0.00E+00  0.00E+00
   157     3    2P6 3P1 4F1         (3)4( 4.0)   272148.3*     0.00E+00  0.00E+00
   158     3    2P6 3P1 4F1         (3)4( 5.0)   272293.7*     0.00E+00  0.00E+00
   159     3    2P6 3P1 4D1         (3)1( 2.0)   272313.8*     0.00E+00  0.00E+00
   160     3    2P6 3P1 4D1         (3)1( 1.0)   272449.3*     0.00E+00  0.00E+00
   161     3    2P6 3P1 4D1         (3)1( 0.0)   272512.4*     0.00E+00  0.00E+00
   162     3    2P6 3P1 4F1         (3)2( 3.0)   273737.2*     0.00E+00  0.00E+00
   163     3    2P6 3P1 4F1         (3)2( 2.0)   273867.9*     0.00E+00  0.00E+00
   164     3    2P6 3P1 4F1         (3)2( 1.0)   273995.5*     0.00E+00  0.00E+00
   165     3    2P6 3P1 4F1         (1)2( 2.0)   274570.9*     0.00E+00  0.00E+00
   166     2    2P6 3P1 5P1         (1)1( 1.0)   278445.8*     0.00E+00
   167     2    2P6 3P1 5P1         (3)2( 1.0)   279175.8*     0.00E+00
   168     2    2P6 3P1 5P1         (3)2( 2.0)   279309.4*     0.00E+00
   169     3    2P6 3P1 5P1         (3)2( 3.0)   279594.0*     0.00E+00  0.00E+00
   170     3    2P6 3P1 5P1         (3)0( 1.0)   280744.5*     0.00E+00  0.00E+00
   171     2    2P6 3P1 5P1         (3)1( 0.0)   281795.6*     0.00E+00
   172     3    2P6 3P1 5P1         (3)1( 1.0)   281932.1*     0.00E+00  0.00E+00
   173     3    2P6 3P1 5P1         (3)1( 2.0)   282081.0*     0.00E+00  0.00E+00
   174     3    2P6 3P1 5P1         (1)2( 2.0)   284264.5*     0.00E+00  0.00E+00
   175     3    2P6 3P1 4D1         (1)3( 3.0)   286595.4*     0.00E+00  0.00E+00
   176     3    2P6 3P1 5P1         (1)0( 0.0)   286834.8*     0.00E+00  0.00E+00
   177     2    2P6 3P1 6S1         (3)1( 0.0)   288762.0*     0.00E+00
   178     2    2P6 3P1 6S1         (3)1( 1.0)   288871.6*     0.00E+00
   179     3    2P6 3P1 6S1         (3)1( 2.0)   289264.3*     0.00E+00  0.00E+00
   180     3    2P6 3P1 6S1         (1)1( 1.0)   289896.0*     0.00E+00  0.00E+00
   181     2    2P6 3P1 5D1         (1)2( 2.0)   291622.5*     0.00E+00
   182     2    2P6 3P1 5D1         (3)3( 2.0)   291995.6*     0.00E+00
   183     2    2P6 3P1 5D1         (3)3( 3.0)   292073.2*     0.00E+00
   184     3    2P6 3P1 5D1         (3)3( 4.0)   292325.2*     0.00E+00  0.00E+00
   185     2    2P6 3P1 5F1         (1)4( 4.0)   292771.1*     0.00E+00
   186     2    2P6 3P1 5F1         (3)3( 2.0)   292912.8*     0.00E+00
   187     2    2P6 3P1 5F1         (3)3( 3.0)   292948.6*     0.00E+00
   188     2    2P6 3P1 5D1         (3)2( 1.0)   293110.6*     0.00E+00
   189     3    2P6 3P1 5F1         (3)3( 4.0)   293113.9*     0.00E+00  0.00E+00
   190     3    2P6 3P1 5D1         (3)2( 2.0)   293169.2*     0.00E+00  0.00E+00
   191     3    2P6 3P1 5D1         (3)2( 3.0)   293300.6*     0.00E+00  0.00E+00
   192     2    2P6 3P1 5F1         (1)3( 3.0)   293606.7*     0.00E+00
   193     3    2P6 3P1 5D1         (3)1( 2.0)   293952.9*     0.00E+00  0.00E+00
   194     3    2P6 3P1 5D1         (3)1( 1.0)   294079.3*     0.00E+00  0.00E+00
   195     3    2P6 3P1 5D1         (3)1( 0.0)   294140.3*     0.00E+00  0.00E+00
   196     2    2P6 3P1 5G1         (1)4( 4.0)   294212.2*     0.00E+00
   197     2    2P6 3P1 5G1         (3)4( 3.0)   294217.3*     0.00E+00
   198     3    2P6 3P1 5F1         (3)4( 3.0)   294260.9*     0.00E+00  0.00E+00
   199     2    2P6 3P1 5G1         (3)4( 4.0)   294261.2*     0.00E+00
   200     2    2P6 3P1 5G1         (3)4( 5.0)   294268.6*     0.00E+00
   201     3    2P6 3P1 5F1         (3)4( 4.0)   294401.4*     0.00E+00  0.00E+00
   202     3    2P6 3P1 5F1         (3)4( 5.0)   294576.2*     0.00E+00  0.00E+00
   203     3    2P6 3P1 5G1         (3)5( 4.0)   294833.3*     0.00E+00  0.00E+00
   204     3    2P6 3P1 5G1         (3)5( 5.0)   294850.9*     0.00E+00  0.00E+00
   205     3    2P6 3P1 5F1         (1)2( 2.0)   295035.2*     0.00E+00  0.00E+00
   206     3    2P6 3P1 5G1         (3)3( 4.0)   295054.9*     0.00E+00  0.00E+00
   207     3    2P6 3P1 5G1         (3)3( 3.0)   295080.0*     0.00E+00  0.00E+00
   208     3    2P6 3P1 5G1         (3)5( 6.0)   295096.5*     0.00E+00  0.00E+00
   209     3    2P6 3P1 5G1         (1)5( 5.0)   295124.4*     0.00E+00  0.00E+00
   210     3    2P6 3P1 5F1         (3)2( 3.0)   295226.8*     0.00E+00  0.00E+00
   211     3    2P6 3P1 5G1         (3)3( 2.0)   295266.9*     0.00E+00  0.00E+00
   212     3    2P6 3P1 5G1         (1)3( 3.0)   295294.4*     0.00E+00  0.00E+00
   213     3    2P6 3P1 5F1         (3)2( 2.0)   295415.4*     0.00E+00  0.00E+00
   214     3    2P6 3P1 5F1         (3)2( 1.0)   295473.1*     0.00E+00  0.00E+00
   215     2    2P6 3P1 6P1         (1)1( 1.0)   297955.9*     0.00E+00
   216     2    2P6 3P1 6P1         (3)2( 1.0)   298318.4*     0.00E+00
   217     2    2P6 3P1 6P1         (3)2( 2.0)   298395.2*     0.00E+00
   218     3    2P6 3P1 6P1         (3)2( 3.0)   298691.5*     0.00E+00  0.00E+00
   219     3    2P6 3P1 5D1         (1)3( 3.0)   298707.2*     0.00E+00  0.00E+00
   220     3    2P6 3P1 6P1         (3)0( 1.0)   299141.3*     0.00E+00  0.00E+00
   221     2    2P6 3P1 6P1         (3)1( 0.0)   299414.7*     0.00E+00
   222     3    2P6 3P1 6P1         (3)1( 1.0)   299616.0*     0.00E+00  0.00E+00
   223     3    2P6 3P1 6P1         (3)1( 2.0)   299703.7*     0.00E+00  0.00E+00
   224     3    2P6 3P1 6P1         (1)2( 2.0)   300599.5*     0.00E+00  0.00E+00
   225     3    2P6 3P1 5D1         (1)1( 1.0)   301005.9*     0.00E+00  0.00E+00
   226     3    2P6 3P1 6P1         (1)0( 0.0)   301913.1*     0.00E+00  0.00E+00
   227     2    2P6 3P1 7S1         (3)1( 0.0)   303277.5*     0.00E+00
   228     2    2P6 3P1 7S1         (3)1( 1.0)   303355.9*     0.00E+00
   229     3    2P6 3P1 7S1         (3)1( 2.0)   303779.8*     0.00E+00  0.00E+00
   230     2    2P6 3P1 6F1         (3)3( 2.0)   303866.2*     0.00E+00
   231     2    2P6 3P1 6F1         (3)3( 3.0)   303904.4*     0.00E+00
   232     2    2P6 3P1 6F1         (3)3( 4.0)   303930.8*     0.00E+00
   233     3    2P6 3P1 7S1         (1)1( 1.0)   304074.5*     0.00E+00  0.00E+00
   234     3    2P6 3P1 6F1         (1)4( 4.0)   304409.7*     0.00E+00  0.00E+00
   235     2    2P6 3P1 6D1         (1)2( 2.0)   304940.8*     0.00E+00
   236     2    2P6 3P1 6D1         (3)3( 2.0)   305212.8*     0.00E+00
   237     2    2P6 3P1 6D1         (3)3( 3.0)   305245.5*     0.00E+00
   238     3    2P6 3P1 6D1         (3)3( 4.0)   305530.1*     0.00E+00  0.00E+00
   239     2    2P6 3P1 6D1         (3)2( 1.0)   305638.5*     0.00E+00
   240     3    2P6 3P1 6D1         (3)2( 2.0)   305728.3*     0.00E+00  0.00E+00
   241     3    2P6 3P1 6D1         (3)2( 3.0)   305867.5*     0.00E+00  0.00E+00
   242     2    2P6 3P1 6F1         (1)3( 3.0)   306097.1*     0.00E+00
   243     3    2P6 3P1 6D1         (3)1( 2.0)   306234.4*     0.00E+00  0.00E+00
   244     3    2P6 3P1 6F1         (1)2( 2.0)   306268.7*     0.00E+00  0.00E+00
   245     3    2P6 3P1 6D1         (3)1( 1.0)   306337.5*     0.00E+00  0.00E+00
   246     3    2P6 3P1 6D1         (3)1( 0.0)   306390.2*     0.00E+00  0.00E+00
   247     2    2P6 3P1 6G1         (1)4( 4.0)   306427.9*     0.00E+00
   248     2    2P6 3P1 6G1         (3)4( 3.0)   306435.3*     0.00E+00
   249     2    2P6 3P1 6G1         (3)4( 4.0)   306452.6*     0.00E+00
   250     2    2P6 3P1 6G1         (3)4( 5.0)   306462.7*     0.00E+00
   251     3    2P6 3P1 6F1         (3)4( 3.0)   306482.8*     0.00E+00  0.00E+00
   252     2    2P6 3P1 6H1         (3)5( 4.0)   306500.1*     0.00E+00
   253     2    2P6 3P1 6H1         (3)5( 5.0)   306500.2*     0.00E+00
   254     2    2P6 3P1 6H1         (3)6( 5.0)   306509.9*     0.00E+00
   255     2    2P6 3P1 6H1         (3)6( 6.0)   306510.4*     0.00E+00
   256     3    2P6 3P1 6F1         (3)4( 4.0)   306576.4*     0.00E+00  0.00E+00
   257     3    2P6 3P1 6F1         (3)4( 5.0)   306771.6*     0.00E+00  0.00E+00
   258     3    2P6 3P1 6G1         (3)5( 4.0)   306908.0*     0.00E+00  0.00E+00
   259     3    2P6 3P1 6G1         (3)5( 5.0)   306921.0*     0.00E+00  0.00E+00
   260     3    2P6 3P1 6H1         (1)5( 5.0)   306960.7*     0.00E+00  0.00E+00
   261     3    2P6 3P1 6H1         (3)5( 6.0)   306961.1*     0.00E+00  0.00E+00
   262     3    2P6 3P1 6H1         (1)4( 4.0)   307011.2*     0.00E+00  0.00E+00
   263     3    2P6 3P1 6H1         (3)4( 5.0)   307011.4*     0.00E+00  0.00E+00
   264     3    2P6 3P1 6G1         (3)3( 4.0)   307036.6*     0.00E+00  0.00E+00
   265     3    2P6 3P1 6F1         (3)2( 3.0)   307041.2*     0.00E+00  0.00E+00
   266     3    2P6 3P1 6G1         (3)3( 3.0)   307055.4*     0.00E+00  0.00E+00
   267     3    2P6 3P1 6H1         (3)6( 7.0)   307085.6*     0.00E+00  0.00E+00
   268     3    2P6 3P1 6H1         (1)6( 6.0)   307085.9*     0.00E+00  0.00E+00
   269     3    2P6 3P1 6G1         (3)5( 6.0)   307099.2*     0.00E+00  0.00E+00
   270     3    2P6 3P1 6H1         (3)4( 3.0)   307125.9*     0.00E+00  0.00E+00
   271     3    2P6 3P1 6G1         (1)5( 5.0)   307126.0*     0.00E+00  0.00E+00
   272     3    2P6 3P1 6H1         (3)4( 4.0)   307126.2*     0.00E+00  0.00E+00
   273     3    2P6 3P1 6F1         (3)2( 2.0)   307191.7*     0.00E+00  0.00E+00
   274     3    2P6 3P1 6G1         (3)3( 2.0)   307201.7*     0.00E+00  0.00E+00
   275     3    2P6 3P1 6G1         (1)3( 3.0)   307224.7*     0.00E+00  0.00E+00
   276     3    2P6 3P1 6F1         (3)2( 1.0)   307284.9*     0.00E+00  0.00E+00
   277     3    2P6 3P1 6D1         (1)3( 3.0)   308226.3*     0.00E+00  0.00E+00
   278     2    2P6 3P1 7P1         (1)1( 1.0)   308662.6*     0.00E+00
   279     2    2P6 3P1 7P1         (3)2( 1.0)   308913.3*     0.00E+00
   280     2    2P6 3P1 7P1         (3)2( 2.0)   308937.1*     0.00E+00
   281     3    2P6 3P1 6D1         (1)1( 1.0)   309230.5*     0.00E+00  0.00E+00
   282     3    2P6 3P1 7P1         (3)2( 3.0)   309263.9*     0.00E+00  0.00E+00
   283     3    2P6 3P1 7P1         (3)0( 1.0)   309397.3*     0.00E+00  0.00E+00
   284     2    2P6 3P1 7P1         (3)1( 0.0)   309404.7*     0.00E+00
   285     3    2P6 3P1 7P1         (3)1( 1.0)   309697.7*     0.00E+00  0.00E+00
   286     3    2P6 3P1 7P1         (3)1( 2.0)   309709.3*     0.00E+00  0.00E+00
   287     3    2P6 3P1 7P1         (1)2( 2.0)   310111.6*     0.00E+00  0.00E+00
   288     3    2P6 3P1 7P1         (1)0( 0.0)   310947.5*     0.00E+00  0.00E+00
   289     2    2P6 3P1 7F1         (1)4( 4.0)   310999.5*     0.00E+00
   290     2    2P6 3P1 8S1         (3)1( 0.0)   311781.3*     0.00E+00
   291     2    2P6 3P1 8S1         (3)1( 1.0)   311836.5*     0.00E+00
   292     3    2P6 3P1 8S1         (3)1( 2.0)   312283.7*     0.00E+00  0.00E+00
   293     3    2P6 3P1 8S1         (1)1( 1.0)   312448.5*     0.00E+00  0.00E+00
   294     2    2P6 3P1 7D1         (3)3( 2.0)   312826.2*     0.00E+00
   295     2    2P6 3P1 7F1         (1)2( 2.0)   312846.6*     0.00E+00
   296     2    2P6 3P1 7D1         (1)2( 2.0)   313030.3*     0.00E+00
   297     2    2P6 3P1 7D1         (3)3( 3.0)   313048.5*     0.00E+00
   298     2    2P6 3P1 7D1         (3)2( 1.0)   313246.2*     0.00E+00
   299     3    2P6 3P1 7D1         (3)3( 4.0)   313370.4*     0.00E+00  0.00E+00
   300     3    2P6 3P1 7D1         (3)2( 2.0)   313398.8*     0.00E+00  0.00E+00
   301     3    2P6 3P1 7D1         (3)2( 3.0)   313519.9*     0.00E+00  0.00E+00
   302     2    2P6 3P1 7F1         (1)3( 3.0)   313557.9*     0.00E+00
   303     3    2P6 3P1 7D1         (3)1( 2.0)   313731.7*     0.00E+00  0.00E+00
   304     2    2P6 3P1 7G1         (1)4( 4.0)   313761.6*     0.00E+00
   305     2    2P6 3P1 7G1         (3)4( 3.0)   313769.2*     0.00E+00
   306     2    2P6 3P1 7G1         (3)5( 4.0)   313770.8*     0.00E+00
   307     2    2P6 3P1 7G1         (3)5( 5.0)   313780.5*     0.00E+00
   308     2    2P6 3P1 7H1         (3)5( 4.0)   313795.5*     0.00E+00
   309     2    2P6 3P1 7H1         (3)5( 5.0)   313795.7*     0.00E+00
   310     2    2P6 3P1 7H1         (3)6( 5.0)   313799.7*     0.00E+00
   311     2    2P6 3P1 7H1         (3)6( 6.0)   313800.2*     0.00E+00
   312     3    2P6 3P1 7D1         (3)1( 1.0)   313809.4*     0.00E+00  0.00E+00
   313     2    2P6 3P1 7F1         (3)4( 3.0)   313820.9*     0.00E+00
   314     3    2P6 3P1 7D1         (3)1( 0.0)   313852.5*     0.00E+00  0.00E+00
   315     3    2P6 3P1 7F1         (3)4( 4.0)   313897.4*     0.00E+00  0.00E+00
   316     3    2P6 3P1 7F1         (3)4( 5.0)   314134.1*     0.00E+00  0.00E+00
   317     3    2P6 3P1 7F1         (3)2( 3.0)   314190.1*     0.00E+00  0.00E+00
   318     3    2P6 3P1 7G1         (3)4( 4.0)   314215.8*     0.00E+00  0.00E+00
   319     3    2P6 3P1 7G1         (3)4( 5.0)   314224.2*     0.00E+00  0.00E+00
   320     3    2P6 3P1 7H1         (1)5( 5.0)   314260.5*     0.00E+00  0.00E+00
   321     3    2P6 3P1 7F1         (3)2( 2.0)   314260.5*     0.00E+00  0.00E+00
   322     3    2P6 3P1 7H1         (3)5( 6.0)   314260.9*     0.00E+00  0.00E+00
   323     3    2P6 3P1 7H1         (1)4( 4.0)   314290.1*     0.00E+00  0.00E+00
   324     3    2P6 3P1 7H1         (3)4( 5.0)   314290.4*     0.00E+00  0.00E+00
   325     3    2P6 3P1 7G1         (3)3( 4.0)   314291.9*     0.00E+00  0.00E+00
   326     3    2P6 3P1 7G1         (3)3( 3.0)   314304.3*     0.00E+00  0.00E+00
   327     3    2P6 3P1 7H1         (3)6( 7.0)   314343.6*     0.00E+00  0.00E+00
   328     3    2P6 3P1 7H1         (1)6( 6.0)   314344.0*     0.00E+00  0.00E+00
   329     3    2P6 3P1 7G1         (3)5( 6.0)   314348.1*     0.00E+00  0.00E+00
   330     3    2P6 3P1 7H1         (3)4( 4.0)   314368.9*     0.00E+00  0.00E+00
   331     3    2P6 3P1 7G1         (1)5( 5.0)   314369.0*     0.00E+00  0.00E+00
   332     3    2P6 3P1 7H1         (3)4( 3.0)   314369.1*     0.00E+00  0.00E+00
   333     3    2P6 3P1 7G1         (3)3( 2.0)   314414.1*     0.00E+00  0.00E+00
   334     3    2P6 3P1 7G1         (1)3( 3.0)   314430.9*     0.00E+00  0.00E+00
   335     3    2P6 3P1 7F1         (3)2( 1.0)   314452.9*     0.00E+00  0.00E+00
