    4   13        99.1749      4.872e-02      8.261e+09                 2p 2P1.5 -                  4d 2D1.5
    4   14        99.1713      4.385e-01      4.957e+10                 2p 2P1.5 -                  4d 2D2.5
    3   20        88.4791      8.874e-02      1.891e+10                 2p 2P0.5 -                  5d 2D1.5
    4   20        88.5481      1.775e-02      3.775e+09                 2p 2P1.5 -                  5d 2D1.5
    4   21        88.5466      1.597e-01      2.265e+10                 2p 2P1.5 -                  5d 2D2.5
    5   11       382.2980      3.228e-01      7.367e+09                 3s 2S0.5 -                  4p 2P0.5
    5   12       382.1373      6.466e-01      7.385e+09                 3s 2S0.5 -                  4p 2P1.5
    5   18       261.3427      8.059e-02      3.936e+09                 3s 2S0.5 -                  5p 2P0.5
    5   19       261.3041      1.614e-01      3.943e+09                 3s 2S0.5 -                  5p 2P1.5
   10   18       826.0552      3.624e-01      1.772e+09                 4s 2S0.5 -                  5p 2P0.5
   10   19       825.6699      7.260e-01      1.776e+09                 4s 2S0.5 -                  5p 2P1.5
    6   10       382.2695      6.450e-02      1.472e+09                 3p 2P0.5 -                  4s 2S0.5
    7   10       382.6513      1.290e-01      2.939e+09                 3p 2P1.5 -                  4s 2S0.5
    6   17       261.3315      1.486e-02      7.256e+08                 3p 2P0.5 -                  5s 2S0.5
    7   17       261.5098      2.971e-02      1.449e+09                 3p 2P1.5 -                  5s 2S0.5
    6   13       382.1176      1.237e+00      1.412e+10                 3p 2P0.5 -                  4d 2D1.5
    7   13       382.4991      2.473e-01      2.819e+09                 3p 2P1.5 -                  4d 2D1.5
    7   14       382.4457      2.226e+00      1.692e+10                 3p 2P1.5 -                  4d 2D2.5
    6   20       261.2949      2.784e-01      6.801e+09                 3p 2P0.5 -                  5d 2D1.5
    7   20       261.4733      5.568e-02      1.358e+09                 3p 2P1.5 -                  5d 2D1.5
    7   21       261.4606      5.011e-01      8.150e+09                 3p 2P1.5 -                  5d 2D2.5
   11   20       825.6290      1.219e+00      2.981e+09                 4p 2P0.5 -                  5d 2D1.5
   12   20       826.3795      2.437e-01      5.952e+08                 4p 2P1.5 -                  5d 2D1.5
   12   21       826.2532      2.193e+00      3.572e+09                 4p 2P1.5 -                  5d 2D2.5
   11   17       825.9938      1.058e-01      5.173e+08                 4p 2P0.5 -                  5s 2S0.5
   12   17       826.7450      2.116e-01      1.033e+09                 4p 2P1.5 -                  5s 2S0.5
    8   11       382.6594      3.663e-02      8.345e+08                 3d 2D1.5 -                  4p 2P0.5
    8   12       382.4984      7.328e-03      8.354e+07                 3d 2D1.5 -                  4p 2P1.5
    9   12       382.6257      6.594e-02      7.512e+08                 3d 2D2.5 -                  4p 2P1.5
    8   18       261.5115      7.366e-03      3.593e+08                 3d 2D1.5 -                  5p 2P0.5
    8   19       261.4729      1.474e-03      3.595e+07                 3d 2D1.5 -                  5p 2P1.5
    9   19       261.5324      1.326e-02      3.233e+08                 3d 2D2.5 -                  5p 2P1.5
   13   18       826.7655      9.273e-02      4.525e+08                 4d 2D1.5 -                  5p 2P0.5
   13   19       826.3795      1.855e-02      4.530e+07                 4d 2D1.5 -                  5p 2P1.5
   14   19       826.6288      1.669e-01      4.074e+08                 4d 2D2.5 -                  5p 2P1.5
   15   24       826.4376      8.076e+00      9.860e+09                 4f 2F2.5 -                  5g 2G3.5
   16   25       826.5229      1.047e+01      1.022e+10                 4f 2F3.5 -                  5g 2G4.5
    8   15       382.4450      4.072e+00      3.095e+10                 3d 2D1.5 -                  4f 2F2.5
    9   15       382.5723      2.909e-01      2.210e+09                 3d 2D2.5 -                  4f 2F2.5
    9   16       382.5459      5.817e+00      3.315e+10                 3d 2D2.5 -                  4f 2F3.5
   13   22       826.2532      3.561e+00      5.800e+09                 4d 2D1.5 -                  5f 2F2.5
   14   22       826.5024      2.544e-01      4.140e+08                 4d 2D2.5 -                  5f 2F2.5
   14   23       826.4376      5.088e+00      6.211e+09                 4d 2D2.5 -                  5f 2F3.5
qq -1
%filename: n_7.wgfa
%energy levels: Martin,W.C., Sugar,J., Musgrove,A., Dalton,G.R., 1995, 
   NIST Database for Atomic Spectroscopy, Version 1.0, NIST Standard Reference Database 61
%A values: Parpia, F.A., Johnson, W.R., 1982, Phys.Rev.A, 26, 1142
%oscillator strengths: Wiese, W.L., Smith, M.W., Glennon, B.M., 1966, Atomic Transition Probabilities, NSRDS-NBS-4.
%comment: Wiese's oscillator strengths are hydrogenic
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%  
% Ken Dere - 1998
 -1







p
qq
  7  7  1  2  2 0.000e+00 3.677e+01 4.000e-01 1.341e-02 1.396e-02 1.369e-02 1.357e-02 1.348e-02
  7  7  1  3  1 2.772e-01 3.677e+01 1.300e+00 1.696e-02 1.968e-02 2.028e-02 2.452e-02 3.018e-02
  7  7  1  4  1 5.552e-01 3.678e+01 1.300e+00 3.399e-02 3.940e-02 4.063e-02 4.912e-02 6.043e-02
  7  7  1  5  2 0.000e+00 4.358e+01 4.000e-01 3.852e-03 3.237e-03 2.995e-03 2.888e-03 2.832e-03
  7  7  1  6  1 5.268e-02 4.358e+01 1.400e+00 4.362e-03 4.228e-03 4.380e-03 4.637e-03 4.833e-03
  7  7  1  7  1 1.055e-01 4.358e+01 1.400e+00 8.701e-03 8.483e-03 8.699e-03 9.223e-03 9.679e-03
  7  7  1  8  2 0.000e+00 4.358e+01 4.000e-01 1.868e-03 1.222e-03 9.397e-04 8.149e-04 7.446e-04
  7  7  1  9  2 0.000e+00 4.358e+01 4.000e-01 2.830e-03 1.825e-03 1.400e-03 1.214e-03 1.118e-03
  7  7  1 10  2 0.000e+00 4.596e+01 5.000e-01 1.739e-03 1.328e-03 1.197e-03 1.140e-03 1.115e-03
  7  7  1 11  1 1.931e-02 4.596e+01 1.400e+00 1.671e-03 1.670e-03 1.669e-03 1.675e-03 1.681e-03
  7  7  1 12  1 3.867e-02 4.596e+01 1.400e+00 3.348e-03 3.345e-03 3.343e-03 3.355e-03 3.366e-03
  7  7  1 13  2 0.000e+00 4.596e+01 4.000e-01 9.013e-04 5.762e-04 4.520e-04 3.936e-04 3.634e-04
  7  7  1 14  2 0.000e+00 4.596e+01 4.000e-01 1.349e-03 8.662e-04 6.672e-04 5.753e-04 5.273e-04
  7  7  1 15  2 0.000e+00 4.596e+01 3.000e-01 3.507e-04 1.397e-04 6.594e-05 3.617e-05 2.068e-05
  7  7  1 16  2 0.000e+00 4.596e+01 3.000e-01 4.666e-04 1.864e-04 8.737e-05 4.689e-05 2.540e-05
  7  7  1 17  2 0.000e+00 4.707e+01 4.000e-01 1.052e-03 7.827e-04 6.608e-04 6.047e-04 5.739e-04
  7  7  1 18  1 9.284e-03 4.707e+01 1.400e+00 8.837e-04 8.646e-04 8.248e-04 8.027e-04 7.889e-04
  7  7  1 19  1 1.860e-02 4.707e+01 1.400e+00 1.769e-03 1.726e-03 1.651e-03 1.608e-03 1.581e-03
  7  7  1 20  2 0.000e+00 4.707e+01 4.000e-01 4.300e-04 2.932e-04 2.309e-04 2.025e-04 1.869e-04
  7  7  1 21  2 0.000e+00 4.707e+01 4.000e-01 6.453e-04 4.397e-04 3.454e-04 3.023e-04 2.787e-04
  7  7  1 22  2 0.000e+00 4.707e+01 4.000e-01 6.858e-05 3.533e-05 2.263e-05 1.702e-05 1.411e-05
  7  7  1 23  2 0.000e+00 4.707e+01 4.000e-01 9.019e-05 4.702e-05 2.938e-05 2.143e-05 1.722e-05
  7  7  1 24  2 0.000e+00 4.707e+01 3.000e-01 6.878e-06 3.095e-06 1.476e-06 7.990e-07 4.045e-07
  7  7  1 25  2 0.000e+00 4.707e+01 3.000e-01 7.659e-06 3.736e-06 2.076e-06 1.388e-06 9.959e-07
  7  7  2  5  2 0.000e+00 6.811e+00 5.000e-01 1.217e-01 1.342e-01 1.439e-01 1.578e-01 1.713e-01
  7  7  2  6  1 2.896e-01 6.811e+00 1.400e+00 7.453e-02 6.821e-02 7.119e-02 8.697e-02 1.701e-01
  7  7  2  7  1 5.802e-01 6.814e+00 1.400e+00 1.494e-01 1.366e-01 1.426e-01 1.743e-01 3.406e-01
  7  7  2  8  2 0.000e+00 6.814e+00 5.000e-01 1.171e-01 1.310e-01 1.394e-01 1.651e-01 1.895e-01
  7  7  2  9  2 0.000e+00 6.814e+00 4.000e-01 1.713e-01 1.949e-01 2.039e-01 2.405e-01 2.816e-01
  7  7  2 10  2 0.000e+00 9.195e+00 4.000e-01 3.118e-02 2.960e-02 2.957e-02 3.164e-02 3.395e-02
  7  7  2 11  1 6.846e-02 9.195e+00 1.400e+00 2.814e-02 2.062e-02 1.935e-02 2.004e-02 2.976e-02
  7  7  2 12  1 1.371e-01 9.196e+00 1.400e+00 5.612e-02 4.136e-02 3.865e-02 4.042e-02 5.964e-02
  7  7  2 13  2 0.000e+00 9.196e+00 4.000e-01 3.938e-02 3.157e-02 2.803e-02 2.744e-02 2.732e-02
  7  7  2 14  2 0.000e+00 9.196e+00 4.000e-01 5.912e-02 4.734e-02 4.206e-02 4.116e-02 4.098e-02
  7  7  2 15  2 0.000e+00 9.196e+00 4.000e-01 3.321e-02 2.491e-02 2.061e-02 1.870e-02 1.759e-02
  7  7  2 16  2 0.000e+00 9.197e+00 4.000e-01 4.420e-02 3.316e-02 2.742e-02 2.488e-02 2.341e-02
  7  7  2 17  2 0.000e+00 1.030e+01 4.000e-01 1.259e-02 1.239e-02 1.263e-02 1.319e-02 1.360e-02
  7  7  2 18  1 2.793e-02 1.030e+01 1.400e+00 1.158e-02 9.790e-03 9.063e-03 8.911e-03 1.084e-02
  7  7  2 19  1 5.593e-02 1.030e+01 1.400e+00 2.314e-02 1.962e-02 1.813e-02 1.780e-02 2.170e-02
  7  7  2 20  2 0.000e+00 1.030e+01 5.000e-01 1.334e-02 1.205e-02 1.112e-02 1.050e-02 1.010e-02
  7  7  2 21  2 0.000e+00 1.030e+01 5.000e-01 1.999e-02 1.807e-02 1.668e-02 1.576e-02 1.514e-02
  7  7  2 22  2 0.000e+00 1.030e+01 5.000e-01 1.188e-02 1.057e-02 9.616e-03 9.095e-03 8.759e-03
  7  7  2 23  2 0.000e+00 1.030e+01 5.000e-01 1.571e-02 1.408e-02 1.277e-02 1.203e-02 1.155e-02
  7  7  2 24  2 0.000e+00 1.030e+01 4.000e-01 2.458e-03 1.859e-03 1.454e-03 1.132e-03 9.074e-04
  7  7  2 25  2 0.000e+00 1.030e+01 4.000e-01 3.081e-03 2.327e-03 1.822e-03 1.417e-03 1.135e-03
qq -1
%filename: n_7.splups
%oscillator strengths: Wiese, W.L., Smith, M.W., Glennon, B.M., 1966, Atomic Transition Probabilities, NSRDS-NBS-4
%collision strengths: interpolation of R-matrix calculations of Aggarwal and Kingston
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
%  K.P. Dere - Aug 1998
 -1
    1                  1s    1    0  s    2               0.000               0.000
    2                  2s    2    0  s    2         4034807.250               0.000
    3                  2p    2    1  p    6         4035348.583               0.000
    4                  3s    3    0  s    2         4782277.500               0.000
    5                  3p    3    1  p    6         4782438.000               0.000
    6                  3d    3    2  d   10         4782576.700               0.000
    7                  4s    4    0  s    2         5043860.000               0.000
    8                  4p    4    1  p    6         5043927.333               0.000
    9                  4d    4    2  d   10         5043985.900               0.000
   10                  4f    4    3  f   14         5044011.071               0.000
   11                  5s    5    0  s    2         5164920.500               0.000
   12                  5p    5    1  p    6         5164955.167               0.000
   13                  5d    5    2  d   10         5164985.100               0.000
   14                  5f    5    3  f   14         5164997.929               0.000
   15                  5g    5    4  g   18         5165005.056               0.000
   16                  6s    6    0  s    2         5230676.000               0.000
   17                  6p    6    1  p    6         5230695.667               0.000
   18                  6d    6    2  d   10         5230713.100               0.000
   19                  6f    6    3  f   14         5230720.643               0.000
   20                  6g    6    4  g   18         5230724.667               0.000
   21                  6h    6    5  h   22         5230727.364               0.000
 -1
%filename: n_7.fblvl
%energy levels: NIST Atomic Spectra Database Version 2.0
%comment: free-bound data file developed from .elvlc file
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration 
%
% Ken Dere - Jul 17 2002
 -1
