SEQ='SI'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 114452481.1   NPRNTI= 5   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   283       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.91E-36  1.57E-26  1.22E-21  9.34E-19  5.89E-18
             9.11E-18  5.64E-18  2.69E-18  1.11E-18  3.06E-19  1.12E-19  4.01E-20  1.02E-20  3.63E-21
   284       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-35  1.65E-26  1.14E-21  8.89E-19  5.75E-18
             9.04E-18  5.65E-18  2.71E-18  1.11E-18  3.09E-19  1.12E-19  4.04E-20  1.03E-20  3.66E-21
   285       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.63E-35  1.86E-26  1.01E-21  6.08E-19  3.53E-18
             5.28E-18  3.22E-18  1.53E-18  6.26E-19  1.73E-19  6.31E-20  2.26E-20  5.78E-21  2.05E-21
   286       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-35  1.12E-25  8.11E-21  8.35E-18  7.28E-17
             1.38E-16  9.77E-17  4.89E-17  2.06E-17  5.77E-18  2.11E-18  7.60E-19  1.94E-19  6.90E-20
   287       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-35  1.77E-25  1.28E-20  1.35E-17  1.18E-16
             2.22E-16  1.56E-16  7.80E-17  3.28E-17  9.20E-18  3.37E-18  1.21E-18  3.10E-19  1.10E-19
   288       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.45E-36  6.05E-26  4.28E-21  3.38E-18  2.48E-17
             4.30E-17  2.89E-17  1.42E-17  5.92E-18  1.65E-18  6.05E-19  2.17E-19  5.56E-20  1.97E-20
   289       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.21E-36  7.97E-26  6.33E-21  9.47E-18  8.93E-17
             1.71E-16  1.21E-16  6.05E-17  2.54E-17  7.13E-18  2.61E-18  9.39E-19  2.40E-19  8.52E-20
   290       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.88E-37  9.80E-27  7.11E-22  5.41E-19  3.61E-18
             5.84E-18  3.73E-18  1.80E-18  7.44E-19  2.07E-19  7.54E-20  2.71E-20  6.91E-21  2.45E-21
   291       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.28E-36  5.86E-26  4.08E-21  2.83E-18  1.91E-17
             3.15E-17  2.05E-17  9.99E-18  4.15E-18  1.15E-18  4.22E-19  1.51E-19  3.87E-20  1.37E-20
   292       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.45E-36  9.39E-26  6.64E-21  5.54E-18  4.38E-17
             7.99E-17  5.56E-17  2.77E-17  1.16E-17  3.26E-18  1.19E-18  4.28E-19  1.10E-19  3.89E-20
   293       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.93E-36  9.86E-26  7.10E-21  7.62E-18  6.83E-17
             1.31E-16  9.34E-17  4.68E-17  1.97E-17  5.54E-18  2.03E-18  7.30E-19  1.87E-19  6.62E-20
   294       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.19E-36  4.62E-27  2.71E-22  1.53E-19  8.48E-19
             1.24E-18  7.42E-19  3.51E-19  1.43E-19  3.96E-20  1.44E-20  5.17E-21  1.32E-21  4.68E-22
   295       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.07E-36  4.50E-26  3.20E-21  2.78E-18  2.22E-17
             4.04E-17  2.80E-17  1.39E-17  5.85E-18  1.64E-18  6.00E-19  2.16E-19  5.51E-20  1.96E-20
   296       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.81E-35  1.99E-25  1.32E-20  1.07E-17  9.05E-17
             1.72E-16  1.23E-16  6.15E-17  2.59E-17  7.28E-18  2.67E-18  9.60E-19  2.45E-19  8.70E-20
   297       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.20E-36  7.95E-26  5.57E-21  4.66E-18  3.75E-17
             6.92E-17  4.86E-17  2.42E-17  1.02E-17  2.86E-18  1.05E-18  3.76E-19  9.62E-20  3.41E-20
   298       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.00E-36  1.16E-25  8.58E-21  7.68E-18  6.35E-17
             1.17E-16  8.15E-17  4.05E-17  1.70E-17  4.76E-18  1.74E-18  6.26E-19  1.60E-19  5.67E-20
   299       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-33  5.83E-25  2.85E-20  1.52E-17  8.16E-17
             1.17E-16  6.98E-17  3.29E-17  1.34E-17  3.71E-18  1.35E-18  4.84E-19  1.24E-19  4.38E-20
   300       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.21E-35  1.33E-25  8.96E-21  6.89E-18  5.55E-17
             1.03E-16  7.29E-17  3.64E-17  1.53E-17  4.30E-18  1.57E-18  5.67E-19  1.45E-19  5.14E-20
   301       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.14E-36  7.90E-26  5.87E-21  5.07E-18  4.18E-17
             7.80E-17  5.49E-17  2.74E-17  1.15E-17  3.23E-18  1.18E-18  4.26E-19  1.09E-19  3.86E-20
   302       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.72E-36  3.74E-26  2.70E-21  1.54E-18  1.02E-17
             1.75E-17  1.19E-17  5.91E-18  2.47E-18  6.93E-19  2.53E-19  9.11E-20  2.33E-20  8.26E-21
   303       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.39E-36  1.21E-25  9.28E-21  9.51E-18  8.15E-17
             1.52E-16  1.06E-16  5.26E-17  2.21E-17  6.19E-18  2.27E-18  8.15E-19  2.08E-19  7.39E-20
   304       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.39E-36  1.08E-25  7.60E-21  4.44E-18  2.92E-17
             4.93E-17  3.29E-17  1.62E-17  6.75E-18  1.89E-18  6.90E-19  2.48E-19  6.34E-20  2.25E-20
   305       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.79E-35  5.25E-25  3.69E-20  1.48E-17  6.62E-17
             8.77E-17  5.05E-17  2.36E-17  9.62E-18  2.65E-18  9.64E-19  3.46E-19  8.83E-20  3.13E-20
   306       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-33  5.80E-25  2.73E-20  1.74E-17  1.03E-16
             1.56E-16  9.52E-17  4.53E-17  1.86E-17  5.14E-18  1.87E-18  6.72E-19  1.71E-19  6.08E-20
   307       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.26E-35  3.21E-25  2.28E-20  9.00E-18  3.82E-17
             4.79E-17  2.63E-17  1.21E-17  4.86E-18  1.33E-18  4.83E-19  1.73E-19  4.41E-20  1.56E-20
   308       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-35  2.78E-25  1.97E-20  7.72E-18  3.26E-17
             4.08E-17  2.24E-17  1.03E-17  4.15E-18  1.14E-18  4.13E-19  1.48E-19  3.77E-20  1.34E-20
   309       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-35  1.88E-25  1.34E-20  5.31E-18  2.27E-17
             2.88E-17  1.59E-17  7.32E-18  2.96E-18  8.10E-19  2.94E-19  1.05E-19  2.69E-20  9.53E-21
   310       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.03E-35  4.29E-25  3.04E-20  1.18E-17  4.95E-17
             6.13E-17  3.33E-17  1.52E-17  6.13E-18  1.68E-18  6.08E-19  2.18E-19  5.55E-20  1.97E-20
   311       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.42E-36  3.45E-26  2.45E-21  9.55E-19  3.98E-18
             4.93E-18  2.67E-18  1.22E-18  4.92E-19  1.35E-19  4.88E-20  1.75E-20  4.46E-21  1.58E-21
   312       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.37E-35  4.70E-25  3.32E-20  1.34E-17  5.88E-17
             7.56E-17  4.22E-17  1.95E-17  7.89E-18  2.16E-18  7.86E-19  2.82E-19  7.19E-20  2.55E-20
   313       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.88E-36  1.12E-25  7.99E-21  3.10E-18  1.28E-17
             1.56E-17  8.34E-18  3.79E-18  1.52E-18  4.15E-19  1.50E-19  5.38E-20  1.37E-20  4.86E-21
   314       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-36  2.79E-26  1.99E-21  7.89E-19  3.38E-18
             4.30E-18  2.39E-18  1.10E-18  4.45E-19  1.22E-19  4.43E-20  1.59E-20  4.05E-21  1.44E-21
   315       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.39E-36  1.05E-25  7.49E-21  2.90E-18  1.20E-17
             1.47E-17  7.88E-18  3.59E-18  1.44E-18  3.93E-19  1.43E-19  5.10E-20  1.30E-20  4.61E-21
   316       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.11E-35  5.67E-25  3.97E-20  1.58E-17  6.86E-17
             8.85E-17  4.98E-17  2.31E-17  9.38E-18  2.58E-18  9.36E-19  3.36E-19  8.56E-20  3.04E-20
   317       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.05E-35  5.56E-25  3.88E-20  1.51E-17  6.41E-17
             8.14E-17  4.52E-17  2.09E-17  8.45E-18  2.32E-18  8.43E-19  3.02E-19  7.70E-20  2.73E-20
   318       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.74E-34  2.66E-25  1.11E-20  1.06E-17  7.28E-17
             1.17E-16  7.39E-17  3.55E-17  1.46E-17  4.06E-18  1.48E-18  5.31E-19  1.36E-19  4.81E-20
   319       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.49E-36  7.07E-26  5.14E-21  3.50E-18  2.50E-17
             4.41E-17  3.02E-17  1.50E-17  6.27E-18  1.76E-18  6.43E-19  2.31E-19  5.91E-20  2.10E-20
   320       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-35  1.98E-25  1.38E-20  7.35E-18  4.63E-17
             7.76E-17  5.19E-17  2.55E-17  1.07E-17  2.98E-18  1.09E-18  3.92E-19  1.00E-19  3.55E-20
   321       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.96E-36  8.95E-26  6.59E-21  5.82E-18  4.92E-17
             9.26E-17  6.54E-17  3.27E-17  1.37E-17  3.86E-18  1.41E-18  5.08E-19  1.30E-19  4.61E-20
   322       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.90E-35  9.61E-25  6.76E-20  2.65E-17  1.12E-16
             1.41E-16  7.77E-17  3.57E-17  1.44E-17  3.95E-18  1.43E-18  5.14E-19  1.31E-19  4.65E-20
   323       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-35  1.37E-25  9.43E-21  4.72E-18  2.84E-17
             4.66E-17  3.09E-17  1.52E-17  6.33E-18  1.77E-18  6.46E-19  2.32E-19  5.94E-20  2.11E-20
   324       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.38E-36  1.08E-25  7.35E-21  3.24E-18  1.68E-17
             2.50E-17  1.56E-17  7.53E-18  3.11E-18  8.64E-19  3.15E-19  1.13E-19  2.89E-20  1.03E-20
   325       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.12E-36  5.29E-26  3.58E-21  1.44E-18  6.78E-18
             9.44E-18  5.65E-18  2.69E-18  1.10E-18  3.05E-19  1.11E-19  3.99E-20  1.02E-20  3.61E-21
   326       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.91E-35  5.45E-25  3.84E-20  1.52E-17  6.52E-17
             8.27E-17  4.58E-17  2.11E-17  8.52E-18  2.34E-18  8.48E-19  3.04E-19  7.75E-20  2.75E-20
   327       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.24E-36  8.58E-26  6.07E-21  2.61E-18  1.24E-17
             1.72E-17  1.01E-17  4.79E-18  1.96E-18  5.41E-19  1.97E-19  7.07E-20  1.80E-20  6.40E-21
   328       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.46E-37  8.89E-27  6.89E-22  4.64E-19  2.91E-18
             4.59E-18  2.90E-18  1.40E-18  5.78E-19  1.60E-19  5.85E-20  2.10E-20  5.37E-21  1.90E-21
   329       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.95E-35  8.27E-25  5.83E-20  2.30E-17  9.83E-17
             1.24E-16  6.79E-17  3.12E-17  1.26E-17  3.44E-18  1.25E-18  4.47E-19  1.14E-19  4.04E-20
   330       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.48E-35  1.18E-24  8.28E-20  3.23E-17  1.36E-16
             1.69E-16  9.26E-17  4.25E-17  1.71E-17  4.68E-18  1.70E-18  6.09E-19  1.55E-19  5.50E-20
   331       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.56E-36  3.38E-26  4.15E-21  7.46E-18  6.25E-17
             1.11E-16  7.53E-17  3.70E-17  1.55E-17  4.32E-18  1.58E-18  5.67E-19  1.45E-19  5.14E-20
   332       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-35  2.15E-25  1.53E-20  5.96E-18  2.49E-17
             3.08E-17  1.67E-17  7.64E-18  3.07E-18  8.41E-19  3.05E-19  1.09E-19  2.79E-20  9.88E-21
   333       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.15E-35  4.46E-25  3.16E-20  1.22E-17  5.06E-17
             6.19E-17  3.32E-17  1.51E-17  6.07E-18  1.66E-18  6.01E-19  2.15E-19  5.49E-20  1.94E-20
   334       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.35E-36  3.36E-26  2.39E-21  9.37E-19  3.93E-18
             4.88E-18  2.65E-18  1.21E-18  4.88E-19  1.33E-19  4.84E-20  1.73E-20  4.42E-21  1.57E-21
   335       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.62E-36  1.23E-25  8.74E-21  3.38E-18  1.39E-17
             1.69E-17  8.97E-18  4.07E-18  1.63E-18  4.45E-19  1.61E-19  5.77E-20  1.47E-20  5.21E-21
   336       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.36E-35  3.34E-25  2.37E-20  9.36E-18  3.95E-17
             4.89E-17  2.65E-17  1.21E-17  4.86E-18  1.33E-18  4.82E-19  1.72E-19  4.40E-20  1.56E-20
   337       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.02E-35  1.44E-25  1.03E-20  4.07E-18  1.72E-17
             2.15E-17  1.17E-17  5.35E-18  2.15E-18  5.89E-19  2.14E-19  7.66E-20  1.95E-20  6.92E-21
   338       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-36  1.58E-26  1.12E-21  4.43E-19  1.87E-18
             2.33E-18  1.27E-18  5.81E-19  2.34E-19  6.40E-20  2.32E-20  8.32E-21  2.12E-21  7.52E-22
   339       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.82E-36  8.30E-26  5.90E-21  2.30E-18  9.48E-18
             1.15E-17  6.16E-18  2.80E-18  1.12E-18  3.06E-19  1.11E-19  3.97E-20  1.01E-20  3.59E-21
   340       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.10E-36  2.71E-26  1.98E-21  1.50E-18  1.17E-17
             2.15E-17  1.50E-17  7.50E-18  3.15E-18  8.85E-19  3.24E-19  1.17E-19  2.98E-20  1.06E-20
   341       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.52E-36  6.45E-26  4.58E-21  1.77E-18  7.32E-18
             8.94E-18  4.80E-18  2.19E-18  8.77E-19  2.40E-19  8.69E-20  3.11E-20  7.93E-21  2.81E-21
   342       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-35  1.82E-25  1.29E-20  4.98E-18  2.04E-17
             2.46E-17  1.31E-17  5.93E-18  2.37E-18  6.47E-19  2.34E-19  8.39E-20  2.14E-20  7.58E-21
   343       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.37E-35  6.19E-25  4.38E-20  1.69E-17  6.94E-17
             8.46E-17  4.53E-17  2.06E-17  8.27E-18  2.26E-18  8.18E-19  2.93E-19  7.47E-20  2.65E-20
   344       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-37  1.97E-27  1.41E-22  5.60E-20  2.38E-19
             2.97E-19  1.62E-19  7.40E-20  2.98E-20  8.13E-21  2.95E-21  1.06E-21  2.69E-22  9.55E-23
   345       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.28E-36  4.68E-26  3.34E-21  1.31E-18  5.49E-18
             6.74E-18  3.62E-18  1.65E-18  6.60E-19  1.80E-19  6.53E-20  2.34E-20  5.96E-21  2.11E-21
   346       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.33E-35  3.31E-25  2.35E-20  9.12E-18  3.80E-17
             4.70E-17  2.55E-17  1.17E-17  4.69E-18  1.28E-18  4.66E-19  1.67E-19  4.25E-20  1.51E-20
   347       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.46E-36  7.72E-26  5.48E-21  2.14E-18  8.88E-18
             1.09E-17  5.81E-18  2.64E-18  1.06E-18  2.88E-19  1.04E-19  3.74E-20  9.54E-21  3.38E-21
   348       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.57E-35  2.23E-25  1.59E-20  6.30E-18  2.67E-17
             3.31E-17  1.79E-17  8.19E-18  3.29E-18  8.99E-19  3.26E-19  1.17E-19  2.98E-20  1.05E-20
   349       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.82E-35  6.73E-25  4.77E-20  1.92E-17  8.34E-17
             1.06E-16  5.82E-17  2.67E-17  1.08E-17  2.95E-18  1.07E-18  3.84E-19  9.78E-20  3.47E-20
   350       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-34  1.52E-25  6.26E-21  3.57E-18  2.06E-17
             3.08E-17  1.88E-17  8.91E-18  3.65E-18  1.01E-18  3.68E-19  1.32E-19  3.37E-20  1.20E-20
   351       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.90E-34  3.74E-25  1.61E-20  9.59E-18  5.59E-17
             8.40E-17  5.13E-17  2.44E-17  1.00E-17  2.77E-18  1.01E-18  3.62E-19  9.23E-20  3.27E-20
   352       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.24E-34  3.46E-25  1.60E-20  9.88E-18  5.72E-17
             8.55E-17  5.21E-17  2.47E-17  1.01E-17  2.80E-18  1.02E-18  3.66E-19  9.34E-20  3.31E-20

                                                                                     --------------------------
                                                                                     PRTF= 1  LVLPRT= (2P  0.5)
   ILREP
   -----
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.73E-46  9.27E-28  4.17E-21  7.17E-18  3.84E-16  9.28E-16
             9.05E-16  4.31E-16  1.89E-16  7.45E-17  2.01E-17  7.28E-18  2.60E-18  6.62E-19  2.35E-19
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.59E-28  5.37E-21  8.07E-18  3.34E-16  7.15E-16
             6.54E-16  3.00E-16  1.30E-16  5.09E-17  1.37E-17  4.94E-18  1.77E-18  4.50E-19  1.59E-19
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.32E-28  8.76E-21  2.45E-17  1.71E-15  4.55E-15
             4.61E-15  2.23E-15  9.80E-16  3.87E-16  1.04E-16  3.77E-17  1.35E-17  3.44E-18  1.22E-18
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.38E-30  8.03E-22  4.92E-18  5.88E-16  2.00E-15
             2.35E-15  1.26E-15  5.74E-16  2.30E-16  6.30E-17  2.28E-17  8.18E-18  2.09E-18  7.39E-19
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.34E-31  4.71E-23  4.46E-19  9.33E-17  4.19E-16
             5.69E-16  3.30E-16  1.55E-16  6.30E-17  1.73E-17  6.31E-18  2.26E-18  5.77E-19  2.05E-19
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.76E-31  5.16E-23  5.53E-19  9.51E-17  3.72E-16
             4.69E-16  2.61E-16  1.21E-16  4.88E-17  1.34E-17  4.87E-18  1.74E-18  4.45E-19  1.58E-19
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.70E-31  1.00E-22  9.92E-19  1.24E-16  3.66E-16
             3.84E-16  1.89E-16  8.35E-17  3.31E-17  8.95E-18  3.24E-18  1.16E-18  2.95E-19  1.04E-19
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.95E-31  1.44E-22  2.05E-18  4.42E-16  1.79E-15
             2.25E-15  1.23E-15  5.65E-16  2.27E-16  6.22E-17  2.26E-17  8.09E-18  2.06E-18  7.31E-19
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-33  1.98E-24  6.03E-20  6.20E-17  4.95E-16
             8.75E-16  5.90E-16  2.90E-16  1.21E-16  3.37E-17  1.23E-17  4.43E-18  1.13E-18  4.02E-19
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.40E-33  1.37E-23  3.39E-19  9.18E-17  4.35E-16
             6.23E-16  3.78E-16  1.80E-16  7.41E-17  2.05E-17  7.48E-18  2.68E-18  6.85E-19  2.43E-19
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.84E-33  1.36E-23  3.65E-19  8.81E-17  3.45E-16
             4.30E-16  2.38E-16  1.10E-16  4.45E-17  1.22E-17  4.43E-18  1.59E-18  4.05E-19  1.44E-19
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.61E-33  5.42E-24  1.48E-19  3.36E-17  1.21E-16
             1.42E-16  7.54E-17  3.43E-17  1.38E-17  3.76E-18  1.36E-18  4.88E-19  1.24E-19  4.41E-20
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.54E-33  1.30E-23  3.47E-19  7.73E-17  2.73E-16
             3.11E-16  1.61E-16  7.22E-17  2.88E-17  7.83E-18  2.83E-18  1.01E-18  2.58E-19  9.16E-20
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.52E-33  1.55E-23  5.39E-19  2.13E-16  1.07E-15
             1.50E-15  8.73E-16  4.09E-16  1.66E-16  4.58E-17  1.66E-17  5.97E-18  1.52E-18  5.40E-19
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.28E-34  1.04E-24  5.51E-20  6.16E-17  5.19E-16
             9.46E-16  6.50E-16  3.22E-16  1.35E-16  3.77E-17  1.38E-17  4.96E-18  1.27E-18  4.49E-19
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.96E-34  4.57E-24  2.09E-19  7.54E-17  3.85E-16
             5.76E-16  3.61E-16  1.74E-16  7.20E-17  2.00E-17  7.30E-18  2.62E-18  6.69E-19  2.37E-19
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.98E-34  5.15E-24  2.47E-19  7.99E-17  3.31E-16
             4.21E-16  2.35E-16  1.09E-16  4.42E-17  1.21E-17  4.41E-18  1.58E-18  4.03E-19  1.43E-19
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.42E-34  2.27E-24  1.10E-19  3.45E-17  1.36E-16
             1.64E-16  8.80E-17  4.02E-17  1.61E-17  4.41E-18  1.60E-18  5.73E-19  1.46E-19  5.18E-20
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.79E-35  4.55E-25  2.22E-20  6.89E-18  2.67E-17
             3.19E-17  1.70E-17  7.74E-18  3.11E-18  8.48E-19  3.08E-19  1.10E-19  2.81E-20  9.95E-21
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.21E-34  4.05E-24  1.95E-19  6.01E-17  2.30E-16
             2.70E-16  1.41E-16  6.37E-17  2.54E-17  6.92E-18  2.51E-18  8.97E-19  2.29E-19  8.10E-20
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.77E-34  7.10E-24  3.90E-19  1.50E-16  6.80E-16
             8.94E-16  5.05E-16  2.34E-16  9.47E-17  2.60E-17  9.44E-18  3.38E-18  8.63E-19  3.06E-19
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.87E-35  4.29E-25  3.15E-20  3.47E-17  3.05E-16
             5.74E-16  4.04E-16  2.02E-16  8.47E-17  2.38E-17  8.70E-18  3.13E-18  8.00E-19  2.84E-19
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.29E-35  4.23E-25  3.13E-20  2.67E-17  2.16E-16
             3.96E-16  2.75E-16  1.37E-16  5.73E-17  1.61E-17  5.88E-18  2.11E-18  5.40E-19  1.92E-19
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-34  1.60E-24  1.13E-19  4.55E-17  2.04E-16
             2.69E-16  1.54E-16  7.22E-17  2.94E-17  8.08E-18  2.94E-18  1.05E-18  2.69E-19  9.54E-20
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.58E-35  1.22E-24  8.63E-20  3.39E-17  1.43E-16
             1.79E-16  9.79E-17  4.49E-17  1.81E-17  4.95E-18  1.80E-18  6.44E-19  1.64E-19  5.82E-20
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-35  2.80E-25  1.99E-20  7.75E-18  3.22E-17
             3.95E-17  2.13E-17  9.70E-18  3.90E-18  1.06E-18  3.86E-19  1.38E-19  3.52E-20  1.25E-20
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-34  1.42E-24  9.99E-20  3.88E-17  1.60E-16
             1.96E-16  1.05E-16  4.75E-17  1.90E-17  5.20E-18  1.88E-18  6.74E-19  1.72E-19  6.09E-20
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-34  3.59E-24  2.78E-19  1.30E-16  6.29E-16
             8.51E-16  4.89E-16  2.28E-16  9.24E-17  2.54E-17  9.23E-18  3.31E-18  8.44E-19  2.99E-19

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.73E-46  9.27E-28  4.17E-21  7.17E-18  3.84E-16  9.28E-16
             9.05E-16  4.31E-16  1.89E-16  7.45E-17  2.01E-17  7.28E-18  2.60E-18  6.62E-19  2.35E-19
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-27  1.50E-20  3.84E-17  2.82E-15  8.06E-15
             8.66E-15  4.38E-15  1.96E-15  7.80E-16  2.12E-16  7.67E-17  2.74E-17  6.99E-18  2.48E-18
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.85E-31  2.79E-22  3.96E-18  8.41E-16  3.56E-15
             4.70E-15  2.70E-15  1.26E-15  5.14E-16  1.41E-16  5.14E-17  1.84E-17  4.70E-18  1.67E-18
