 20  9  4  6  2 5.290e-02 1.716e+00 9.000e+00 4.215e-01 4.458e-01 4.798e-01 5.364e-01 6.706e-01
 20  9  4  7  2 0.000e+00 1.750e+00 9.000e+00 1.621e-02 1.130e-02 7.173e-03 3.836e-03 5.981e-06
 20  9  4  8  1 4.680e-01 1.767e+00 3.300e+00 2.102e+00 1.832e+00 1.528e+00 1.255e+00 1.059e+00
 20  9  4  9  1 1.370e+00 1.800e+00 5.000e+00 5.713e+00 4.561e+00 3.831e+00 3.347e+00 3.044e+00
 20  9  4 10  1 2.450e-02 2.407e+00 3.600e+00 1.534e-01 1.130e-01 7.990e-02 5.580e-02 4.071e-02
 20  9  4 11  1 3.670e-01 2.408e+00 4.000e+00 1.095e+00 9.025e-01 7.568e-01 6.688e-01 6.096e-01
 20  9  4 12  1 2.060e+00 2.410e+00 4.900e+00 4.998e+00 4.115e+00 3.713e+00 3.545e+00 3.419e+00
 20  9  4 13  2 0.000e+00 2.287e+00 8.000e+00 1.572e-02 1.025e-02 6.149e-03 2.949e-03 0.000e+00
 20  9  4 14  2 9.020e-05 2.914e+00 4.000e+00 8.551e-02 6.224e-02 3.983e-02 2.056e-02 1.540e-05
 20  9  4 15  1 4.180e-01 5.583e+00 1.600e+00 6.160e-02 8.263e-02 1.080e-01 1.734e-01 2.993e-01
 20  9  4 16  2 0.000e+00 5.710e+00 1.500e+00 3.396e-02 2.355e-02 1.362e-02 6.281e-03 0.000e+00
 20  9  5  6  1 3.430e-01 1.110e+00 6.000e+00 2.610e+00 2.091e+00 1.813e+00 1.590e+00 1.236e+00
 20  9  5  7  2 3.360e-04 1.143e+00 2.000e+01 4.197e-02 2.150e-02 1.044e-02 5.185e-03 4.509e-04
 20  9  5  8  2 3.660e-05 1.161e+00 1.400e+01 6.824e-02 4.572e-02 2.724e-02 1.374e-02 9.855e-06
 20  9  5  9  2 1.540e-02 1.194e+00 1.600e+01 2.504e-01 2.535e-01 2.649e-01 2.915e-01 3.483e-01
 20  9  5 10  2 5.920e-05 1.801e+00 8.000e+00 6.180e-02 4.363e-02 2.749e-02 1.416e-02 1.796e-05
 20  9  5 11  2 4.850e-05 1.802e+00 8.000e+00 1.020e-01 7.189e-02 4.518e-02 2.307e-02 2.403e-05
 20  9  5 12  2 0.000e+00 1.804e+00 8.000e+00 1.384e-01 9.700e-02 6.032e-02 3.012e-02 8.165e-06
 20  9  5 13  1 4.340e-01 1.681e+00 5.000e+00 2.000e+00 1.600e+00 1.342e+00 1.159e+00 1.033e+00
