SEQ='NE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  28083692.7   NPRNTI= 2   NPRNTF= 2
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 1.5)        0.0 
     2          2S2 2P5             (2)1( 0.5)      813.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  28232121.9   NLVL= 300
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   131     2    2S2 2P5 6P1         (1)2( 2.0)   145303.1 
   132     2    2S2 2P5 6P1         (3)1( 1.0)   145338.4 
   133     1    2S2 2P5 6D1         (3)1( 0.0)   145363.5 
   134     1    2S2 2P5 6D1         (3)1( 1.0)   145365.1 
   135     1    2S2 2P5 6D1         (3)3( 4.0)   145370.1 
   136     1    2S2 2P5 6D1         (1)3( 3.0)   145371.4 
   137     1    2S2 2P5 6D1         (3)1( 2.0)   145372.1 
   138     1    2S2 2P5 6D1         (1)1( 1.0)   145374.4 
   139     1    2S2 2P5 6F1         (3)2( 1.0)   145376.9 
   140     1    2S2 2P5 6F1         (3)2( 2.0)   145377.0 
   141     1    2S2 2P5 6D1         (1)2( 2.0)   145378.1 
   142     1    2S2 2P5 6D1         (3)2( 3.0)   145378.5 
   143     1    2S2 2P5 6F1         (1)4( 4.0)   145379.3 
   144     1    2S2 2P5 6F1         (3)4( 5.0)   145379.3 
   145     1    2S2 2P5 6G1         (3)3( 2.0)   145379.3 
   146     1    2S2 2P5 6G1         (3)3( 3.0)   145379.3 
   147     1    2S2 2P5 6G1         (1)5( 5.0)   145380.1 
   148     1    2S2 2P5 6H1         (3)4( 3.0)   145380.1 
   149     1    2S2 2P5 6G1         (3)5( 6.0)   145380.1 
   150     1    2S2 2P5 6H1         (3)4( 4.0)   145380.1 
   151     1    2S2 2P5 6H1         (1)6( 6.0)   145380.5 
   152     1    2S2 2P5 6H1         (3)6( 7.0)   145380.5 
   153     1    2S2 2P5 6H1         (3)5( 4.0)   145381.4 
   154     1    2S2 2P5 6H1         (3)5( 5.0)   145381.4 
   155     1    2S2 2P5 6G1         (3)4( 3.0)   145381.6 
   156     1    2S2 2P5 6G1         (3)4( 4.0)   145381.6 
   157     1    2S2 2P5 6H1         (1)5( 5.0)   145381.7 
   158     1    2S2 2P5 6H1         (3)5( 6.0)   145381.7 
   159     1    2S2 2P5 6F1         (3)2( 3.0)   145381.9 
   160     1    2S2 2P5 6F1         (3)3( 2.0)   145381.9 
   161     1    2S2 2P5 6G1         (1)4( 4.0)   145382.4 
   162     1    2S2 2P5 6G1         (3)4( 5.0)   145382.4 
   163     1    2S2 2P5 6F1         (1)3( 3.0)   145384.2 
   164     1    2S2 2P5 6F1         (3)3( 4.0)   145384.2 
   165     1    2S2 2P5 7P1         (1)0( 0.0)   145479.1 
   166     1    2S2 2P5 7P1         (3)0( 1.0)   145560.3 
   167     1    2S2 2P5 7P1         (3)2( 3.0)   145578.2 
   168     1    2S2 2P5 8S1         (3)1( 2.0)   145592.0 
   169     1    2S2 2P5 7P1         (3)2( 2.0)   145621.3 
   170     1    2S2 2P5 8S1         (1)1( 1.0)   145629.0 
   171     1    2S2 2P5 7P1         (1)1( 1.0)   145676.0 
   172     1    2S2 2P5 7P1         (3)1( 2.0)   145689.0 
   173     1    2S2 2P5 7D1         (3)1( 0.0)   146177.6 
   174     1    2S2 2P5 7D1         (3)1( 1.0)   146178.4 
   175     1    2S2 2P5 7D1         (3)3( 4.0)   146181.2 
   176     1    2S2 2P5 7D1         (1)3( 3.0)   146181.8 
   177     1    2S2 2P5 7D1         (3)1( 2.0)   146182.1 
   178     1    2S2 2P5 7D1         (1)1( 1.0)   146183.1 
   179     1    2S2 2P5 7D1         (1)2( 2.0)   146185.3 
   180     1    2S2 2P5 7D1         (3)2( 3.0)   146185.5 
   181     2    2S2 2P5 6D1         (3)2( 2.0)   146185.6 
   182     2    2S2 2P5 6D1         (3)3( 2.0)   146186.1 
   183     2    2S2 2P5 6D1         (3)3( 3.0)   146187.0 
   184     1    2S2 2P5 7F1         (3)2( 1.0)   146187.1 
   185     1    2S2 2P5 7F1         (3)2( 2.0)   146187.2 
   186     2    2S2 2P5 6D1         (3)2( 1.0)   146187.6 
   187     1    2S2 2P5 7F1         (1)4( 4.0)   146188.6 
   188     1    2S2 2P5 7F1         (3)4( 5.0)   146188.6 
   189     1    2S2 2P5 7G1         (3)3( 2.0)   146188.6 
   190     1    2S2 2P5 7G1         (3)3( 3.0)   146188.6 
   191     1    2S2 2P5 7G1         (1)5( 5.0)   146189.2 
   192     1    2S2 2P5 7H1         (3)4( 3.0)   146189.2 
   193     1    2S2 2P5 7G1         (3)5( 6.0)   146189.2 
   194     1    2S2 2P5 7H1         (3)4( 4.0)   146189.2 
   195     1    2S2 2P5 7H1         (1)6( 6.0)   146189.4 
   196     1    2S2 2P5 7H1         (3)6( 7.0)   146189.4 
   197     1    2S2 2P5 7H1         (3)5( 4.0)   146189.9 
   198     1    2S2 2P5 7H1         (3)5( 5.0)   146189.9 
   199     1    2S2 2P5 7G1         (3)4( 3.0)   146190.1 
   200     1    2S2 2P5 7G1         (3)4( 4.0)   146190.1 
