 30     4 2s2.2p4(1S).3p  2  1 P  0.5  2          0.000       0.000000    6760218.298      61.603645  
 31     5 2s2.2p4(3P).3d  4  2 D  2.5  6          0.000       0.000000    6796752.128      61.936566  
 32     5 2s2.2p4(3P).3d  4  2 D  3.5  8          0.000       0.000000    6796938.701      61.938266  
 33     5 2s2.2p4(3P).3d  4  2 D  1.5  4    6799505.000      61.961651    6802544.257      61.989347  
 34     5 2s2.2p4(3P).3d  4  2 D  0.5  2          0.000       0.000000    6812221.927      62.077537  
 35     5 2s2.2p4(3P).3d  4  3 F  4.5 10          0.000       0.000000    6821736.161      62.164237  
 36     4 2s2.2p4(1S).3p  2  1 P  1.5  4          0.000       0.000000    6824850.304      62.192615  
 37     5 2s2.2p4(3P).3d  2  3 F  3.5  8          0.000       0.000000    6834229.654      62.278086  
 38     4 2s2.2p4(1D).3p  2  1 P  0.5  2          0.000       0.000000    6849569.491      62.417873  
 39     5 2s2.2p4(3P).3d  4  1 P  0.5  2    6856829.000      62.484024    6850357.627      62.425055  
 40     5 2s2.2p4(3P).3d  4  1 P  1.5  4    6873357.000      62.634640    6865495.631      62.563003  
 41     5 2s2.2p4(3P).3d  2  3 F  2.5  6    6878998.000      62.686043    6874691.361      62.646800  
 42     5 2s2.2p4(3P).3d  2  1 P  0.5  2          0.000       0.000000    6891425.819      62.799296  
 43     5 2s2.2p4(3P).3d  4  3 F  1.5  4    6903217.000      62.906742    6895417.692      62.835673  
 44     5 2s2.2p4(3P).3d  4  3 F  2.5  6          0.000       0.000000    6896475.595      62.845313  
 45     5 2s2.2p4(3P).3d  4  3 F  3.5  8          0.000       0.000000    6906635.695      62.937899  
 46     5 2s2.2p4(3P).3d  2  2 D  1.5  4    6919277.000      63.053093    6911329.063      62.980668  
 47     5 2s2.2p4(3P).3d  4  1 P  2.5  6    6934332.000      63.190285    6927718.926      63.130023  
 48     5 2s2.2p4(3P).3d  2  1 P  1.5  4    6947105.000      63.306679    6940494.002      63.246438  
 49     5 2s2.2p4(3P).3d  2  2 D  2.5  6    6956038.000      63.388084    6952325.875      63.354258  
 50     5 2s2.2p4(1D).3d  2  4 G  3.5  8          0.000       0.000000    6980424.050      63.610308  
 51     5 2s2.2p4(1D).3d  2  4 G  4.5 10          0.000       0.000000    6982382.820      63.628157  
 52     5 2s2.2p4(1D).3d  2  3 F  2.5  6    7013115.000      63.908207    7008947.553      63.870233  
 53     5 2s2.2p4(1D).3d  2  0 S  0.5  2    7013699.000      63.913528    7010585.358      63.885158  
 54     5 2s2.2p4(1D).3d  2  3 F  3.5  8          0.000       0.000000    7019790.442      63.969040  
 55     5 2s2.2p4(1D).3d  2  1 P  1.5  4    7038045.000      64.135384    7035426.630      64.111528  
 56     5 2s2.2p4(1D).3d  2  2 D  2.5  6    7039279.000      64.146629    7041394.502      64.165911  
 57     5 2s2.2p4(1D).3d  2  2 D  1.5  4    7064720.000      64.378464    7065970.929      64.389868  
 58     5 2s2.2p4(1D).3d  2  1 P  0.5  2    7076354.000      64.484482    7072856.405      64.452613  
 59     5 2s2.2p4(1S).3d  2  2 D  2.5  6    7162298.000      65.267662    7153536.142      65.187821  
 60     6  2s.2p5(3P).3s  4  1 P  2.5  6          0.000       0.000000    7165992.715      65.301334  
 61     5 2s2.2p4(1S).3d  2  2 D  1.5  4    7182124.000      65.448334    7176153.800      65.393928  
 62     6  2s.2p5(3P).3s  4  1 P  1.5  4    7196286.000      65.577385    7202607.771      65.634995  
 63     6  2s.2p5(3P).3s  4  1 P  0.5  2          0.000       0.000000    7248029.167      66.048905  
 64     6  2s.2p5(3P).3s  2  1 P  1.5  4    7260268.000      66.160431    7257603.951      66.136157  
 65     6  2s.2p5(3P).3s  2  1 P  0.5  2          0.000       0.000000    7311429.497      66.626651  
 66     7  2s.2p5(3P).3p  4  0 S  1.5  4          0.000       0.000000    7399372.779      67.428049  
 67     7  2s.2p5(3P).3p  4  2 D  2.5  6    7436050.000      67.762276    7428666.203      67.694991  
 68     7  2s.2p5(3P).3p  4  2 D  3.5  8          0.000       0.000000    7437523.247      67.775702  
 69     7  2s.2p5(3P).3p  4  2 D  1.5  4    7459903.000      67.979637    7454198.139      67.927655  
 70     7  2s.2p5(3P).3p  2  2 D  2.5  6    7474959.000      68.116844    7467574.777      68.049552  
 71     7  2s.2p5(3P).3p  4  2 D  0.5  2          0.000       0.000000    7481038.055      68.172238  
 72     7  2s.2p5(3P).3p  2  1 P  1.5  4    7487832.000      68.234146    7494185.784      68.292049  
 73     7  2s.2p5(3P).3p  2  1 P  0.5  2    7504127.000      68.382637    7512644.195      68.460255  
 74     7  2s.2p5(3P).3p  4  1 P  2.5  6    7504127.000      68.382637    7513680.438      68.469698  
 75     7  2s.2p5(3P).3p  4  1 P  1.5  4          0.000       0.000000    7518351.160      68.512260  
 76     7  2s.2p5(3P).3p  4  1 P  0.5  2          0.000       0.000000    7523428.503      68.558528  
 77     6  2s.2p5(1P).3s  2  1 P  1.5  4    7546028.000      68.764465    7536063.772      68.673669  
 78     6  2s.2p5(1P).3s  2  1 P  0.5  2          0.000       0.000000    7542692.279      68.734073  
 79     7  2s.2p5(3P).3p  2  2 D  1.5  4          0.000       0.000000    7562838.215      68.917656  
 80     7  2s.2p5(3P).3p  2  0 S  0.5  2          0.000       0.000000    7588904.764      69.155192  
 81     8  2s.2p5(3P).3d  4  1 P  0.5  2          0.000       0.000000    7725739.502      70.402122  
 82     8  2s.2p5(3P).3d  4  1 P  1.5  4          0.000       0.000000    7734673.833      70.483538  
 83     8  2s.2p5(3P).3d  4  3 F  4.5 10          0.000       0.000000    7742779.663      70.557403  
 84     8  2s.2p5(3P).3d  4  1 P  2.5  6          0.000       0.000000    7750179.076      70.624832  
 85     8  2s.2p5(3P).3d  4  3 F  3.5  8          0.000       0.000000    7754367.367      70.662998  
 86     8  2s.2p5(3P).3d  4  3 F  2.5  6          0.000       0.000000    7775402.847      70.854688  
 87     7  2s.2p5(1P).3p  2  2 D  1.5  4          0.000       0.000000    7780226.667      70.898646  
 88     8  2s.2p5(3P).3d  2  3 F  3.5  8          0.000       0.000000    7790247.454      70.989962  
 89     8  2s.2p5(3P).3d  4  3 F  1.5  4          0.000       0.000000    7793304.985      71.017824  
 90     7  2s.2p5(1P).3p  2  2 D  2.5  6    7805183.000      71.126065    7802932.935      71.105560  
 91     7  2s.2p5(1P).3p  2  1 P  0.5  2          0.000       0.000000    7811742.721      71.185841  
 92     7  2s.2p5(1P).3p  2  1 P  1.5  4          0.000       0.000000    7822255.292      71.281639  
 93     8  2s.2p5(3P).3d  4  2 D  0.5  2          0.000       0.000000    7823066.564      71.289031  
 94     8  2s.2p5(3P).3d  4  2 D  2.5  6    7834535.000      71.393540    7834750.754      71.395506  
 95     8  2s.2p5(3P).3d  4  2 D  3.5  8    7834535.000      71.393540    7835571.379      71.402984  
 96     8  2s.2p5(3P).3d  2  2 D  2.5  6          0.000       0.000000    7836204.940      71.408757  
 97     8  2s.2p5(3P).3d  4  2 D  1.5  4          0.000       0.000000    7843512.789      71.475351  
 98     8  2s.2p5(3P).3d  2  2 D  1.5  4    7859011.000      71.616577    7850005.428      71.534516  
 99     7  2s.2p5(1P).3p  2  0 S  0.5  2          0.000       0.000000    7853074.281      71.562482  
100     8  2s.2p5(3P).3d  2  1 P  0.5  2    7876544.000      71.776352    7876830.083      71.778961  
101     8  2s.2p5(3P).3d  2  3 F  2.5  6          0.000       0.000000    7886734.692      71.869218  
102     8  2s.2p5(3P).3d  2  1 P  1.5  4    7932040.000      72.282066    7935061.506      72.309605  
103     8  2s.2p5(1P).3d  2  3 F  2.5  6          0.000       0.000000    8116274.013      73.960934  
104     8  2s.2p5(1P).3d  2  3 F  3.5  8          0.000       0.000000    8116913.973      73.966766  
105     8  2s.2p5(1P).3d  2  1 P  1.5  4          0.000       0.000000    8129761.905      74.083845  
106     8  2s.2p5(1P).3d  2  1 P  0.5  2    8139353.000      74.171242    8138790.754      74.166122  
107     8  2s.2p5(1P).3d  2  2 D  2.5  6          0.000       0.000000    8144989.996      74.222614  
108     8  2s.2p5(1P).3d  2  2 D  1.5  4    8154857.000      74.312531    8146250.225      74.234098  
109     9 2s2.2p4(3P).4s  4  1 P  2.5  6          0.000       0.000000    8403681.949      76.579988  
110     9 2s2.2p4(3P).4s  2  1 P  1.5  4          0.000       0.000000    8413419.184      76.668721  
111    10         2p6.3s  2  0 S  0.5  2          0.000       0.000000    8460989.861      77.102217  
112     9 2s2.2p4(3P).4s  4  1 P  0.5  2          0.000       0.000000    8479959.256      77.275078  
113     9 2s2.2p4(3P).4s  4  1 P  1.5  4          0.000       0.000000    8494347.522      77.406194  
114     9 2s2.2p4(3P).4s  2  1 P  0.5  2          0.000       0.000000    8502120.573      77.477027  
115    11 2s2.2p4(3P).4p  4  1 P  2.5  6          0.000       0.000000    8504850.740      77.501906  
116    11 2s2.2p4(3P).4p  4  1 P  1.5  4          0.000       0.000000    8505141.183      77.504553  
117    11 2s2.2p4(3P).4p  4  2 D  3.5  8          0.000       0.000000    8515259.441      77.596757  
118    11 2s2.2p4(3P).4p  2  2 D  2.5  6          0.000       0.000000    8516411.368      77.607255  
119    11 2s2.2p4(3P).4p  2  0 S  0.5  2          0.000       0.000000    8519700.762      77.637230  
120    11 2s2.2p4(3P).4p  2  1 P  1.5  4          0.000       0.000000    8545111.106      77.868786  
121     9 2s2.2p4(1D).4s  2  2 D  2.5  6          0.000       0.000000    8576147.190      78.151607  
122     9 2s2.2p4(1D).4s  2  2 D  1.5  4          0.000       0.000000    8577482.244      78.163773  
123    11 2s2.2p4(3P).4p  4  2 D  0.5  2          0.000       0.000000    8580808.066      78.194080  
124    11 2s2.2p4(3P).4p  4  2 D  1.5  4          0.000       0.000000    8589999.859      78.277842  
125    11 2s2.2p4(3P).4p  4  1 P  0.5  2          0.000       0.000000    8591407.771      78.290672  
126    11 2s2.2p4(3P).4p  4  2 D  2.5  6          0.000       0.000000    8603625.096      78.402005  
127    11 2s2.2p4(3P).4p  4  0 S  1.5  4          0.000       0.000000    8607871.476      78.440700  
128    11 2s2.2p4(3P).4p  2  2 D  1.5  4          0.000       0.000000    8612301.967      78.481074  
129    11 2s2.2p4(3P).4p  2  1 P  0.5  2          0.000       0.000000    8617937.552      78.532429  
130    12 2s2.2p4(3P).4d  4  2 D  3.5  8          0.000       0.000000    8627720.077      78.621574  
131    12 2s2.2p4(3P).4d  4  2 D  2.5  6          0.000       0.000000    8628610.113      78.629685  
132    12 2s2.2p4(3P).4d  4  1 P  1.5  4          0.000       0.000000    8631317.636      78.654358  
133    12 2s2.2p4(3P).4d  4  3 F  4.5 10          0.000       0.000000    8634775.388      78.685867  
134    12 2s2.2p4(3P).4d  2  1 P  0.5  2          0.000       0.000000    8634997.897      78.687895  
135    12 2s2.2p4(3P).4d  2  3 F  3.5  8          0.000       0.000000    8640380.452      78.736944  
136    12 2s2.2p4(3P).4d  4  1 P  0.5  2          0.000       0.000000    8648363.212      78.809688  
137    12 2s2.2p4(3P).4d  2  2 D  1.5  4    8676790.000      79.068733    8658050.235      78.897963  
138    12 2s2.2p4(3P).4d  2  2 D  2.5  6    8676790.000      79.068733    8660810.924      78.923120  
139    11 2s2.2p4(1D).4p  2  3 F  2.5  6          0.000       0.000000    8675190.329      79.054155  
140    11 2s2.2p4(1D).4p  2  3 F  3.5  8          0.000       0.000000    8684151.736      79.135817  
141    11 2s2.2p4(1D).4p  2  1 P  1.5  4          0.000       0.000000    8688121.456      79.171992  
142    11 2s2.2p4(1D).4p  2  2 D  2.5  6          0.000       0.000000    8693530.594      79.221284  
143    13         2p6.3p  2  1 P  0.5  2          0.000       0.000000    8695310.667      79.237505  
144    11 2s2.2p4(1D).4p  2  2 D  1.5  4          0.000       0.000000    8695685.782      79.240923  
145    14 2s2.2p4(3P).4f  4  3 F  3.5  8          0.000       0.000000    8705961.568      79.334563  
146    14 2s2.2p4(3P).4f  4  3 F  4.5 10          0.000       0.000000    8705977.320      79.334707  
147    14 2s2.2p4(3P).4f  4  2 D  2.5  6          0.000       0.000000    8706864.403      79.342790  
148    14 2s2.2p4(3P).4f  2  4 G  4.5 10          0.000       0.000000    8708497.778      79.357675  
149    14 2s2.2p4(3P).4f  4  4 G  5.5 12          0.000       0.000000    8708498.762      79.357684  
150    14 2s2.2p4(3P).4f  2  3 F  3.5  8          0.000       0.000000    8708775.422      79.360205  
151    12 2s2.2p4(3P).4d  4  3 F  1.5  4          0.000       0.000000    8708781.329      79.360259  
152    14 2s2.2p4(3P).4f  4  2 D  1.5  4          0.000       0.000000    8709075.711      79.362941  
153    12 2s2.2p4(3P).4d  4  1 P  2.5  6          0.000       0.000000    8710805.571      79.378705  
154    14 2s2.2p4(3P).4f  2  3 F  2.5  6          0.000       0.000000    8711181.671      79.382132  
155    14 2s2.2p4(3P).4f  4  2 D  0.5  2          0.000       0.000000    8711923.040      79.388888  
156    14 2s2.2p4(3P).4f  2  2 D  1.5  4          0.000       0.000000    8712883.964      79.397645  
157    11 2s2.2p4(1D).4p  2  1 P  0.5  2          0.000       0.000000    8715635.791      79.422721  
158    12 2s2.2p4(3P).4d  4  2 D  0.5  2          0.000       0.000000    8717733.875      79.441840  
159    13         2p6.3p  2  1 P  1.5  4          0.000       0.000000    8719564.160      79.458519  
160    12 2s2.2p4(3P).4d  4  3 F  3.5  8          0.000       0.000000    8722394.752      79.484313  
161    12 2s2.2p4(3P).4d  4  2 D  1.5  4    8729050.000      79.544960    8725602.428      79.513544  
162     9 2s2.2p4(1S).4s  2  0 S  0.5  2          0.000       0.000000    8726762.232      79.524113  
163    12 2s2.2p4(3P).4d  4  3 F  2.5  6          0.000       0.000000    8730244.598      79.555846  
164    12 2s2.2p4(3P).4d  2  3 F  2.5  6    8756567.000      79.795715    8739356.642      79.638881  
165    12 2s2.2p4(3P).4d  2  1 P  1.5  4          0.000       0.000000    8743192.462      79.673836  
166    14 2s2.2p4(3P).4f  4  4 G  2.5  6          0.000       0.000000    8781719.030      80.024916  
167    14 2s2.2p4(3P).4f  4  2 D  3.5  8          0.000       0.000000    8782593.313      80.032883  
168    14 2s2.2p4(3P).4f  4  3 F  1.5  4          0.000       0.000000    8795336.391      80.149006  
169    14 2s2.2p4(3P).4f  4  4 G  4.5 10          0.000       0.000000    8796014.748      80.155188  
170    14 2s2.2p4(3P).4f  4  4 G  3.5  8          0.000       0.000000    8796280.578      80.157611  
171    14 2s2.2p4(3P).4f  4  3 F  2.5  6          0.000       0.000000    8796880.171      80.163074  
172    12 2s2.2p4(1D).4d  2  4 G  3.5  8          0.000       0.000000    8800051.418      80.191973  
173    14 2s2.2p4(3P).4f  2  2 D  2.5  6          0.000       0.000000    8800058.310      80.192036  
174    14 2s2.2p4(3P).4f  2  4 G  3.5  8          0.000       0.000000    8800156.765      80.192933  
175    12 2s2.2p4(1D).4d  2  4 G  4.5 10          0.000       0.000000    8801753.711      80.207485  
176    12 2s2.2p4(1D).4d  2  2 D  2.5  6          0.000       0.000000    8810123.401      80.283756  
177    12 2s2.2p4(1D).4d  2  0 S  0.5  2    8830801.000      80.472183    8811242.839      80.293957  
178    12 2s2.2p4(1D).4d  2  1 P  1.5  4    8822040.000      80.392349    8813069.186      80.310600  
179    12 2s2.2p4(1D).4d  2  3 F  3.5  8          0.000       0.000000    8814203.391      80.320935  
180    12 2s2.2p4(1D).4d  2  3 F  2.5  6    8830801.000      80.472183    8816476.726      80.341651  
181    12 2s2.2p4(1D).4d  2  2 D  1.5  4    8831528.000      80.478806    8826785.987      80.435596  
182    12 2s2.2p4(1D).4d  2  1 P  0.5  2          0.000       0.000000    8830110.824      80.465894  
183    11 2s2.2p4(1S).4p  2  1 P  0.5  2          0.000       0.000000    8836191.427      80.521305  
184    11 2s2.2p4(1S).4p  2  1 P  1.5  4          0.000       0.000000    8838645.919      80.543672  
185    14 2s2.2p4(1D).4f  2  5 H  4.5 10          0.000       0.000000    8872928.076      80.856074  
186    14 2s2.2p4(1D).4f  2  5 H  5.5 12          0.000       0.000000    8873577.881      80.861995  
187    14 2s2.2p4(1D).4f  2  1 P  0.5  2          0.000       0.000000    8874088.865      80.866652  
188    14 2s2.2p4(1D).4f  2  1 P  1.5  4          0.000       0.000000    8874704.211      80.872259  
189    14 2s2.2p4(1D).4f  2  2 D  2.5  6          0.000       0.000000    8878272.233      80.904774  
190    14 2s2.2p4(1D).4f  2  2 D  1.5  4          0.000       0.000000    8878595.167      80.907716  
191    14 2s2.2p4(1D).4f  2  4 G  3.5  8          0.000       0.000000    8881024.060      80.929850  
192    14 2s2.2p4(1D).4f  2  3 F  2.5  6          0.000       0.000000    8881506.492      80.934246  
193    14 2s2.2p4(1D).4f  2  3 F  3.5  8          0.000       0.000000    8881554.735      80.934686  
194    14 2s2.2p4(1D).4f  2  4 G  4.5 10          0.000       0.000000    8881761.491      80.936570  
195    12 2s2.2p4(1S).4d  2  2 D  2.5  6    8949347.000      81.552455    8958943.602      81.639905  
196    12 2s2.2p4(1S).4d  2  2 D  1.5  4          0.000       0.000000    8963565.097      81.682019  
197    15         2p6.3d  2  2 D  1.5  4          0.000       0.000000    9020554.998      82.201350  
198    15         2p6.3d  2  2 D  2.5  6          0.000       0.000000    9024694.061      82.239067  
199    14 2s2.2p4(1S).4f  2  3 F  2.5  6          0.000       0.000000    9027607.355      82.265615  
200    14 2s2.2p4(1S).4f  2  3 F  3.5  8          0.000       0.000000    9028046.466      82.269617  
201    16  2s.2p5(3P).4s  4  1 P  2.5  6          0.000       0.000000    9342659.588      85.136583  
202    16  2s.2p5(3P).4s  2  1 P  1.5  4          0.000       0.000000    9362109.444      85.313823  
203    17 2s2.2p4(3P).5s  4  1 P  2.5  6          0.000       0.000000    9365857.640      85.347979  
204    17 2s2.2p4(3P).5s  2  1 P  1.5  4          0.000       0.000000    9372765.268      85.410926  
205    16  2s.2p5(3P).4s  4  1 P  1.5  4          0.000       0.000000    9408218.059      85.733995  
206    16  2s.2p5(3P).4s  4  1 P  0.5  2          0.000       0.000000    9411920.965      85.767739  
207    18 2s2.2p4(3P).5p  4  1 P  2.5  6          0.000       0.000000    9421685.768      85.856722  
208    18 2s2.2p4(3P).5p  4  2 D  3.5  8          0.000       0.000000    9424810.741      85.885199  
209    18 2s2.2p4(3P).5p  2  2 D  2.5  6          0.000       0.000000    9426868.458      85.903950  
210    18 2s2.2p4(3P).5p  4  0 S  1.5  4          0.000       0.000000    9427640.348      85.910984  
211    18 2s2.2p4(3P).5p  2  0 S  0.5  2          0.000       0.000000    9434582.436      85.974245  
212    19  2s.2p5(3P).4p  4  0 S  1.5  4          0.000       0.000000    9438931.209      86.013874  
213    18 2s2.2p4(3P).5p  2  1 P  1.5  4          0.000       0.000000    9445351.483      86.072380  
214    17 2s2.2p4(3P).5s  4  1 P  0.5  2    9451796.000      86.131107    9445790.594      86.076382  
215    19  2s.2p5(3P).4p  4  1 P  2.5  6    9451796.000      86.131107    9453387.410      86.145609  
216    19  2s.2p5(3P).4p  4  2 D  3.5  8          0.000       0.000000    9455292.521      86.162970  
217    17 2s2.2p4(3P).5s  2  1 P  0.5  2          0.000       0.000000    9458124.097      86.188773  
218    16  2s.2p5(3P).4s  2  1 P  0.5  2          0.000       0.000000    9460052.837      86.206349  
219    17 2s2.2p4(3P).5s  4  1 P  1.5  4          0.000       0.000000    9461202.796      86.216828  
220    19  2s.2p5(3P).4p  2  1 P  1.5  4    9451796.000      86.131107    9466379.579      86.264002  
221    19  2s.2p5(3P).4p  2  2 D  2.5  6    9451796.000      86.131107    9469528.181      86.292694  
222    20 2s2.2p4(3P).5d  4  2 D  3.5  8          0.000       0.000000    9481567.303      86.402403  
223    20 2s2.2p4(3P).5d  4  2 D  2.5  6          0.000       0.000000    9482167.881      86.407876  
224    20 2s2.2p4(3P).5d  4  1 P  1.5  4          0.000       0.000000    9483490.136      86.419925  
225    20 2s2.2p4(3P).5d  4  1 P  0.5  2          0.000       0.000000    9483704.769      86.421881  
226    20 2s2.2p4(3P).5d  4  3 F  4.5 10          0.000       0.000000    9484517.026      86.429283  
227    20 2s2.2p4(3P).5d  2  3 F  3.5  8          0.000       0.000000    9487996.438      86.460990  
228    20 2s2.2p4(3P).5d  2  1 P  0.5  2          0.000       0.000000    9493681.251      86.512793  
229    19  2s.2p5(3P).4p  2  1 P  0.5  2          0.000       0.000000    9494907.020      86.523963  
230    20 2s2.2p4(3P).5d  2  2 D  1.5  4    9500192.000      86.572124    9500772.990      86.577418  
231    18 2s2.2p4(3P).5p  4  2 D  0.5  2          0.000       0.000000    9501638.413      86.585304  
232    20 2s2.2p4(3P).5d  2  2 D  2.5  6          0.000       0.000000    9503069.954      86.598350  
233    18 2s2.2p4(3P).5p  4  2 D  1.5  4          0.000       0.000000    9506145.699      86.626378  
234    18 2s2.2p4(3P).5p  4  1 P  0.5  2          0.000       0.000000    9509577.853      86.657654  
235    18 2s2.2p4(3P).5p  4  2 D  2.5  6          0.000       0.000000    9513435.334      86.692806  
236    19  2s.2p5(3P).4p  4  2 D  1.5  4          0.000       0.000000    9514518.343      86.702675  
237    18 2s2.2p4(3P).5p  4  1 P  1.5  4          0.000       0.000000    9516834.998      86.723786  
238    18 2s2.2p4(3P).5p  2  2 D  1.5  4          0.000       0.000000    9518964.587      86.743192  
239    19  2s.2p5(3P).4p  4  2 D  2.5  6          0.000       0.000000    9524096.081      86.789954  
240    18 2s2.2p4(3P).5p  2  1 P  0.5  2          0.000       0.000000    9524370.771      86.792457  
241    19  2s.2p5(3P).4p  4  1 P  0.5  2          0.000       0.000000    9525987.408      86.807189  
242    19  2s.2p5(3P).4p  4  1 P  1.5  4          0.000       0.000000    9527394.335      86.820010  
243    19  2s.2p5(3P).4p  4  2 D  0.5  2          0.000       0.000000    9539476.777      86.930113  
244    17 2s2.2p4(1D).5s  2  2 D  2.5  6          0.000       0.000000    9539658.920      86.931773  
245    17 2s2.2p4(1D).5s  2  2 D  1.5  4          0.000       0.000000    9540234.883      86.937021  
246    20 2s2.2p4(3P).5d  4  3 F  1.5  4          0.000       0.000000    9564615.384      87.159193  
247    21  2s.2p5(3P).4d  4  1 P  0.5  2          0.000       0.000000    9565627.506      87.168416  
248    20 2s2.2p4(3P).5d  4  1 P  2.5  6          0.000       0.000000    9566094.184      87.172669  
249    19  2s.2p5(3P).4p  2  2 D  1.5  4          0.000       0.000000    9568796.784      87.197297  
250    21  2s.2p5(3P).4d  4  1 P  1.5  4          0.000       0.000000    9569841.395      87.206816  
251    20 2s2.2p4(3P).5d  4  2 D  0.5  2          0.000       0.000000    9569906.376      87.207408  
252    21  2s.2p5(3P).4d  4  3 F  4.5 10          0.000       0.000000    9570776.721      87.215339  
253    20 2s2.2p4(3P).5d  4  3 F  3.5  8          0.000       0.000000    9572341.177      87.229595  
254    21  2s.2p5(3P).4d  4  1 P  2.5  6          0.000       0.000000    9575837.327      87.261455  
255    21  2s.2p5(3P).4d  4  3 F  3.5  8          0.000       0.000000    9576867.170      87.270839  
256    20 2s2.2p4(3P).5d  4  3 F  2.5  6          0.000       0.000000    9577341.724      87.275164  
257    20 2s2.2p4(3P).5d  4  2 D  1.5  4          0.000       0.000000    9577351.570      87.275254  
258    19  2s.2p5(3P).4p  2  0 S  0.5  2          0.000       0.000000    9579575.677      87.295521  
259    20 2s2.2p4(3P).5d  2  3 F  2.5  6          0.000       0.000000    9584238.522      87.338012  
260    18  2s.2p5(3P).4d  2  2 D  2.5  6          0.000       0.000000    9587219.751      87.365179  
261    20 2s2.2p4(3P).5d  2  1 P  1.5  4          0.000       0.000000    9589215.441      87.383365  
262    21  2s.2p5(3P).4d  2  3 F  3.5  8          0.000       0.000000    9590101.539      87.391440  
263    18 2s2.2p4(1D).5p  2  3 F  2.5  6          0.000       0.000000    9592460.530      87.412936  
264    18 2s2.2p4(1D).5p  2  3 F  3.5  8          0.000       0.000000    9594661.007      87.432989  
265    18 2s2.2p4(1D).5p  2  1 P  1.5  4          0.000       0.000000    9595005.601      87.436129  
266    18 2s2.2p4(1D).5p  2  2 D  2.5  6          0.000       0.000000    9600186.322      87.483339  
267    18 2s2.2p4(1D).5p  2  2 D  1.5  4          0.000       0.000000    9600280.839      87.484200  
268    21  2s.2p5(3P).4d  2  2 D  1.5  4          0.000       0.000000    9603612.568      87.514561  
269    18 2s2.2p4(1D).5p  2  1 P  0.5  2          0.000       0.000000    9612444.014      87.595039  
270    21  2s.2p5(3P).4d  4  2 D  0.5  2          0.000       0.000000    9619384.133      87.658282  
271    22  2s.2p5(3P).4f  4  2 D  0.5  2          0.000       0.000000    9634791.412      87.798684  
272    22  2s.2p5(3P).4f  4  2 D  1.5  4          0.000       0.000000    9636270.212      87.812160  
