SEQ='BE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  22551270.0   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S1             (2)0( 0.5)        0.0 
     2          1S2 2P1             (2)1( 0.5)   127738.1 
     3          1S2 2P1             (2)1( 1.5)   129773.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  24220021.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
    84     2    1S2 2P1 4D1         (1)2( 2.0)  1453116.1 
    85     1    1S2 2S1 5F1         (3)3( 2.0)  1453182.8 
    86     1    1S2 2S1 5F1         (3)3( 3.0)  1453188.5 
    87     1    1S2 2S1 5F1         (3)3( 4.0)  1453196.4 
    88     1    1S2 2S1 5D1         (1)2( 2.0)  1453615.3 
    89     1    1S2 2S1 5G1         (3)4( 3.0)  1453637.3 
    90     1    1S2 2S1 5G1         (3)4( 4.0)  1453640.2 
    91     1    1S2 2S1 5G1         (3)4( 5.0)  1453645.3 
    92     1    1S2 2S1 5G1         (1)4( 4.0)  1453664.2 
    93     1    1S2 2S1 5F1         (1)3( 3.0)  1453760.6 
    94     3    1S2 2P1 4D1         (3)3( 4.0)  1453832.1 
    95     3    1S2 2P1 4P1         (1)2( 2.0)  1454785.8 
    96     2    1S2 2P1 4D1         (3)2( 1.0)  1457431.8 
    97     3    1S2 2P1 4D1         (3)2( 2.0)  1457618.6 
    98     3    1S2 2P1 4D1         (3)2( 3.0)  1458341.2 
    99     2    1S2 2P1 4F1         (1)3( 3.0)  1458680.0 
   100     2    1S2 2P1 4F1         (3)3( 2.0)  1458868.9 
   101     2    1S2 2P1 4F1         (3)3( 3.0)  1458994.1 
   102     2    1S2 2P1 4F1         (3)3( 4.0)  1459174.6 
   103     3    1S2 2P1 4D1         (3)1( 2.0)  1459396.6 
   104     3    1S2 2P1 4D1         (3)1( 1.0)  1459736.8 
   105     3    1S2 2P1 4D1         (3)1( 0.0)  1459904.4 
   106     3    1S2 2P1 4F1         (3)4( 3.0)  1461231.7 
   107     3    1S2 2P1 4F1         (3)4( 4.0)  1461543.0 
   108     3    1S2 2P1 4F1         (3)4( 5.0)  1462371.5 
   109     3    1S2 2P1 4P1         (1)0( 0.0)  1462899.4 
   110     3    1S2 2P1 4F1         (3)2( 3.0)  1462936.5 
   111     3    1S2 2P1 4F1         (3)2( 2.0)  1463207.3 
   112     3    1S2 2P1 4F1         (1)4( 4.0)  1463413.8 
   113     3    1S2 2P1 4F1         (3)2( 1.0)  1463781.9 
   114     3    1S2 2P1 4F1         (1)2( 2.0)  1464283.5 
   115     3    1S2 2P1 4D1         (1)3( 3.0)  1467585.3 
   116     3    1S2 2P1 4D1         (1)1( 1.0)  1468202.8 
   117     1    1S2 2S1 6S1         (3)0( 1.0)  1509285.4 
   118     1    1S2 2S1 6S1         (1)0( 0.0)  1511228.4 
   119     1    1S2 2S1 6P1         (3)1( 0.0)  1514549.7 
   120     1    1S2 2S1 6P1         (3)1( 1.0)  1514570.6 
   121     1    1S2 2S1 6P1         (3)1( 2.0)  1514616.3 
   122     1    1S2 2S1 6P1         (1)1( 1.0)  1515345.2 
   123     1    1S2 2S1 6D1         (3)2( 1.0)  1517450.5 
   124     1    1S2 2S1 6D1         (3)2( 2.0)  1517457.5 
   125     1    1S2 2S1 6D1         (3)2( 3.0)  1517468.2 
   126     1    1S2 2S1 6F1         (3)3( 2.0)  1519070.7 
   127     1    1S2 2S1 6F1         (3)3( 3.0)  1519074.0 
   128     1    1S2 2S1 6F1         (3)3( 4.0)  1519078.6 
   129     1    1S2 2S1 6D1         (1)2( 2.0)  1519273.1 
   130     1    1S2 2S1 6G1         (3)4( 3.0)  1519361.7 
   131     1    1S2 2S1 6G1         (3)4( 4.0)  1519363.5 
   132     1    1S2 2S1 6G1         (3)4( 5.0)  1519366.4 
   133     1    1S2 2S1 6H1         (3)5( 4.0)  1519380.6 
   134     1    1S2 2S1 6H1         (3)5( 5.0)  1519380.7 
   135     1    1S2 2S1 6H1         (3)5( 6.0)  1519383.7 
   136     1    1S2 2S1 6H1         (1)5( 5.0)  1519383.9 
   137     1    1S2 2S1 6G1         (1)4( 4.0)  1519385.6 
   138     1    1S2 2S1 6F1         (1)3( 3.0)  1519439.5 
   139     1    1S2 2S1 7S1         (3)0( 1.0)  1552724.1 
   140     1    1S2 2S1 7S1         (1)0( 0.0)  1553896.0 
   141     1    1S2 2S1 7P1         (3)1( 0.0)  1555991.1 
   142     1    1S2 2S1 7P1         (3)1( 1.0)  1556004.1 
   143     1    1S2 2S1 7P1         (3)1( 2.0)  1556032.7 
   144     1    1S2 2S1 7P1         (1)1( 1.0)  1556477.8 
   145     1    1S2 2S1 7D1         (3)2( 1.0)  1557801.2 
   146     1    1S2 2S1 7D1         (3)2( 2.0)  1557805.6 
   147     1    1S2 2S1 7D1         (3)2( 3.0)  1557812.4 
   148     1    1S2 2S1 7F1         (3)3( 2.0)  1558801.9 
   149     1    1S2 2S1 7F1         (3)3( 3.0)  1558804.0 
   150     1    1S2 2S1 7F1         (3)3( 4.0)  1558806.9 
   151     1    1S2 2S1 7D1         (1)2( 2.0)  1558912.0 
   152     1    1S2 2S1 7G1         (3)4( 3.0)  1558994.8 
   153     1    1S2 2S1 7G1         (3)4( 4.0)  1558996.0 
   154     1    1S2 2S1 7G1         (3)4( 5.0)  1558997.7 
   155     1    1S2 2S1 7H1         (3)5( 4.0)  1559009.2 
   156     1    1S2 2S1 7H1         (3)5( 5.0)  1559009.4 
   157     1    1S2 2S1 7I1         (3)6( 5.0)  1559010.9 
   158     1    1S2 2S1 7I1         (3)6( 6.0)  1559010.9 
   159     1    1S2 2S1 7H1         (3)5( 6.0)  1559011.1 
   160     1    1S2 2S1 7H1         (1)5( 5.0)  1559011.4 
   161     1    1S2 2S1 7I1         (3)6( 7.0)  1559012.3 
   162     1    1S2 2S1 7I1         (1)6( 6.0)  1559012.3 
   163     1    1S2 2S1 7G1         (1)4( 4.0)  1559013.2 
   164     1    1S2 2S1 7F1         (1)3( 3.0)  1559045.7 
   165     2    1S2 2P1 5S1         (3)1( 0.0)  1565157.6 
   166     2    1S2 2P1 5S1         (3)1( 1.0)  1565501.0 
   167     3    1S2 2P1 5S1         (3)1( 2.0)  1567193.3 
   168     3    1S2 2P1 5S1         (1)1( 1.0)  1568583.7 
   169     2    1S2 2P1 5P1         (1)1( 1.0)  1571947.4 
   170     2    1S2 2P1 5P1         (3)2( 1.0)  1573036.2 
   171     2    1S2 2P1 5P1         (3)2( 2.0)  1573132.4 
