 201       64322.710   2     5.0
 202       64337.810   1     3.0
 203       64358.520   0     1.0
 204       64366.680   2     5.0
 205       64376.180   1     3.0
 206       64393.660   1     3.0
 207       64398.190   2     5.0
 208       64425.970   0     1.0
 209       64432.030   1     3.0
 210       64488.720   2     5.0
 211       64553.460   2     5.0
 212       64635.820   1     3.0
 213       64646.730   2     5.0
 214       64647.460   3     7.0
 215       64654.970   1     3.0
 216       64662.040   3     7.0
 217       64674.610   0     1.0
 218       64678.930   1     3.0
 219       64687.770   2     5.0
 220       64699.460   1     3.0
 221       64703.230   0     1.0
 222       64713.050   2     5.0
 223       64723.880   1     3.0
 224       64758.610   2     5.0
 225       64795.430   3     7.0
 226       64795.560   2     5.0
 227       64832.700   1     3.0
 228       64855.480   2     5.0
 229       64859.230   0     1.0
 230       64861.020   1     3.0
 231       64881.450   3     7.0
 232       64916.640   2     5.0
 233       64920.150   1     3.0
 234       64923.970   3     7.0
 235       64943.940   2     5.0
 236       64946.120   1     3.0
 237       64952.580   0     1.0
 238       64961.670   2     5.0
 239       64967.340   1     3.0
 240       64965.030   3     7.0
 241       64982.370   2     5.0
 242       64982.420   1     3.0
 243       65000.110   0     1.0
 244       65002.160   1     3.0
 245       65025.300   2     5.0
 246       65055.820   2     5.0
 247       65092.050   1     3.0
 248       65099.380   2     5.0
 249       65102.520   3     7.0
 250       65108.740   1     3.0
 251       65109.470   0     1.0
 252       65116.720   1     3.0
 253       65117.650   3     7.0
 254       65125.260   2     5.0
 255       65135.280   1     3.0
 256       65138.220   0     1.0
 257       65146.140   2     5.0
 258       65151.670   1     3.0
 259       65152.740   2     5.0
 260       65170.670   3     7.0
 261       65177.700   2     5.0
 262       65184.240   1     3.0
 263       65196.820   0     1.0
 264       65197.980   1     3.0
 265       65203.730   2     5.0
 266       65226.600   3     7.0
 267       65231.210   2     5.0
 268       65255.310   1     3.0
 269       65258.330   2     5.0
 270       65258.830   3     7.0
 271       65261.500   1     3.0
 272       65264.910   3     7.0
 273       65267.350   0     1.0
 274       65268.800   1     3.0
 275       65272.410   2     5.0
 276       65278.230   1     3.0
 277       65280.100   0     1.0
 278       65287.040   2     5.0
 279       65291.260   1     3.0
 280       65295.030   2     5.0
 281       65307.300   3     7.0
 282       65311.780   2     5.0
 283       65316.570   1     3.0
 284       65324.680   0     1.0
 285       65325.820   1     3.0
 286       65330.380   2     5.0
 287       65349.500   2     5.0
 288       65349.720   3     7.0
 289       65365.050   1     3.0
 290       65368.230   2     5.0
 291       65369.940   3     7.0
 292       65372.800   1     3.0
 293       65372.980   0     1.0
 294       65378.020   1     3.0
 295       65379.190   3     7.0
 296       65382.180   2     5.0
 297       65388.960   1     3.0
 298       65390.890   0     1.0
 299       65393.910   2     5.0
 300       65396.730   2     5.0
 301       65399.600   1     3.0
 302       65402.240   3     7.0
 303       65407.150   2     5.0
 304       65407.720   1     3.0
 305       65413.380   0     1.0
 306       65414.000   1     3.0
 307       65423.140   2     5.0
 308       65433.140   3     7.0
 309       65433.170   2     5.0
 310       65441.930   1     3.0
 311       65446.050   2     5.0
 312       65447.450   0     1.0
 313       65447.600   1     3.0
 314       65453.230   3     7.0
 315       65460.220   2     5.0
 316       65468.000   1     3.0
 317       65471.530   3     7.0
 318       65469.780   3     7.0
 319       65470.700   2     5.0
 320       65472.000   1     3.0
 321       65478.350   2     5.0
 322       65478.350   1     3.0
 323       65479.140   0     1.0
 324       65483.960   2     5.0
 325       65486.670   1     3.0
 326       65488.400   2     5.0
 327       65494.050   3     7.0
 328       65496.590   2     5.0
 329       65497.910   1     3.0
 330       65506.810   2     5.0
 331       65514.300   2     5.0
 332       65514.300   3     7.0
 333       65519.930   1     3.0
 334       65522.630   2     5.0
 335       65528.190   3     7.0
 336       65532.000   2     5.0
 337       65539.720   1     3.0
 338       65539.810   2     5.0
 339       65539.990   3     7.0
 340       65541.200   1     3.0
 341       65543.020   3     7.0
 342       65545.280   2     5.0
 343       65549.050   1     3.0
 344       65550.330   0     1.0
 345       65551.130   2     5.0
 346       65554.500   2     5.0
 347       65557.350   1     3.0
 348       65554.770   3     7.0
 349       65555.690   1     3.0
 350       65557.070   2     5.0
 351       65565.030   2     5.0
 352       65568.830   3     7.0
 353       65569.530   2     5.0
 354       65571.350   1     3.0
 355       65575.900   2     5.0
    2    1          0.000         77.115    1296760.000   8.250E-06
    3    1          0.000        223.157     448115.000   3.490E-10
    3    2         77.115        223.157     684735.000   1.210E-10
    3    2         77.115        223.157     684735.000   4.210E-05
    4    1          0.000       6298.850      15875.914   3.970E-07
    4    2         77.115       6298.850      16072.687   4.020E-06
    4    2         77.115       6298.850      16072.687   7.100E-04
    4    3        223.157       6298.850      16459.028   1.990E-03
    4    3        223.157       6298.850      16459.028   2.320E-05
    5    2         77.115      15394.370       6528.585   2.740E-02
    5    3        223.157      15394.370       6591.431   7.750E-04
    5    4       6298.850      15394.370      10994.424   1.000E+00
    6    1          0.000      33326.053       3000.655   6.570E-04
    6    2         77.115      33326.053       3007.615   1.100E+03
    6    2         77.115      33326.053       3007.615   1.450E-03
    6    3        223.157      33326.053       3020.884   1.090E-03
    6    3        223.157      33326.053       3020.884   3.300E+03
    7    2         77.115      39683.163       2524.867   2.220E+08
    8    1          0.000      39760.285       2515.073   7.390E+07
    8    2         77.115      39760.285       2519.960   5.490E+07
    8    3        223.157      39760.285       2529.268   9.040E+07
    8    4       6298.850      39760.285       2988.515   2.660E+06
    8    5      15394.370      39760.285       4104.094   6.090E+04
    9    2         77.115      39955.053       2507.652   5.470E+07
    9    3        223.157      39955.053       2516.870   1.680E+08
    9    4       6298.850      39955.053       2971.220   6.000E+04
   10    1          0.000      40991.884       2439.507   7.910E+05
   10    2         77.115      40991.884       2444.105   1.320E+06
   10    3        223.157      40991.884       2452.860   1.730E+05
   10    4       6298.850      40991.884       2882.423   2.170E+08
   10    5      15394.370      40991.884       3906.629   1.330E+07
   11    1          0.000      45276.188       2208.667   2.620E+07
   11    2         77.115      45276.188       2212.435   1.810E+07
   11    3        223.157      45276.188       2219.606   1.050E+06
   11    4       6298.850      45276.188       2565.593   1.780E-03
   12    1          0.000      45293.629       2207.816   4.680E-03
   12    2         77.115      45293.629       2211.581   3.460E+07
   12    3        223.157      45293.629       2218.748   1.090E+07
   12    4       6298.850      45293.629       2564.446   4.200E-03
   12   11      45276.188      45293.629    5733600.000   1.290E-07
   12   11      45276.188      45293.629    5733600.000   3.460E-16
   13    2         77.115      45321.848       2210.202   4.580E-03
   13    3        223.157      45321.848       2217.359   4.540E+07
   13    4       6298.850      45321.848       2562.591   4.620E-03
   13   11      45276.188      45321.848    2190100.000   2.340E-15
   13   12      45293.629      45321.848    3543700.000   2.430E-15
   13   12      45293.629      45321.848    3543700.000   4.040E-07
   14    7      39683.163      47284.061      13156.340   3.040E+04
   14    8      39760.285      47284.061      13291.198   4.610E+05
   14    9      39955.053      47284.061      13644.411   1.440E+03
   14   10      40991.884      47284.061      15892.751   8.770E+06
   15    4       6298.850      47351.554       2435.893   4.430E+07
   16    7      39683.163      48020.074      11994.850   1.040E+07
   16    8      39760.285      48020.074      12106.847   6.100E+06
   16    9      39955.053      48020.074      12399.224   3.010E+05
   16   10      40991.884      48020.074      14228.414   2.650E+05
   16   11      45276.188      48020.074      36445.000   2.770E+04
   16   12      45293.629      48020.074      36678.000   1.460E+04
   16   15      47351.554      48020.074     149584.000   3.960E+01
   17    8      39760.285      48102.323      11987.478   1.400E+07
   17    9      39955.053      48102.323      12274.050   3.200E+06
   17   10      40991.884      48102.323      14063.829   1.420E+04
   17   11      45276.188      48102.323      35384.000   6.380E+03
   17   12      45293.629      48102.323      35604.000   2.790E+04
   17   13      45321.848      48102.323      35965.000   1.160E+04
   17   15      47351.554      48102.323     133197.000   1.320E+01
   18    9      39955.053      48264.292      12034.796   1.730E+07
   18   12      45293.629      48264.292      33663.000   5.810E+03
   18   13      45321.848      48264.292      33985.000   4.620E+04
   18   15      47351.554      48264.292     109560.500   8.590E-02
   19    8      39760.285      49028.294      10789.804   2.480E+07
   19   10      40991.884      49028.294      12443.367   4.850E+04
   19   11      45276.188      49028.294      26652.000   4.920E+05
   20    7      39683.163      49060.601      10663.893   9.270E+06
   20    8      39760.285      49060.601      10752.323   1.030E+07
   20    9      39955.053      49060.601      10982.315   5.050E+06
   20   10      40991.884      49060.601      12393.544   1.550E+05
