    3   18        728.687      1.610e+00      6.763e+09            3s2.3p2 3P2.0 -              3s.3p3 3S1.0
    4   18        789.002      6.600e-02      2.358e+08            3s2.3p2 1D2.0 -              3s.3p3 3S1.0
    5   18        901.682      7.860e-04      2.154e+06            3s2.3p2 1S0.0 -              3s.3p3 3S1.0
    2   19        700.287      7.560e-01      1.008e+10            3s2.3p2 3P1.0 -           3s2.3p.3d 3P0.0
    1   20        698.727      7.740e-01      3.465e+09            3s2.3p2 3P0.0 -           3s2.3p.3d 3P1.0
    2   20        700.188      4.710e-01      2.095e+09            3s2.3p2 3P1.0 -           3s2.3p.3d 3P1.0
    3   20        702.819      9.900e-01      4.386e+09            3s2.3p2 3P2.0 -           3s2.3p.3d 3P1.0
    4   20        758.762      8.550e-04      3.241e+06            3s2.3p2 1D2.0 -           3s2.3p.3d 3P1.0
    5   20        862.404      6.190e-05      1.810e+05            3s2.3p2 1S0.0 -           3s2.3p.3d 3P1.0
    2   21        700.149      1.062e+00      2.859e+09            3s2.3p2 3P1.0 -           3s2.3p.3d 3P2.0
    3   21        702.779      2.565e+00      6.862e+09            3s2.3p2 3P2.0 -           3s2.3p.3d 3P2.0
    4   21        758.717      2.110e-04      4.844e+05            3s2.3p2 1D2.0 -           3s2.3p.3d 3P2.0
    2   22        683.066      8.430e-02      1.214e+09            3s2.3p2 3P1.0 -           3s2.3p.4s 3P0.0
    1   23        681.489      2.860e-01      1.378e+09            3s2.3p2 3P0.0 -           3s2.3p.4s 3P1.0
    2   23        682.878      7.470e-04      3.589e+06            3s2.3p2 3P1.0 -           3s2.3p.4s 3P1.0
    3   23        685.381      7.450e-02      3.563e+08            3s2.3p2 3P2.0 -           3s2.3p.4s 3P1.0
    4   23        738.478      5.750e-02      2.356e+08            3s2.3p2 1D2.0 -           3s2.3p.4s 3P1.0
    5   23        836.295      1.880e-03      6.016e+06            3s2.3p2 1S0.0 -           3s2.3p.4s 3P1.0
    2   24        680.974      2.688e+00      7.784e+09            3s2.3p2 3P1.0 -           3s2.3p.4s 3P2.0
    3   24        683.462      1.880e-01      5.398e+08            3s2.3p2 3P2.0 -           3s2.3p.4s 3P2.0
    4   24        736.251      6.500e-03      1.617e+07            3s2.3p2 1D2.0 -           3s2.3p.4s 3P2.0
    1   25        677.729      1.360e+00      6.665e+09            3s2.3p2 3P0.0 -           3s2.3p.3d 3D1.0
    2   25        679.103      1.341e+00      6.523e+09            3s2.3p2 3P1.0 -           3s2.3p.3d 3D1.0
    3   25        681.578      1.430e-01      6.910e+08            3s2.3p2 3P2.0 -           3s2.3p.3d 3D1.0
    4   25        734.065      6.000e-04      2.497e+06            3s2.3p2 1D2.0 -           3s2.3p.3d 3D1.0
    5   25        830.640      1.340e-06      4.373e+03            3s2.3p2 1S0.0 -           3s2.3p.3d 3D1.0
    2   26        678.455      9.780e-01      2.850e+09            3s2.3p2 3P1.0 -           3s2.3p.3d 3D2.0
    3   26        680.925      1.615e+00      4.670e+09            3s2.3p2 3P2.0 -           3s2.3p.3d 3D2.0
    4   26        733.308      1.320e-06      3.298e+03            3s2.3p2 1D2.0 -           3s2.3p.3d 3D2.0
    3   27        680.677      6.900e+00      1.426e+10            3s2.3p2 3P2.0 -           3s2.3p.3d 3D3.0
    4   27        733.020      1.105e-03      1.978e+06            3s2.3p2 1D2.0 -           3s2.3p.3d 3D3.0
    1   28        673.859      2.030e-02      9.944e+07            3s2.3p2 3P0.0 -           3s2.3p.4s 1P1.0
    2   28        675.217      2.343e-03      1.142e+07            3s2.3p2 3P1.0 -           3s2.3p.4s 1P1.0
    3   28        677.664      2.165e-03      1.049e+07            3s2.3p2 3P2.0 -           3s2.3p.4s 1P1.0
    4   28        729.527      7.100e-01      2.960e+09            3s2.3p2 1D2.0 -           3s2.3p.4s 1P1.0
    5   28        824.834      2.320e-02      7.569e+07            3s2.3p2 1S0.0 -           3s2.3p.4s 1P1.0
    2   29        659.283      2.442e-03      7.608e+06            3s2.3p2 3P1.0 -              3s.3p3 1D2.0
    3   29        661.615      9.650e-04      2.988e+06            3s2.3p2 3P2.0 -              3s.3p3 1D2.0
    4   29        710.961      4.745e+00      1.274e+10            3s2.3p2 1D2.0 -              3s.3p3 1D2.0
    3   30        637.848      9.800e-04      2.308e+06            3s2.3p2 3P2.0 -           3s2.3p.3d 1F3.0
    4   30        683.590      6.650e+00      1.359e+10            3s2.3p2 1D2.0 -           3s2.3p.3d 1F3.0
    1   31        609.233      3.360e-06      2.025e+04            3s2.3p2 3P0.0 -           3s2.3p.3d 1P1.0
    2   31        610.343      5.670e-05      3.416e+05            3s2.3p2 3P1.0 -           3s2.3p.3d 1P1.0
    3   31        612.341      5.300e-06      3.150e+04            3s2.3p2 3P2.0 -           3s2.3p.3d 1P1.0
    4   31        654.377      2.070e-01      1.084e+09            3s2.3p2 1D2.0 -           3s2.3p.3d 1P1.0
    5   31        730.042      2.710e+00      1.138e+10            3s2.3p2 1S0.0 -           3s2.3p.3d 1P1.0
    6   32        918.430      1.405e-08      3.705e+01             3s.3p3 5S2.0 -           3s2.3p.4p 1P1.0
    7   32       1197.124      5.640e-04      8.749e+05             3s.3p3 3D1.0 -           3s2.3p.4p 1P1.0
    8   32       1197.519      3.220e-07      4.992e+02             3s.3p3 3D2.0 -           3s2.3p.4p 1P1.0
   10   32       1453.895      4.620e-05      4.836e+04             3s.3p3 3P0.0 -           3s2.3p.4p 1P1.0
   11   32       1453.761      4.140e-04      4.356e+05             3s.3p3 3P1.0 -           3s2.3p.4p 1P1.0
   12   32       1453.324      3.335e-03      3.508e+06             3s.3p3 3P2.0 -           3s2.3p.4p 1P1.0
   13   32       1577.444      1.815e-01      1.743e+08          3s2.3p.3d 1D2.0 -           3s2.3p.4p 1P1.0
   14   32       2200.965      1.070e-02      4.906e+06          3s2.3p.3d 3F2.0 -           3s2.3p.4p 1P1.0
   17   32       3256.327      8.550e-03      1.836e+06             3s.3p3 1P1.0 -           3s2.3p.4p 1P1.0
   18   32       3391.342      3.900e-04      7.519e+04             3s.3p3 3S1.0 -           3s2.3p.4p 1P1.0
   19   32       4088.965      2.600e-03      3.846e+05          3s2.3p.3d 3P0.0 -           3s2.3p.4p 1P1.0
   20   32       4092.362      1.569e-02      2.307e+06          3s2.3p.3d 3P1.0 -           3s2.3p.4p 1P1.0
   21   32       4093.686      1.170e-03      1.655e+05          3s2.3p.3d 3P2.0 -           3s2.3p.4p 1P1.0
   22   32       4794.835      2.280e-03      2.097e+05          3s2.3p.4s 3P0.0 -           3s2.3p.4p 1P1.0
   23   32       4804.074      1.233e-01      1.134e+07          3s2.3p.4s 3P1.0 -           3s2.3p.4p 1P1.0
   24   32       4900.502      3.420e-04      3.042e+04          3s2.3p.4s 3P2.0 -           3s2.3p.4p 1P1.0
   25   32       4999.607      2.589e-03      2.177e+05          3s2.3p.3d 3D1.0 -           3s2.3p.4p 1P1.0
   26   32       5035.002      4.155e-04      3.525e+04          3s2.3p.3d 3D2.0 -           3s2.3p.4p 1P1.0
   28   32       5220.796      8.370e-01      6.876e+07          3s2.3p.4s 1P1.0 -           3s2.3p.4p 1P1.0
   29   32       6420.680      1.415e-01      6.590e+06             3s.3p3 1D2.0 -           3s2.3p.4p 1P1.0
   31   32      29305.693      4.440e-03      8.472e+03          3s2.3p.3d 1P1.0 -           3s2.3p.4p 1P1.0
    6   33        900.093      7.900e-08      2.171e+02             3s.3p3 5S2.0 -           3s2.3p.4p 3D1.0
    7   33       1166.157      1.368e-02      2.239e+07             3s.3p3 3D1.0 -           3s2.3p.4p 3D1.0
    8   33       1166.533      8.700e-03      1.420e+07             3s.3p3 3D2.0 -           3s2.3p.4p 3D1.0
   10   33       1408.471      6.190e-03      6.913e+06             3s.3p3 3P0.0 -           3s2.3p.4p 3D1.0
   11   33       1408.346      4.770e-03      5.348e+06             3s.3p3 3P1.0 -           3s2.3p.4p 3D1.0
   12   33       1407.936      9.450e-04      1.057e+06             3s.3p3 3P2.0 -           3s2.3p.4p 3D1.0
   13   33       1524.114      2.510e-03      2.576e+06          3s2.3p.3d 1D2.0 -           3s2.3p.4p 3D1.0
   14   33       2098.512      5.600e-01      2.830e+08          3s2.3p.3d 3F2.0 -           3s2.3p.4p 3D1.0
   17   33       3036.963      3.330e-04      8.182e+04             3s.3p3 1P1.0 -           3s2.3p.4p 3D1.0
   18   33       3154.073      1.578e-04      3.509e+04             3s.3p3 3S1.0 -           3s2.3p.4p 3D1.0
   19   33       3748.934      3.200e-01      5.593e+07          3s2.3p.3d 3P0.0 -           3s2.3p.4p 3D1.0
   20   33       3751.789      1.764e-01      3.061e+07          3s2.3p.3d 3P1.0 -           3s2.3p.4p 3D1.0
   21   33       3752.902      6.150e-03      1.032e+06          3s2.3p.3d 3P2.0 -           3s2.3p.4p 3D1.0
   22   33       4333.890      3.110e-01      3.526e+07          3s2.3p.4s 3P0.0 -           3s2.3p.4p 3D1.0
   23   33       4341.437      1.764e-01      1.998e+07          3s2.3p.4s 3P1.0 -           3s2.3p.4p 3D1.0
   24   33       4420.035      4.000e-02      4.388e+06          3s2.3p.4s 3P2.0 -           3s2.3p.4p 3D1.0
   25   33       4500.500      1.704e-02      1.778e+06          3s2.3p.3d 3D1.0 -           3s2.3p.4p 3D1.0
   26   33       4529.161      1.000e-03      1.049e+05          3s2.3p.3d 3D2.0 -           3s2.3p.4p 3D1.0
   28   33       4678.942      7.320e-02      7.488e+06          3s2.3p.4s 1P1.0 -           3s2.3p.4p 3D1.0
   29   33       5620.232      2.950e-03      1.822e+05             3s.3p3 1D2.0 -           3s2.3p.4p 3D1.0
   31   33      17760.445      1.692e-04      9.954e+02          3s2.3p.3d 1P1.0 -           3s2.3p.4p 3D1.0
    6   34        897.691      7.700e-07      1.281e+03             3s.3p3 5S2.0 -           3s2.3p.4p 3D2.0
    7   34       1162.128      4.560e-03      4.504e+06             3s.3p3 3D1.0 -           3s2.3p.4p 3D2.0
    8   34       1162.501      2.230e-02      2.201e+07             3s.3p3 3D2.0 -           3s2.3p.4p 3D2.0
    9   34       1163.212      1.078e-02      1.060e+07             3s.3p3 3D3.0 -           3s2.3p.4p 3D2.0
   11   34       1402.474      1.413e-02      9.549e+06             3s.3p3 3P1.0 -           3s2.3p.4p 3D2.0
   12   34       1402.067      6.250e-03      4.233e+06             3s.3p3 3P2.0 -           3s2.3p.4p 3D2.0
   13   34       1517.239      3.330e-05      2.066e+04          3s2.3p.3d 1D2.0 -           3s2.3p.4p 3D2.0
   14   34       2085.501      1.040e-01      3.189e+07          3s2.3p.3d 3F2.0 -           3s2.3p.4p 3D2.0
   15   34       2097.992      8.470e-01      2.572e+08          3s2.3p.3d 3F3.0 -           3s2.3p.4p 3D2.0
   17   34       3009.787      6.420e-04      9.646e+04             3s.3p3 1P1.0 -           3s2.3p.4p 3D2.0
   18   34       3124.771      5.340e-04      7.267e+04             3s.3p3 3S1.0 -           3s2.3p.4p 3D2.0
   20   34       3710.401      7.530e-01      8.002e+07          3s2.3p.3d 3P1.0 -           3s2.3p.4p 3D2.0
   21   34       3711.490      1.545e-01      1.588e+07          3s2.3p.3d 3P2.0 -           3s2.3p.4p 3D2.0
   23   34       4286.113      5.880e-01      4.100e+07          3s2.3p.4s 3P1.0 -           3s2.3p.4p 3D2.0
   24   34       4362.704      2.495e-01      1.688e+07          3s2.3p.4s 3P2.0 -           3s2.3p.4p 3D2.0
   25   34       4441.076      7.650e-02      4.921e+06          3s2.3p.3d 3D1.0 -           3s2.3p.4p 3D2.0
   26   34       4468.982      1.135e-02      7.374e+05          3s2.3p.3d 3D2.0 -           3s2.3p.4p 3D2.0
   27   34       4479.693      3.409e-02      2.174e+06          3s2.3p.3d 3D3.0 -           3s2.3p.4p 3D2.0
   28   34       4614.747      2.847e-02      1.795e+06          3s2.3p.4s 1P1.0 -           3s2.3p.4p 3D2.0
   29   34       5527.864      2.925e-07      1.124e+01             3s.3p3 1D2.0 -           3s2.3p.4p 3D2.0
   30   34       8026.724      7.070e-04      1.400e+04          3s2.3p.3d 1F3.0 -           3s2.3p.4p 3D2.0
   31   34      16869.660      1.059e-05      4.187e+01          3s2.3p.3d 1P1.0 -           3s2.3p.4p 3D2.0
    6   35        893.027      3.740e-06      4.473e+03             3s.3p3 5S2.0 -           3s2.3p.4p 3D3.0
    8   35       1154.691      4.955e-03      3.535e+06             3s.3p3 3D2.0 -           3s2.3p.4p 3D3.0
    9   35       1155.393      4.424e-02      3.156e+07             3s.3p3 3D3.0 -           3s2.3p.4p 3D3.0
   12   35       1390.723      2.945e-02      1.447e+07             3s.3p3 3P2.0 -           3s2.3p.4p 3D3.0
   13   35       1503.963      2.985e-04      1.347e+05          3s2.3p.3d 1D2.0 -           3s2.3p.4p 3D3.0
   14   35       2060.500      2.925e-03      6.545e+05          3s2.3p.3d 3F2.0 -           3s2.3p.4p 3D3.0
   15   35       2072.693      1.043e-01      2.311e+07          3s2.3p.3d 3F3.0 -           3s2.3p.4p 3D3.0
   16   35       2089.785      1.233e+00      2.693e+08          3s2.3p.3d 3F4.0 -           3s2.3p.4p 3D3.0
   21   35       3633.041      1.365e+00      1.043e+08          3s2.3p.3d 3P2.0 -           3s2.3p.4p 3D3.0
   24   35       4254.710      4.225e-01      2.143e+07          3s2.3p.4s 3P2.0 -           3s2.3p.4p 3D3.0
   26   35       4355.732      7.250e-01      3.551e+07          3s2.3p.3d 3D2.0 -           3s2.3p.4p 3D3.0
   27   35       4365.906      1.631e-01      7.823e+06          3s2.3p.3d 3D3.0 -           3s2.3p.4p 3D3.0
   29   35       5355.623      1.975e-04      5.788e+03             3s.3p3 1D2.0 -           3s2.3p.4p 3D3.0
   30   35       7668.606      2.800e-05      4.338e+02          3s2.3p.3d 1F3.0 -           3s2.3p.4p 3D3.0
    7   36       1128.502      3.600e-02      1.884e+08             3s.3p3 3D1.0 -           3s2.3p.4p 3P0.0
   11   36       1353.792      6.780e-03      2.462e+07             3s.3p3 3P1.0 -           3s2.3p.4p 3P0.0
   17   36       2794.160      9.690e-04      8.441e+05             3s.3p3 1P1.0 -           3s2.3p.4p 3P0.0
   18   36       2892.988      6.150e-04      4.869e+05             3s.3p3 3S1.0 -           3s2.3p.4p 3P0.0
   20   36       3388.078      3.870e-01      2.452e+08          3s2.3p.3d 3P1.0 -           3s2.3p.4p 3P0.0
   23   36       3861.726      3.600e-02      1.556e+07          3s2.3p.4s 3P1.0 -           3s2.3p.4p 3P0.0
   25   36       3987.072      1.563e-01      6.259e+07          3s2.3p.3d 3D1.0 -           3s2.3p.4p 3P0.0
   28   36       4126.492      1.596e-03      6.280e+05          3s2.3p.4s 1P1.0 -           3s2.3p.4p 3P0.0
   31   36      11776.070      7.710e-05      3.292e+03          3s2.3p.3d 1P1.0 -           3s2.3p.4p 3P0.0
    6   37        876.306      7.350e-07      2.132e+03             3s.3p3 5S2.0 -           3s2.3p.4p 3P1.0
    7   37       1126.538      2.736e-02      4.790e+07             3s.3p3 3D1.0 -           3s2.3p.4p 3P1.0
    8   37       1126.888      7.750e-02      1.350e+08             3s.3p3 3D2.0 -           3s2.3p.4p 3P1.0
   10   37       1351.082      3.170e-03      3.837e+06             3s.3p3 3P0.0 -           3s2.3p.4p 3P1.0
   11   37       1350.967      1.935e-04      2.343e+05             3s.3p3 3P1.0 -           3s2.3p.4p 3P1.0
   12   37       1350.589      2.285e-02      2.777e+07             3s.3p3 3P2.0 -           3s2.3p.4p 3P1.0
   13   37       1457.138      1.210e-03      1.350e+06          3s2.3p.3d 1D2.0 -           3s2.3p.4p 3P1.0
   14   37       1973.609      1.480e-03      8.420e+05          3s2.3p.3d 3F2.0 -           3s2.3p.4p 3P1.0
   17   37       2782.149      1.305e-04      3.801e+04             3s.3p3 1P1.0 -           3s2.3p.4p 3P1.0
   18   37       2880.115      3.600e-04      9.582e+04             3s.3p3 3S1.0 -           3s2.3p.4p 3P1.0
   19   37       3368.131      3.400e-01      7.245e+07          3s2.3p.3d 3P0.0 -           3s2.3p.4p 3P1.0
   20   37       3370.435      3.210e-01      6.824e+07          3s2.3p.3d 3P1.0 -           3s2.3p.4p 3P1.0
   21   37       3371.334      4.275e-01      8.768e+07          3s2.3p.3d 3P2.0 -           3s2.3p.4p 3P1.0
   22   37       3832.921      1.070e-01      1.551e+07          3s2.3p.4s 3P0.0 -           3s2.3p.4p 3P1.0
   23   37       3838.823      1.857e-01      2.685e+07          3s2.3p.4s 3P1.0 -           3s2.3p.4p 3P1.0
   24   37       3900.146      9.400e-02      1.319e+07          3s2.3p.4s 3P2.0 -           3s2.3p.4p 3P1.0
   25   37       3962.662      5.940e-02      7.972e+06          3s2.3p.3d 3D1.0 -           3s2.3p.4p 3P1.0
   26   37       3984.865      1.675e-01      2.271e+07          3s2.3p.3d 3D2.0 -           3s2.3p.4p 3P1.0
   28   37       4100.351      3.570e-02      4.731e+06          3s2.3p.4s 1P1.0 -           3s2.3p.4p 3P1.0
   29   37       4805.690      9.800e-04      8.387e+04             3s.3p3 1D2.0 -           3s2.3p.4p 3P1.0
   31   37      11565.646      4.950e-05      7.197e+02          3s2.3p.3d 1P1.0 -           3s2.3p.4p 3P1.0
    6   38        873.200      1.045e-07      1.828e+02             3s.3p3 5S2.0 -           3s2.3p.4p 3P2.0
    7   38       1121.410      1.989e-03      2.110e+06             3s.3p3 3D1.0 -           3s2.3p.4p 3P2.0
    8   38       1121.757      2.885e-02      3.057e+07             3s.3p3 3D2.0 -           3s2.3p.4p 3P2.0
    9   38       1122.420      1.400e-01      1.478e+08             3s.3p3 3D3.0 -           3s2.3p.4p 3P2.0
   11   38       1343.599      1.131e-02      8.338e+06             3s.3p3 3P1.0 -           3s2.3p.4p 3P2.0
   12   38       1343.226      2.515e-02      1.856e+07             3s.3p3 3P2.0 -           3s2.3p.4p 3P2.0
   13   38       1448.571      5.350e-06      3.630e+03          3s2.3p.3d 1D2.0 -           3s2.3p.4p 3P2.0
