  HE
 24.58
  2.00000  0.00000 -1.72100  0.00000    0.2900E 04    0.2115E 03    0.1266E-04
  2.00000  0.00000 -1.72100  0.00000    0.3000E 04    0.2188E 03    0.1124E-04
  2.00000  0.00000 -1.72100  0.00000    0.3100E 04    0.2262E 03    0.1003E-04
  2.00000  0.00000 -1.72100  0.00000    0.3200E 04    0.2335E 03    0.9005E-05
  2.00000  0.00000 -1.72100  0.00000    0.3300E 04    0.2409E 03    0.8110E-05
  2.00000  0.00000 -1.72100  0.00000    0.3400E 04    0.2482E 03    0.7312E-05
  2.00000  0.00000 -1.72100  0.00000    0.3500E 04    0.2556E 03    0.6625E-05
  2.00000  0.00000 -1.72100  0.00000    0.3600E 04    0.2629E 03    0.6023E-05
  2.00000  0.00000 -1.72100  0.00000    0.3700E 04    0.2703E 03    0.5497E-05
  2.00000  0.00000 -1.72100  0.00000    0.3800E 04    0.2776E 03    0.5025E-05
  2.00000  0.00000 -1.72100  0.00000    0.3900E 04    0.2850E 03    0.4602E-05
  2.00000  0.00000 -1.72100  0.00000    0.4000E 04    0.2924E 03    0.4225E-05
  2.00000  0.00000 -1.72100  0.00000    0.4100E 04    0.2997E 03    0.3894E-05
  2.00000  0.00000 -1.72100  0.00000    0.4200E 04    0.3071E 03    0.3594E-05
  2.00000  0.00000 -1.72100  0.00000    0.4300E 04    0.3144E 03    0.3326E-05
  2.00000  0.00000 -1.72100  0.00000    0.4400E 04    0.3218E 03    0.3082E-05
  2.00000  0.00000 -1.72100  0.00000    0.4500E 04    0.3291E 03    0.2858E-05
  2.00000  0.00000 -1.72100  0.00000    0.4600E 04    0.3365E 03    0.2651E-05
  2.00000  0.00000 -1.72100  0.00000    0.4700E 04    0.3438E 03    0.2463E-05
  2.00000  0.00000 -1.72100  0.00000    0.4800E 04    0.3512E 03    0.2297E-05
  2.00000  0.00000 -1.72100  0.00000    0.4900E 04    0.3585E 03    0.2154E-05
  2.00000  0.00000 -1.72100  0.00000    0.5000E 04    0.3659E 03    0.2017E-05
-1.0
   C
290.7
  6.00000  0.00000-21.37801  0.00000    0.3000E 03    0.6776E 00    0.8559E 00
  6.00000  0.00000-21.37801  0.00000    0.3300E 03    0.2883E 01    0.7209E 00
  6.00000  0.00000-21.37801  0.00000    0.3600E 03    0.5089E 01    0.5987E 00
  6.00000  0.00000-21.37801  0.00000    0.3900E 03    0.7294E 01    0.4930E 00
  6.00000  0.00000-21.37801  0.00000    0.4200E 03    0.9500E 01    0.4127E 00
  6.00000  0.00000-21.37801  0.00000    0.4500E 03    0.1171E 02    0.3499E 00
  6.00000  0.00000-21.37801  0.00000    0.4800E 03    0.1391E 02    0.2985E 00
  6.00000  0.00000-21.37801  0.00000    0.5100E 03    0.1612E 02    0.2559E 00
  6.00000  0.00000-21.37801  0.00000    0.5400E 03    0.1832E 02    0.2208E 00
  6.00000  0.00000-21.37801  0.00000    0.5700E 03    0.2053E 02    0.1919E 00
  6.00000  0.00000-21.37801  0.00000    0.6000E 03    0.2273E 02    0.1679E 00
  6.00000  0.00000-21.37801  0.00000    0.6300E 03    0.2494E 02    0.1478E 00
