SEQ='NE'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  83038523.0   NPRNTI= 2   NPRNTF= 2
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 1.5)        0.0 
     2          2S2 2P5             (2)1( 0.5)    10157.0 

   IC RESOLVED LEVEL INDEXING           BWNR=  85293139.8   NLVL= 337
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   174     2    2S2 2P5 6H1         (1)*( 5.0)  2115139.7 
   175     2    2S2 2P5 6H1         (1)*( 6.0)  2115139.7 
   176     2    2S2 2P5 6F1         (3)4( 4.0)  2115146.7 
   177     2    2S2 2P5 6F1         (1)2( 2.0)  2115193.0 
   178     1    2S2 2P5 7S1         (3)1( 2.0)  2126377.2 
   179     1    2S2 2P5 7S1         (1)1( 1.0)  2126737.1 
   180     1    2S2 2P5 7P1         (3)0( 1.0)  2132611.5 
   181     1    2S2 2P5 7P1         (3)2( 3.0)  2133029.7 
   182     1    2S2 2P5 7P1         (3)2( 2.0)  2133165.9 
   183     1    2S2 2P5 7P1         (1)1( 1.0)  2133399.3 
   184     1    2S2 2P5 7P1         (3)1( 2.0)  2133523.0 
   185     1    2S2 2P5 7P1         (3)1( 0.0)  2135910.4 
   186     2    2S2 2P5 7S1         (3)1( 0.0)  2136534.2 
   187     2    2S2 2P5 7S1         (3)1( 1.0)  2136724.3 
   188     1    2S2 2P5 7D1         (3)1( 0.0)  2141305.4 
   189     1    2S2 2P5 7D1         (3)1( 1.0)  2141499.9 
   190     1    2S2 2P5 7D1         (3)3( 4.0)  2141667.8 
   191     1    2S2 2P5 7D1         (3)1( 2.0)  2141779.4 
   192     1    2S2 2P5 7D1         (3)3( 3.0)  2141865.5 
   193     1    2S2 2P5 7D1         (1)2( 2.0)  2142126.4 
   194     1    2S2 2P5 7D1         (3)2( 3.0)  2142228.2 
   195     2    2S2 2P5 7P1         (3)2( 1.0)  2143181.8 
   196     2    2S2 2P5 7P1         (3)1( 1.0)  2143302.6 
   197     1    2S2 2P5 7D1         (1)1( 1.0)  2143371.5 
   198     2    2S2 2P5 7P1         (1)2( 2.0)  2143430.7 
   199     1    2S2 2P5 7F1         (3)2( 1.0)  2144497.8 
   200     1    2S2 2P5 7G1         (1)*( 2.0)  2144550.3 
   201     1    2S2 2P5 7G1         (1)*( 3.0)  2144550.3 
   202     1    2S2 2P5 7G1         (1)*( 4.0)  2144550.3 
   203     1    2S2 2P5 7G1         (1)*( 5.0)  2144550.3 
   204     1    2S2 2P5 7G1         (1)*( 3.0)  2144550.3 
   205     1    2S2 2P5 7G1         (1)*( 4.0)  2144550.3 
   206     1    2S2 2P5 7G1         (1)*( 5.0)  2144550.3 
   207     1    2S2 2P5 7G1         (1)*( 6.0)  2144550.3 
   208     1    2S2 2P5 7F1         (3)2( 2.0)  2144551.4 
   209     1    2S2 2P5 7F1         (3)4( 5.0)  2144608.4 
   210     1    2S2 2P5 7F1         (1)4( 4.0)  2144623.6 
   211     1    2S2 2P5 7H1         (1)*( 3.0)  2144709.8 
   212     1    2S2 2P5 7H1         (1)*( 4.0)  2144709.8 
   213     1    2S2 2P5 7H1         (1)*( 5.0)  2144709.8 
   214     1    2S2 2P5 7H1         (1)*( 6.0)  2144709.8 
   215     1    2S2 2P5 7H1         (1)*( 4.0)  2144709.8 
   216     1    2S2 2P5 7H1         (1)*( 5.0)  2144709.8 
   217     1    2S2 2P5 7H1         (1)*( 6.0)  2144709.8 
   218     1    2S2 2P5 7H1         (1)*( 7.0)  2144709.8 
   219     1    2S2 2P5 7F1         (3)3( 3.0)  2144722.3 
   220     1    2S2 2P5 7F1         (3)3( 2.0)  2144771.7 
   221     1    2S2 2P5 7I1         (1)*( 4.0)  2144781.0 
   222     1    2S2 2P5 7I1         (1)*( 5.0)  2144781.0 
   223     1    2S2 2P5 7I1         (1)*( 6.0)  2144781.0 
   224     1    2S2 2P5 7I1         (1)*( 7.0)  2144781.0 
   225     1    2S2 2P5 7I1         (1)*( 5.0)  2144781.0 
   226     1    2S2 2P5 7I1         (1)*( 6.0)  2144781.0 
   227     1    2S2 2P5 7I1         (1)*( 7.0)  2144781.0 
   228     1    2S2 2P5 7I1         (1)*( 8.0)  2144781.0 
   229     1    2S2 2P5 7F1         (1)3( 3.0)  2144822.3 
   230     1    2S2 2P5 7F1         (3)3( 4.0)  2144833.7 
   231     2    2S2 2P5 7P1         (1)0( 0.0)  2145434.4 
   232     2    2S2 2P5 7D1         (3)3( 2.0)  2151950.5 
   233     2    2S2 2P5 7D1         (3)2( 2.0)  2151984.7 
   234     2    2S2 2P5 7D1         (1)3( 3.0)  2152120.6 
   235     2    2S2 2P5 7D1         (3)2( 1.0)  2152988.4 
   236     2    2S2 2P5 7G1         (1)*( 3.0)  2154707.3 
   237     2    2S2 2P5 7G1         (1)*( 4.0)  2154707.3 
   238     2    2S2 2P5 7G1         (1)*( 4.0)  2154707.3 
   239     2    2S2 2P5 7G1         (1)*( 5.0)  2154707.3 
   240     2    2S2 2P5 7F1         (3)4( 3.0)  2154834.1 
   241     2    2S2 2P5 7F1         (3)2( 3.0)  2154843.3 
   242     2    2S2 2P5 7F1         (3)4( 4.0)  2154854.4 
   243     2    2S2 2P5 7H1         (1)*( 4.0)  2154866.8 
   244     2    2S2 2P5 7H1         (1)*( 5.0)  2154866.8 
   245     2    2S2 2P5 7H1         (1)*( 5.0)  2154866.8 
   246     2    2S2 2P5 7H1         (1)*( 6.0)  2154866.8 
   247     2    2S2 2P5 7F1         (1)2( 2.0)  2154885.6 
   248     2    2S2 2P5 7I1         (1)*( 5.0)  2154938.0 
   249     2    2S2 2P5 7I1         (1)*( 6.0)  2154938.0 
   250     2    2S2 2P5 7I1         (1)*( 6.0)  2154938.0 
   251     2    2S2 2P5 7I1         (1)*( 7.0)  2154938.0 
   252     1    2S2 2P5 8S1         (3)1( 2.0)  2158412.5 
   253     1    2S2 2P5 8S1         (1)1( 1.0)  2158646.5 
   254     1    2S2 2P5 8P1         (3)0( 1.0)  2162499.8 
   255     1    2S2 2P5 8P1         (3)2( 3.0)  2162765.1 
   256     1    2S2 2P5 8P1         (3)2( 2.0)  2162854.8 
   257     1    2S2 2P5 8P1         (1)1( 1.0)  2163006.5 
   258     1    2S2 2P5 8P1         (3)1( 2.0)  2163086.7 
   259     1    2S2 2P5 8P1         (1)0( 0.0)  2164739.5 
   260     1    2S2 2P5 8D1         (3)1( 0.0)  2168198.6 
   261     1    2S2 2P5 8D1         (3)1( 1.0)  2168331.6 
   262     1    2S2 2P5 8D1         (3)3( 4.0)  2168438.8 
   263     1    2S2 2P5 8D1         (3)1( 2.0)  2168517.7 
   264     2    2S2 2P5 8S1         (3)1( 0.0)  2168569.6 
   265     1    2S2 2P5 8D1         (3)3( 3.0)  2168571.8 
   266     2    2S2 2P5 8S1         (3)1( 1.0)  2168690.7 
   267     1    2S2 2P5 8D1         (1)2( 2.0)  2168743.9 
   268     1    2S2 2P5 8D1         (3)2( 3.0)  2168811.0 
   269     1    2S2 2P5 8D1         (1)1( 1.0)  2169596.5 
   270     1    2S2 2P5 8F1         (3)2( 1.0)  2170336.4 
   271     1    2S2 2P5 8F1         (3)2( 2.0)  2170373.6 
   272     1    2S2 2P5 8G1         (1)*( 2.0)  2170378.7 
   273     1    2S2 2P5 8G1         (1)*( 3.0)  2170378.7 
   274     1    2S2 2P5 8G1         (1)*( 4.0)  2170378.7 
   275     1    2S2 2P5 8G1         (1)*( 5.0)  2170378.7 
   276     1    2S2 2P5 8G1         (1)*( 3.0)  2170378.7 
   277     1    2S2 2P5 8G1         (1)*( 4.0)  2170378.7 
   278     1    2S2 2P5 8G1         (1)*( 5.0)  2170378.7 
   279     1    2S2 2P5 8G1         (1)*( 6.0)  2170378.7 
   280     1    2S2 2P5 8F1         (3)4( 5.0)  2170410.3 
   281     1    2S2 2P5 8F1         (1)4( 4.0)  2170421.2 
   282     1    2S2 2P5 8H1         (1)*( 3.0)  2170485.5 
   283     1    2S2 2P5 8H1         (1)*( 4.0)  2170485.5 
   284     1    2S2 2P5 8H1         (1)*( 5.0)  2170485.5 
   285     1    2S2 2P5 8H1         (1)*( 6.0)  2170485.5 
   286     1    2S2 2P5 8H1         (1)*( 4.0)  2170485.5 
   287     1    2S2 2P5 8H1         (1)*( 5.0)  2170485.5 
   288     1    2S2 2P5 8H1         (1)*( 6.0)  2170485.5 
   289     1    2S2 2P5 8H1         (1)*( 7.0)  2170485.5 
   290     1    2S2 2P5 8F1         (3)3( 3.0)  2170487.2 
   291     1    2S2 2P5 8F1         (3)3( 2.0)  2170522.1 
   292     1    2S2 2P5 8I1         (1)*( 4.0)  2170533.2 
   293     1    2S2 2P5 8I1         (1)*( 5.0)  2170533.2 
   294     1    2S2 2P5 8I1         (1)*( 6.0)  2170533.2 
   295     1    2S2 2P5 8I1         (1)*( 7.0)  2170533.2 
   296     1    2S2 2P5 8I1         (1)*( 5.0)  2170533.2 
   297     1    2S2 2P5 8I1         (1)*( 6.0)  2170533.2 
   298     1    2S2 2P5 8I1         (1)*( 7.0)  2170533.2 
   299     1    2S2 2P5 8I1         (1)*( 8.0)  2170533.2 
   300     1    2S2 2P5 8F1         (1)3( 3.0)  2170553.6 
   301     1    2S2 2P5 8J1         (1)*( 5.0)  2170557.5 
   302     1    2S2 2P5 8J1         (1)*( 6.0)  2170557.5 
   303     1    2S2 2P5 8J1         (1)*( 7.0)  2170557.5 
   304     1    2S2 2P5 8J1         (1)*( 8.0)  2170557.5 
   305     1    2S2 2P5 8J1         (1)*( 6.0)  2170557.5 
   306     1    2S2 2P5 8J1         (1)*( 7.0)  2170557.5 
   307     1    2S2 2P5 8J1         (1)*( 8.0)  2170557.5 
   308     1    2S2 2P5 8J1         (1)*( 9.0)  2170557.5 
   309     1    2S2 2P5 8F1         (3)3( 4.0)  2170561.4 
   310     2    2S2 2P5 8P1         (3)2( 1.0)  2172917.0 
   311     2    2S2 2P5 8P1         (3)1( 1.0)  2172990.7 
   312     2    2S2 2P5 8P1         (1)2( 2.0)  2173080.1 
   313     2    2S2 2P5 8P1         (3)1( 0.0)  2174277.3 
   314     2    2S2 2P5 8D1         (3)3( 2.0)  2178677.3 
   315     2    2S2 2P5 8D1         (3)2( 2.0)  2178696.6 
   316     2    2S2 2P5 8D1         (1)3( 3.0)  2178791.1 
   317     2    2S2 2P5 8D1         (3)2( 1.0)  2179347.0 
   318     2    2S2 2P5 8G1         (1)*( 3.0)  2180535.7 
   319     2    2S2 2P5 8G1         (1)*( 4.0)  2180535.7 
   320     2    2S2 2P5 8G1         (1)*( 4.0)  2180535.7 
   321     2    2S2 2P5 8G1         (1)*( 5.0)  2180535.7 
   322     2    2S2 2P5 8F1         (3)4( 3.0)  2180612.8 
   323     2    2S2 2P5 8F1         (3)2( 3.0)  2180618.5 
   324     2    2S2 2P5 8F1         (3)4( 4.0)  2180626.9 
   325     2    2S2 2P5 8H1         (1)*( 4.0)  2180642.6 
   326     2    2S2 2P5 8H1         (1)*( 5.0)  2180642.6 
   327     2    2S2 2P5 8H1         (1)*( 5.0)  2180642.6 
   328     2    2S2 2P5 8H1         (1)*( 6.0)  2180642.6 
   329     2    2S2 2P5 8F1         (1)2( 2.0)  2180648.7 
   330     2    2S2 2P5 8I1         (1)*( 5.0)  2180690.2 
   331     2    2S2 2P5 8I1         (1)*( 6.0)  2180690.2 
   332     2    2S2 2P5 8I1         (1)*( 6.0)  2180690.2 
   333     2    2S2 2P5 8I1         (1)*( 7.0)  2180690.2 
   334     2    2S2 2P5 8J1         (1)*( 6.0)  2180714.6 
   335     2    2S2 2P5 8J1         (1)*( 7.0)  2180714.6 
